"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk_endast_manuell_disk","zoner_convrate_Fisk_endast_manuell_disk","zoner_count_Deli_endast_manuell","zoner_convrate_Deli_endast_manuell","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_count_Kampanj_1_bladet_eller_skagen","kampanj_convrate_Kampanj_1_bladet_eller_skagen","kampanj_count_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_convrate_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_ABP","kampanj_convrate_ABP","kampanj_count_Kampanj_1_dryck","kampanj_convrate_Kampanj_1_dryck","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbvara","skylttyp_convrate_klubbvara","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"UPPSALA VÄSTERTORG",202233,8577,693,0.080797481636936,76,0.00886090707706657,96,0.0111927247289262,35,0.00408068089075434,153,0.0178384050367261,0,0,0,0,13,0.00151568147370876,73,0.00851113442928763,23,0.00268159029963857,29,0.00338113559519646,195,0.0227352221056313,667,0.0777661186895185,363,0.0423224903812522,76,0.00886090707706657,70,0.00816136178150869,31,0.00361431736038242,4,0.000466363530371925,146,0.0170222688585753,7,0.000816136178150869,0,0,0,0,13,0.00151568147370876,42,0.00489681706890521,31,0.00361431736038242,23,0.00268159029963857,29,0.00338113559519646,66,0.00769499825113676,129,0.0150402238544946,667,0.0777661186895185,26,0.00303136294741751,23,0.00268159029963857,175,0.0204034044537717,80,0.0093272706074385,0,0
"UPPSALA VÄSTERTORG",202232,7464,1066,0.142818863879957,304,0.0407288317256163,297,0.0397909967845659,30,0.00401929260450161,149,0.019962486602358,0,0,0,0,16,0.00214362272240086,74,0.00991425509110396,19,0.00254555198285102,12,0.00160771704180064,165,0.0221061093247588,828,0.110932475884244,336,0.045016077170418,304,0.0407288317256163,59,0.00790460878885316,27,0.00361736334405145,3,0.000401929260450161,143,0.0191586280814577,6,0.000803858520900322,0,0,0,0,16,0.00214362272240086,43,0.0057609860664523,31,0.00415326902465166,19,0.00254555198285102,12,0.00160771704180064,58,0.00777063236870311,107,0.0143354769560557,828,0.110932475884244,238,0.0318863879957128,19,0.00254555198285102,155,0.0207663451232583,80,0.0107181136120043,0,0
"UPPSALA VÄSTERTORG",202231,6750,915,0.135555555555556,80,0.0118518518518519,399,0.0591111111111111,36,0.00533333333333333,81,0.012,0,0,0,0,7,0.00103703703703704,63,0.00933333333333333,31,0.00459259259259259,10,0.00148148148148148,208,0.0308148148148148,890,0.131851851851852,680,0.100740740740741,80,0.0118518518518519,374,0.0554074074074074,34,0.00503703703703704,2,0.000296296296296296,81,0.012,0,0,0,0,0,0,7,0.00103703703703704,34,0.00503703703703704,29,0.0042962962962963,31,0.00459259259259259,10,0.00148148148148148,68,0.0100740740740741,140,0.0207407407407407,890,0.131851851851852,25,0.0037037037037037,31,0.00459259259259259,91,0.0134814814814815,63,0.00933333333333333,0,0
"UPPSALA VÄSTERTORG",202230,6874,706,0.102705848123363,164,0.0238580157113762,68,0.00989234797788769,33,0.00480069828338667,91,0.0132382892057026,0,0,0,0,15,0.00218213558335758,58,0.00843759092231597,21,0.00305498981670061,8,0.00116380564445738,248,0.0360779749781786,687,0.0999418097177771,490,0.0712830957230143,164,0.0238580157113762,49,0.00712830957230143,30,0.00436427116671516,3,0.000436427116671516,91,0.0132382892057026,0,0,0,0,0,0,15,0.00218213558335758,38,0.00552807681117253,20,0.00290951411114344,21,0.00305498981670061,8,0.00116380564445738,73,0.0106197265056736,175,0.0254582484725051,687,0.0999418097177771,19,0.00276403840558627,21,0.00305498981670061,99,0.01440209485016,58,0.00843759092231597,0,0
"UPPSALA VÄSTERTORG",202229,6775,548,0.0808856088560886,76,0.0112177121771218,77,0.0113653136531365,33,0.00487084870848708,70,0.0103321033210332,0,0,0,0,13,0.00191881918819188,64,0.00944649446494465,18,0.00265682656826568,17,0.00250922509225092,180,0.0265682656826568,531,0.0783763837638376,345,0.0509225092250922,76,0.0112177121771218,60,0.00885608856088561,32,0.00472324723247233,1,0.00014760147601476,70,0.0103321033210332,0,0,0,0,0,0,13,0.00191881918819188,37,0.00546125461254613,27,0.00398523985239852,18,0.00265682656826568,17,0.00250922509225092,70,0.0103321033210332,110,0.0162361623616236,531,0.0783763837638376,17,0.00250922509225092,18,0.00265682656826568,87,0.0128413284132841,64,0.00944649446494465,0,0
"UPPSALA VÄSTERTORG",202228,6838,634,0.0927171687627961,87,0.0127230184264405,80,0.0116993272886809,41,0.00599590523544896,135,0.019742614799649,0,0,0,0,16,0.00233986545773618,55,0.00804328751096812,23,0.00336355659549576,23,0.00336355659549576,174,0.025446036852881,617,0.0902310617139514,364,0.0532319391634981,87,0.0127230184264405,63,0.00921322023983621,35,0.00511845568879789,6,0.000877449546651068,130,0.0190114068441065,5,0.000731207955542556,0,0,0,0,16,0.00233986545773618,25,0.00365603977771278,30,0.00438724773325534,23,0.00336355659549576,23,0.00336355659549576,72,0.0105293945598128,102,0.0149166422930681,617,0.0902310617139514,17,0.00248610704884469,23,0.00336355659549576,153,0.0223749634396022,60,0.00877449546651068,0,0
"UPPSALA VÄSTERTORG",202227,6995,551,0.078770550393138,82,0.011722659042173,61,0.0087205146533238,27,0.00385989992852037,92,0.0131522516082916,0,0,0,0,15,0.00214438884917798,59,0.00843459614010007,29,0.0041458184417441,18,0.00257326661901358,168,0.0240171551107934,541,0.0773409578270193,333,0.0476054324517513,82,0.011722659042173,51,0.00729092208720515,21,0.00300214438884918,6,0.000857755539671194,87,0.0124374553252323,5,0.000714796283059328,0,0,0,0,15,0.00214438884917798,36,0.00514653323802716,23,0.00328806290207291,29,0.0041458184417441,18,0.00257326661901358,77,0.0110078627591137,91,0.0130092923516798,541,0.0773409578270193,10,0.00142959256611866,29,0.0041458184417441,105,0.0150107219442459,64,0.0091493924231594,0,0
"UPPSALA VÄSTERTORG",202226,7297,677,0.0927778539125668,67,0.00918185555707825,85,0.0116486227216664,37,0.00507057694943127,142,0.0194600520761957,0,0,0,0,18,0.00246676716458819,66,0.00904481293682335,11,0.00150746882280389,17,0.00232972454433329,234,0.0320679731396464,650,0.0890777031656845,387,0.053035494038646,67,0.00918185555707825,58,0.00794847197478416,34,0.00465944908866658,3,0.000411127860764698,133,0.0182266684939016,9,0.00123338358229409,0,0,0,0,18,0.00246676716458819,30,0.00411127860764698,36,0.00493353432917637,11,0.00150746882280389,17,0.00232972454433329,126,0.0172673701521173,108,0.0148006029875291,650,0.0890777031656845,27,0.00370015074688228,11,0.00150746882280389,150,0.0205563930382349,75,0.0102781965191174,0,0
"UPPSALA VÄSTERTORG",202225,7309,698,0.09549870023259,103,0.014092215077302,98,0.0134081269667533,35,0.00478861677384047,150,0.0205226433164592,0,0,0,0,25,0.00342044055274319,54,0.0073881515939253,16,0.00218908195375564,18,0.0024627171979751,199,0.0272267067998358,668,0.0913941715692981,400,0.0547270488438911,103,0.014092215077302,68,0.00930359830346149,31,0.00424134628540156,4,0.000547270488438911,144,0.0197017375838008,6,0.000820905732658366,0,0,0,0,25,0.00342044055274319,30,0.00410452866329183,24,0.00328362293063347,16,0.00218908195375564,18,0.0024627171979751,78,0.0106717745245588,121,0.0165549322752771,668,0.0913941715692981,30,0.00410452866329183,16,0.00218908195375564,162,0.0221644547817759,60,0.00820905732658366,0,0
"UPPSALA VÄSTERTORG",202224,8162,917,0.112349914236707,191,0.0234011271747121,89,0.0109041901494732,39,0.00477824062729723,158,0.019358000490076,0,0,0,0,26,0.00318549375153149,167,0.0204606714040676,24,0.00294045577064445,16,0.0019603038470963,207,0.0253614310218084,885,0.108429306542514,488,0.0597892673364371,191,0.0234011271747121,57,0.00698358245528057,34,0.00416564567507964,5,0.000612594952217594,152,0.0186228865474148,6,0.000735113942661112,0,0,0,0,26,0.00318549375153149,49,0.00600343053173242,118,0.0144572408723352,24,0.00294045577064445,16,0.0019603038470963,10,0.00122518990443519,197,0.0241362411173732,885,0.108429306542514,32,0.0039206076941926,24,0.00294045577064445,168,0.0205831903945112,173,0.0211957853467287,0,0
"UPPSALA VÄSTERTORG",202223,8481,1031,0.121565853083363,115,0.013559721730928,93,0.0109656880084896,35,0.00412687183115199,178,0.0209880910270015,0,0,0,0,31,0.00365522933616319,310,0.0365522933616319,45,0.00530597806862398,22,0.00259403372243839,202,0.0238179459969343,1005,0.118500176865936,424,0.0499941044688126,115,0.013559721730928,67,0.00790001179106238,30,0.00353731871241599,5,0.000589553118735998,168,0.0198089847895295,10,0.001179106237472,0,0,0,0,31,0.00365522933616319,265,0.0312463152930079,45,0.00530597806862398,45,0.00530597806862398,22,0.00259403372243839,25,0.00294776559367999,177,0.0208701804032543,1005,0.118500176865936,26,0.00306567621742719,45,0.00530597806862398,190,0.0224030185119679,320,0.0377313995991039,0,0
"UPPSALA VÄSTERTORG",202222,8677,855,0.098536360493258,93,0.0107179900887403,126,0.0145211478621643,44,0.00507087703123199,185,0.0213207329722254,0,0,0,0,26,0.00299642733663709,79,0.00910452921516653,24,0.00276593292612654,29,0.0033421689524029,249,0.0286965541085629,828,0.0954246859513657,484,0.0557796473435519,93,0.0107179900887403,99,0.011409473320272,43,0.00495562982597672,1,0.000115247205255273,171,0.0197072720986516,14,0.00161346087357382,0,0,0,0,26,0.00299642733663709,40,0.0046098882102109,39,0.00449464100495563,24,0.00276593292612654,29,0.0033421689524029,76,0.00875878759940072,173,0.0199377665091622,828,0.0954246859513657,27,0.00311167454189236,24,0.00276593292612654,200,0.0230494410510545,93,0.0107179900887403,0,0
"UPPSALA VÄSTERTORG",202221,8337,951,0.114069809283915,117,0.0140338251169485,101,0.0121146695454,37,0.00443804725920595,165,0.0197912918315941,0,0,0,0,22,0.00263883891087921,205,0.0245891807604654,33,0.00395825836631882,32,0.00383831114309704,239,0.028667386350006,913,0.109511814801487,440,0.0527767782175843,117,0.0140338251169485,63,0.00755667506297229,35,0.00419815281276238,2,0.000239894446443565,153,0.0183519251529327,12,0.00143936667866139,0,0,0,0,22,0.00263883891087921,35,0.00419815281276238,170,0.020391027947703,33,0.00395825836631882,32,0.00383831114309704,49,0.00587741393786734,190,0.0227899724121387,913,0.109511814801487,38,0.00455799448242773,33,0.00395825836631882,185,0.0221902362960297,217,0.0260285474391268,0,0
"UPPSALA SVAVA C",202234,22905,15133.229,0.660695437677363,6053,0.264265444226152,2581,0.112682820344903,338,0.0147566033617114,510,0.0222658808120498,0,0,11.229,0.000490242305173543,1,4.36585898275486e-05,609,0.0265880812049771,4597,0.200698537437241,38,0.00165902641344685,395,0.0172451429818817,14079.229,0.614679283999127,7271.229,0.317451604453176,6053,0.264265444226152,1527,0.0666666666666667,301,0.0131412355380921,37,0.0016153678236193,446,0.0194717310630867,64,0.00279414974896311,0,0,11.229,0.000490242305173543,1,4.36585898275486e-05,214,0.00934293822309539,395,0.0172451429818817,4597,0.200698537437241,38,0.00165902641344685,80,0.00349268718620389,315,0.0137524557956778,14079.229,0.614679283999127,1054,0.0460161536782362,4597,0.200698537437241,484,0.0211307574765335,673,0.0293822309539402,0,0
"UPPSALA SVAVA C",202233,21545,1572,0.0729635646321652,467,0.021675562775586,126,0.00584822464608958,24,0.00111394755163611,336,0.0155952657229055,0,0,0,0,15,0.000696217219772569,96,0.00445579020654444,292,0.013553028544906,31,0.00143884892086331,185,0.00858667904386168,1514,0.0702715247157113,701,0.0325365514040381,467,0.021675562775586,68,0.00315618472963565,22,0.00102111858899977,2,9.28289626363425e-05,299,0.0138779299141332,37,0.00171733580877234,0,0,0,0,15,0.000696217219772569,48,0.00222789510327222,48,0.00222789510327222,292,0.013553028544906,31,0.00143884892086331,23,0.00106753307031794,162,0.00751914597354375,1514,0.0702715247157113,58,0.00269203991645393,292,0.013553028544906,330,0.0153167788349965,133,0.00617312601531678,0,0
"UPPSALA SVAVA C",202232,18488,2195,0.118725659887495,780,0.0421895283427088,476,0.0257464301168325,40,0.00216356555603635,349,0.0188771094764171,0,0,0,0,17,0.000919515361315448,79,0.00427304197317179,212,0.0114668974469926,26,0.00140631761142363,216,0.0116832540025963,1783,0.0964409346603202,705,0.0381328429251406,780,0.0421895283427088,64,0.00346170488965816,34,0.0018390307226309,6,0.000324534833405452,325,0.0175789701427953,24,0.00129813933362181,0,0,0,0,17,0.000919515361315448,35,0.0018931198615318,44,0.00237992211163998,212,0.0114668974469926,26,0.00140631761142363,43,0.00232583297273907,173,0.0093574210298572,1783,0.0964409346603202,412,0.0222847252271744,212,0.0114668974469926,351,0.018985287754219,103,0.0055711813067936,0,0
"UPPSALA SVAVA C",202231,16671,2037,0.122188231059924,450,0.0269929818247256,738,0.0442684901925499,28,0.00167956331353848,332,0.019914822146242,0,0,0,0,13,0.000779797252714294,68,0.00407893947573631,227,0.0136164597204727,16,0.000959750464879131,165,0.00989742666906604,1993,0.119548917281507,1306,0.0783396316957591,450,0.0269929818247256,694,0.0416291764141323,22,0.00131965688920881,6,0.000359906424329674,307,0.0184152120448683,25,0.00149961010137364,0,0,0,0,13,0.000779797252714294,32,0.00191950092975826,36,0.00215943854597805,227,0.0136164597204727,16,0.000959750464879131,32,0.00191950092975826,133,0.00797792573930778,1993,0.119548917281507,44,0.00263931377841761,227,0.0136164597204727,323,0.0193749625097475,93,0.00557854957710995,0,0
"UPPSALA SVAVA C",202230,16869,1513,0.0896911494457289,607,0.0359831643843737,96,0.005690912324382,44,0.00260833481534175,298,0.0176655403402691,0,0,0,0,9,0.000533523030410813,74,0.00438674491671113,116,0.00687651905862825,23,0.00136344774438319,246,0.0145829628312289,1473,0.0873199359772363,922,0.0546564704487522,607,0.0359831643843737,56,0.0033196988558895,36,0.00213409212164325,8,0.0004742426936985,274,0.0162428122591736,24,0.0014227280810955,0,0,0,0,9,0.000533523030410813,41,0.00243049380520481,33,0.00195625111150631,116,0.00687651905862825,23,0.00136344774438319,33,0.00195625111150631,213,0.0126267117197226,1473,0.0873199359772363,40,0.0023712134684925,116,0.00687651905862825,297,0.0176062600035568,98,0.00580947299780663,0,0
"UPPSALA SVAVA C",202229,15577,811,0.0520639404249856,143,0.00918020157925146,84,0.00539256596263722,35,0.00224690248443218,248,0.015920909032548,0,0,0,0,11,0.000706169352250112,70,0.00449380496886435,30,0.00192591641522758,26,0.0016691275598639,164,0.0105283430699108,780,0.0500738267959171,375,0.0240739551903447,143,0.00918020157925146,53,0.00340245233356872,32,0.00205431084290942,3,0.000192591641522758,222,0.0142517814726841,26,0.0016691275598639,0,0,0,0,11,0.000706169352250112,31,0.0019901136290685,39,0.00250369133979585,30,0.00192591641522758,26,0.0016691275598639,25,0.00160493034602298,139,0.00892341272388778,780,0.0500738267959171,31,0.0019901136290685,30,0.00192591641522758,248,0.015920909032548,96,0.00616293252872825,0,0
"UPPSALA SVAVA C",202228,15893,954,0.0600264267287485,141,0.00887183036556975,74,0.00465613792235575,30,0.00188762348203612,316,0.0198829673441138,0,0,0,0,17,0.00106965330648713,55,0.00346064305039955,41,0.00257975209211603,32,0.00201346504750519,248,0.0156043541181652,930,0.0585163279431196,462,0.0290694016233562,141,0.00887183036556975,50,0.00314603913672686,18,0.00113257408922167,12,0.000755049392814447,295,0.0185616309066885,21,0.00132133643742528,0,0,0,0,17,0.00106965330648713,23,0.00144717800289436,32,0.00201346504750519,41,0.00257975209211603,32,0.00201346504750519,111,0.00698420688353363,137,0.0086201472346316,930,0.0585163279431196,24,0.00151009878562889,41,0.00257975209211603,327,0.0205750959541937,76,0.00478197948782483,0,0
"UPPSALA SVAVA C",202227,16970,1148,0.0676487919858574,155,0.00913376546847378,78,0.00459634649381261,49,0.00288744843842074,403,0.0237477902180318,0,0,0,0,8,0.00047142015321155,66,0.00388921626399529,69,0.00406599882144962,30,0.00176782557454331,290,0.0170889805539187,1122,0.0661166764879199,528,0.0311137301119623,155,0.00913376546847378,52,0.00306423099587507,32,0.0018856806128462,17,0.00100176782557454,374,0.02203889216264,29,0.00170889805539187,0,0,0,0,8,0.00047142015321155,24,0.00141426045963465,42,0.00247495580436064,69,0.00406599882144962,30,0.00176782557454331,132,0.00777843252799057,158,0.00931054802592811,1122,0.0661166764879199,26,0.00153211549793754,69,0.00406599882144962,404,0.0238067177371833,95,0.00559811431938715,0,0
"UPPSALA SVAVA C",202226,19278,1198,0.0621433758688661,183,0.0094926859632742,106,0.00549849569457413,43,0.00223052183836498,351,0.0182072829131653,0,0,0,0,26,0.00134868762319743,126,0.0065359477124183,25,0.00129681502230522,34,0.0017636684303351,304,0.0157692706712315,1151,0.0597053636269323,568,0.0294636373067746,183,0.0094926859632742,59,0.00306048345264032,24,0.00124494242141301,19,0.000985579416951966,329,0.0170660856935367,22,0.00114119721962859,0,0,0,0,26,0.00134868762319743,67,0.00347546425977799,59,0.00306048345264032,25,0.00129681502230522,34,0.0017636684303351,129,0.00669156551509493,175,0.00907770515613653,1151,0.0597053636269323,47,0.00243801224193381,25,0.00129681502230522,363,0.0188297541238718,148,0.00767714493204689,0,0
"UPPSALA SVAVA C",202225,18662,1350,0.072339513449791,194,0.0103954560068589,124,0.00664451827242525,68,0.00364376808487836,352,0.0188618583217233,0,0,0,0,28,0.00150037509377344,81,0.00434037080698746,30,0.00160754474332869,26,0.0013932054442182,447,0.0239524166755975,1280,0.0685885757153574,721,0.0386346586646662,194,0.0103954560068589,54,0.00289358053799164,34,0.00182188404243918,34,0.00182188404243918,326,0.0174686528775051,26,0.0013932054442182,0,0,0,0,28,0.00150037509377344,28,0.00150037509377344,53,0.00283999571321402,30,0.00160754474332869,26,0.0013932054442182,230,0.0123245096988533,217,0.0116279069767442,1280,0.0685885757153574,70,0.00375093773443361,30,0.00160754474332869,352,0.0188618583217233,107,0.00573357625120566,0,0
"UPPSALA SVAVA C",202224,20594,2045,0.0993007672137516,526,0.0255414198310187,146,0.00708944352724094,49,0.00237933378653977,420,0.0203942895989123,0,0,0,0,25,0.00121394580945907,491,0.0238418956977761,35,0.00169952413324269,26,0.00126250364183743,327,0.0158784111877246,1983,0.0962901816062931,949,0.0460813829270661,526,0.0255414198310187,84,0.00407885791978246,32,0.0015538506361076,17,0.000825483150432165,381,0.0185005341361562,39,0.00189375546275614,0,0,0,0,25,0.00121394580945907,52,0.00252500728367486,439,0.0213168884141012,35,0.00169952413324269,26,0.00126250364183743,19,0.00092259881518889,308,0.0149558123725357,1983,0.0962901816062931,62,0.00301058560745848,35,0.00169952413324269,407,0.0197630377779936,530,0.0257356511605322,0,0
"UPPSALA SVAVA C",202223,21052,1428,0.0678320349610488,198,0.00940528215846475,141,0.00669770093102793,45,0.00213756412692381,409,0.0194280828424853,0,0,0,0,37,0.0017575527265818,235,0.0111628348850466,41,0.0019475584267528,33,0.00156754702641079,289,0.0137279118373551,1361,0.0646494394831845,576,0.0273608208246247,198,0.00940528215846475,74,0.00351510545316359,35,0.00166254987649629,10,0.000475014250427513,373,0.0177180315409462,36,0.00171005130153905,0,0,0,0,37,0.0017575527265818,190,0.00902527075812274,45,0.00213756412692381,41,0.0019475584267528,33,0.00156754702641079,28,0.00133003990119704,261,0.0123978719361581,1361,0.0646494394831845,67,0.00318259547786434,41,0.0019475584267528,406,0.019285578567357,271,0.0128728861865856,0,0
"UPPSALA SVAVA C",202222,23249,1349,0.0580240010323025,189,0.00812938190889931,151,0.00649490300658093,55,0.00236569314809239,472,0.020301948470902,0,0,0,0,37,0.00159146629962579,89,0.00382812163964041,50,0.00215063013462945,38,0.00163447890231838,268,0.0115273775216138,1302,0.0560024087057508,606,0.0260656372317089,189,0.00812938190889931,104,0.00447331068002925,46,0.00197857972385909,9,0.0003871134242333,441,0.0189685577874317,31,0.00133339068347026,0,0,0,0,37,0.00159146629962579,49,0.00210761753193686,40,0.00172050410770356,50,0.00215063013462945,38,0.00163447890231838,27,0.0011613402726999,241,0.0103660372489139,1302,0.0560024087057508,47,0.00202159232655168,50,0.00215063013462945,479,0.0206030366897501,120,0.00516151232311067,0,0
"UPPSALA SVAVA C",202221,21179,1675,0.0790877756268001,211,0.00996269889985363,156,0.00736578686434676,46,0.00217196279333302,380,0.0179423013362293,0,0,0,0,27,0.00127484772652155,483,0.0228056093299967,72,0.00339959393739081,36,0.00169979696869541,264,0.012465177770433,1616,0.0763019972614382,586,0.0276689173237641,211,0.00996269889985363,97,0.00458000849898484,38,0.00179423013362293,8,0.00037773265971009,349,0.0164785872798527,31,0.0014637140563766,0,0,0,0,27,0.00127484772652155,33,0.00155814722130412,450,0.0212474621086926,72,0.00339959393739081,36,0.00169979696869541,19,0.000897115066811464,245,0.0115680627036215,1616,0.0763019972614382,59,0.00278577836536192,72,0.00339959393739081,385,0.0181783842485481,514,0.0242693233863733,0,0
"TROLLHÄTTAN HJORTMOSSEN",202234,11967,6469.71,0.540629230383555,2310,0.193030834795688,952,0.0795521016127684,98,0.00818918693072616,613,0.0512241998830116,0,0,17.71,0.00147990306676694,12,0.00100275758335422,260,0.0217264143060082,1860,0.155427425419905,13,0.00108632071530041,334,0.0279100860700259,6019.71,0.503025821007771,2823.71,0.235958051307763,2310,0.193030834795688,502,0.041948692236985,68,0.0056822929723406,30,0.00250689395838556,613,0.0512241998830116,0,0,0,0,17.71,0.00147990306676694,12,0.00100275758335422,99,0.00827275006267235,161,0.0134536642433358,1860,0.155427425419905,13,0.00108632071530041,80,0.00668505055569483,254,0.0212250355143311,6019.71,0.503025821007771,450,0.0376034093757834,1860,0.155427425419905,626,0.052310520598312,260,0.0217264143060082,0,0
"TROLLHÄTTAN HJORTMOSSEN",202233,11649,959,0.082324663061207,69,0.00592325521503992,56,0.00480727959481501,28,0.0024036397974075,475,0.0407760322774487,0,0,0,0,20,0.00171688556957679,47,0.00403468108850545,39,0.00334792686067474,6,0.000515065670873036,219,0.0187998969868658,929,0.0797493347068418,332,0.0285003004549747,69,0.00592325521503992,26,0.00223195124044982,26,0.00223195124044982,2,0.000171688556957679,475,0.0407760322774487,0,0,0,0,0,0,20,0.00171688556957679,23,0.00197441840501331,24,0.00206026268349215,39,0.00334792686067474,6,0.000515065670873036,20,0.00171688556957679,199,0.017083011417289,929,0.0797493347068418,30,0.00257532835436518,39,0.00334792686067474,481,0.0412910979483217,47,0.00403468108850545,0,0
