"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk_endast_manuell_disk","zoner_convrate_Fisk_endast_manuell_disk","zoner_count_Deli_endast_manuell","zoner_convrate_Deli_endast_manuell","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_count_Kampanj_1_bladet_eller_skagen","kampanj_convrate_Kampanj_1_bladet_eller_skagen","kampanj_count_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_convrate_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_ABP","kampanj_convrate_ABP","kampanj_count_Kampanj_1_dryck","kampanj_convrate_Kampanj_1_dryck","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbvara","skylttyp_convrate_klubbvara","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"ÖSTERVÅLA TORGET",202230,2022-07-26,830,126,0.151807228915663,50,0.0602409638554217,10,0.0120481927710843,2,0.00240963855421687,4,0.00481927710843374,0,0,0,0,1,0.00120481927710843,7,0.00843373493975904,4,0.00481927710843374,3,0.0036144578313253,45,0.0542168674698795,124,0.149397590361446,104,0.125301204819277,50,0.0602409638554217,8,0.00963855421686747,2,0.00240963855421687,0,0,4,0.00481927710843374,0,0,0,0,0,0,1,0.00120481927710843,7,0.00843373493975904,0,0,4,0.00481927710843374,3,0.0036144578313253,5,0.00602409638554217,40,0.0481927710843374,124,0.149397590361446,2,0.00240963855421687,4,0.00481927710843374,7,0.00843373493975904,7,0.00843373493975904,0,0
"ÖSTERVÅLA TORGET",202230,2022-07-25,798,120,0.150375939849624,37,0.0463659147869674,10,0.012531328320802,2,0.0025062656641604,17,0.0213032581453634,0,0,0,0,0,0,4,0.0050125313283208,2,0.0025062656641604,4,0.0050125313283208,44,0.0551378446115288,120,0.150375939849624,93,0.116541353383459,37,0.0463659147869674,10,0.012531328320802,2,0.0025062656641604,0,0,17,0.0213032581453634,0,0,0,0,0,0,0,0,1,0.0012531328320802,3,0.0037593984962406,2,0.0025062656641604,4,0.0050125313283208,3,0.0037593984962406,41,0.0513784461152882,120,0.150375939849624,0,0,2,0.0025062656641604,21,0.0263157894736842,4,0.0050125313283208,0,0
"ÖSTERVÅLA TORGET",202229,2022-07-24,656,66,0.100609756097561,19,0.0289634146341463,7,0.0106707317073171,4,0.00609756097560976,5,0.00762195121951219,0,0,0,0,0,0,5,0.00762195121951219,7,0.0106707317073171,0,0,19,0.0289634146341463,64,0.0975609756097561,45,0.0685975609756098,19,0.0289634146341463,5,0.00762195121951219,2,0.00304878048780488,2,0.00304878048780488,5,0.00762195121951219,0,0,0,0,0,0,0,0,4,0.00609756097560976,1,0.00152439024390244,7,0.0106707317073171,0,0,3,0.00457317073170732,16,0.024390243902439,64,0.0975609756097561,2,0.00304878048780488,7,0.0106707317073171,5,0.00762195121951219,5,0.00762195121951219,0,0
"ÖSTERVÅLA TORGET",202229,2022-07-23,814,88,0.108108108108108,17,0.0208845208845209,12,0.0147420147420147,0,0,1,0.00122850122850123,0,0,0,0,3,0.00368550368550369,5,0.00614250614250614,1,0.00122850122850123,2,0.00245700245700246,47,0.0577395577395577,82,0.100737100737101,67,0.0823095823095823,17,0.0208845208845209,6,0.00737100737100737,0,0,0,0,1,0.00122850122850123,0,0,0,0,0,0,3,0.00368550368550369,1,0.00122850122850123,4,0.00491400491400491,1,0.00122850122850123,2,0.00245700245700246,1,0.00122850122850123,46,0.0565110565110565,82,0.100737100737101,6,0.00737100737100737,1,0.00122850122850123,3,0.00368550368550369,5,0.00614250614250614,0,0
"ÖSTERVÅLA TORGET",202229,2022-07-22,865,141,0.163005780346821,10,0.0115606936416185,12,0.0138728323699422,5,0.00578034682080925,9,0.0104046242774566,0,0,0,0,2,0.0023121387283237,8,0.0092485549132948,3,0.00346820809248555,0,0,92,0.10635838150289,141,0.163005780346821,121,0.139884393063584,10,0.0115606936416185,12,0.0138728323699422,5,0.00578034682080925,0,0,9,0.0104046242774566,0,0,0,0,0,0,2,0.0023121387283237,6,0.0069364161849711,2,0.0023121387283237,3,0.00346820809248555,0,0,4,0.0046242774566474,88,0.101734104046243,141,0.163005780346821,0,0,3,0.00346820809248555,9,0.0104046242774566,8,0.0092485549132948,0,0
"ÖSTERVÅLA TORGET",202229,2022-07-21,811,81,0.0998766954377312,18,0.0221948212083847,12,0.0147965474722565,5,0.0061652281134402,4,0.00493218249075216,0,0,0,0,3,0.00369913686806412,4,0.00493218249075216,0,0,2,0.00246609124537608,33,0.0406905055487053,79,0.0974106041923551,67,0.0826140567200986,18,0.0221948212083847,10,0.0123304562268804,3,0.00369913686806412,2,0.00246609124537608,4,0.00493218249075216,0,0,0,0,0,0,3,0.00369913686806412,1,0.00123304562268804,3,0.00369913686806412,0,0,2,0.00246609124537608,5,0.0061652281134402,28,0.0345252774352651,79,0.0974106041923551,2,0.00246609124537608,0,0,6,0.00739827373612824,4,0.00493218249075216,0,0
"ÖSTERVÅLA TORGET",202229,2022-07-20,892,89,0.0997757847533632,23,0.0257847533632287,12,0.0134529147982063,4,0.00448430493273543,12,0.0134529147982063,0,0,0,0,1,0.00112107623318386,7,0.007847533632287,1,0.00112107623318386,1,0.00112107623318386,28,0.031390134529148,85,0.0952914798206278,60,0.0672645739910314,23,0.0257847533632287,8,0.00896860986547085,4,0.00448430493273543,0,0,12,0.0134529147982063,0,0,0,0,0,0,1,0.00112107623318386,5,0.00560538116591928,2,0.00224215246636771,1,0.00112107623318386,1,0.00112107623318386,2,0.00224215246636771,26,0.0291479820627803,85,0.0952914798206278,4,0.00448430493273543,1,0.00112107623318386,13,0.0145739910313901,7,0.007847533632287,0,0
"ÖSTERVÅLA TORGET",202229,2022-07-19,841,59,0.0701545778834721,15,0.0178359096313912,13,0.0154577883472057,2,0.00237812128418549,0,0,0,0,0,0,2,0.00237812128418549,5,0.00594530321046373,0,0,1,0.00118906064209275,21,0.0249702734839477,56,0.0665873959571938,47,0.0558858501783591,15,0.0178359096313912,10,0.0118906064209275,2,0.00237812128418549,0,0,0,0,0,0,0,0,0,0,2,0.00237812128418549,5,0.00594530321046373,0,0,0,0,1,0.00118906064209275,2,0.00237812128418549,19,0.0225921521997622,56,0.0665873959571938,3,0.00356718192627824,0,0,1,0.00118906064209275,5,0.00594530321046373,0,0
"ÖSTERVÅLA TORGET",202229,2022-07-18,783,63,0.0804597701149425,15,0.0191570881226054,6,0.00766283524904215,6,0.00766283524904215,6,0.00766283524904215,0,0,0,0,4,0.00510855683269476,2,0.00255427841634738,6,0.00766283524904215,1,0.00127713920817369,17,0.0217113665389527,63,0.0804597701149425,48,0.0613026819923372,15,0.0191570881226054,6,0.00766283524904215,5,0.00638569604086846,1,0.00127713920817369,6,0.00766283524904215,0,0,0,0,0,0,4,0.00510855683269476,1,0.00127713920817369,1,0.00127713920817369,6,0.00766283524904215,1,0.00127713920817369,2,0.00255427841634738,15,0.0191570881226054,63,0.0804597701149425,0,0,6,0.00766283524904215,7,0.00893997445721584,2,0.00255427841634738,0,0
"ÖSTERVÅLA TORGET",202228,2022-07-17,598,68,0.11371237458194,11,0.0183946488294314,13,0.0217391304347826,1,0.00167224080267559,1,0.00167224080267559,0,0,0,0,2,0.00334448160535117,7,0.0117056856187291,0,0,0,0,33,0.0551839464882943,63,0.105351170568562,50,0.0836120401337793,11,0.0183946488294314,8,0.0133779264214047,1,0.00167224080267559,0,0,1,0.00167224080267559,0,0,0,0,0,0,2,0.00334448160535117,2,0.00334448160535117,5,0.00836120401337793,0,0,0,0,2,0.00334448160535117,31,0.0518394648829431,63,0.105351170568562,5,0.00836120401337793,0,0,1,0.00167224080267559,7,0.0117056856187291,0,0
"ÖSTERVÅLA TORGET",202228,2022-07-16,773,93,0.120310478654593,11,0.0142302716688228,15,0.019404915912031,6,0.00776196636481242,3,0.00388098318240621,0,0,0,0,0,0,5,0.00646830530401035,0,0,5,0.00646830530401035,48,0.0620957309184994,88,0.113842173350582,70,0.0905562742561449,11,0.0142302716688228,10,0.0129366106080207,6,0.00776196636481242,0,0,3,0.00388098318240621,0,0,0,0,0,0,0,0,3,0.00388098318240621,2,0.00258732212160414,0,0,5,0.00646830530401035,3,0.00388098318240621,45,0.0582147477360931,88,0.113842173350582,5,0.00646830530401035,0,0,8,0.0103492884864166,5,0.00646830530401035,0,0
"ÖSTERVÅLA TORGET",202228,2022-07-15,854,103,0.120608899297424,8,0.00936768149882904,17,0.0199063231850117,4,0.00468384074941452,5,0.00585480093676815,0,0,0,0,7,0.00819672131147541,2,0.00234192037470726,1,0.00117096018735363,0,0,59,0.0690866510538642,101,0.118266978922717,91,0.10655737704918,8,0.00936768149882904,15,0.0175644028103044,4,0.00468384074941452,0,0,5,0.00585480093676815,0,0,0,0,0,0,7,0.00819672131147541,1,0.00117096018735363,1,0.00117096018735363,1,0.00117096018735363,0,0,4,0.00468384074941452,55,0.0644028103044497,101,0.118266978922717,2,0.00234192037470726,1,0.00117096018735363,5,0.00585480093676815,2,0.00234192037470726,0,0
"ÖSTERVÅLA TORGET",202228,2022-07-14,754,69,0.0915119363395226,11,0.0145888594164456,17,0.0225464190981432,5,0.00663129973474801,2,0.0026525198938992,0,0,0,0,6,0.00795755968169761,6,0.00795755968169761,0,0,0,0,22,0.0291777188328912,65,0.0862068965517241,53,0.0702917771883289,11,0.0145888594164456,13,0.0172413793103448,3,0.00397877984084881,2,0.0026525198938992,2,0.0026525198938992,0,0,0,0,0,0,6,0.00795755968169761,3,0.00397877984084881,3,0.00397877984084881,0,0,0,0,0,0,22,0.0291777188328912,65,0.0862068965517241,4,0.00530503978779841,0,0,2,0.0026525198938992,6,0.00795755968169761,0,0
"ÖSTERVÅLA TORGET",202228,2022-07-13,868,101,0.116359447004608,13,0.0149769585253456,10,0.0115207373271889,7,0.00806451612903226,22,0.0253456221198157,0,0,0,0,5,0.00576036866359447,3,0.00345622119815668,6,0.00691244239631336,0,0,35,0.0403225806451613,100,0.115207373271889,68,0.0783410138248848,13,0.0149769585253456,9,0.01036866359447,7,0.00806451612903226,0,0,22,0.0253456221198157,0,0,0,0,0,0,5,0.00576036866359447,3,0.00345622119815668,0,0,6,0.00691244239631336,0,0,5,0.00576036866359447,30,0.0345622119815668,100,0.115207373271889,1,0.00115207373271889,6,0.00691244239631336,22,0.0253456221198157,3,0.00345622119815668,0,0
"ÖSTERVÅLA TORGET",202228,2022-07-12,804,76,0.0945273631840796,11,0.013681592039801,10,0.0124378109452736,3,0.00373134328358209,15,0.0186567164179104,0,0,0,0,3,0.00373134328358209,6,0.00746268656716418,0,0,3,0.00373134328358209,25,0.0310945273631841,72,0.0895522388059701,44,0.054726368159204,11,0.013681592039801,6,0.00746268656716418,2,0.00248756218905473,1,0.00124378109452736,15,0.0186567164179104,0,0,0,0,0,0,3,0.00373134328358209,3,0.00373134328358209,3,0.00373134328358209,0,0,3,0.00373134328358209,5,0.00621890547263682,20,0.0248756218905473,72,0.0895522388059701,4,0.00497512437810945,0,0,18,0.0223880597014925,6,0.00746268656716418,0,0
"ÖSTERVÅLA TORGET",202228,2022-07-11,843,101,0.119810201660735,19,0.0225385527876631,9,0.0106761565836299,6,0.00711743772241993,15,0.0177935943060498,0,0,0,0,4,0.00474495848161329,5,0.00593119810201661,10,0.0118623962040332,0,0,33,0.0391459074733096,99,0.117437722419929,67,0.0794780545670225,19,0.0225385527876631,7,0.00830367734282325,6,0.00711743772241993,0,0,15,0.0177935943060498,0,0,0,0,0,0,4,0.00474495848161329,1,0.00118623962040332,4,0.00474495848161329,10,0.0118623962040332,0,0,5,0.00593119810201661,28,0.033214709371293,99,0.117437722419929,2,0.00237247924080664,10,0.0118623962040332,15,0.0177935943060498,5,0.00593119810201661,0,0
"ÖSTERVÅLA TORGET",202227,2022-07-10,646,56,0.086687306501548,10,0.0154798761609907,8,0.0123839009287926,4,0.00619195046439629,10,0.0154798761609907,0,0,0,0,1,0.00154798761609907,2,0.00309597523219814,3,0.00464396284829721,0,0,18,0.0278637770897833,54,0.0835913312693498,37,0.0572755417956656,10,0.0154798761609907,6,0.00928792569659443,4,0.00619195046439629,0,0,10,0.0154798761609907,0,0,0,0,0,0,1,0.00154798761609907,1,0.00154798761609907,1,0.00154798761609907,3,0.00464396284829721,0,0,4,0.00619195046439629,14,0.021671826625387,54,0.0835913312693498,2,0.00309597523219814,3,0.00464396284829721,10,0.0154798761609907,2,0.00309597523219814,0,0
"ÖSTERVÅLA TORGET",202227,2022-07-09,797,100,0.125470514429109,15,0.0188205771643664,4,0.00501882057716437,2,0.00250941028858218,10,0.0125470514429109,0,0,0,0,5,0.00627352572145546,3,0.00376411543287327,5,0.00627352572145546,0,0,56,0.0702634880803011,98,0.122961104140527,78,0.0978670012547051,15,0.0188205771643664,2,0.00250941028858218,2,0.00250941028858218,0,0,10,0.0125470514429109,0,0,0,0,0,0,5,0.00627352572145546,2,0.00250941028858218,1,0.00125470514429109,5,0.00627352572145546,0,0,7,0.00878293601003764,49,0.0614805520702635,98,0.122961104140527,2,0.00250941028858218,5,0.00627352572145546,10,0.0125470514429109,3,0.00376411543287327,0,0
"ÖSTERVÅLA TORGET",202227,2022-07-08,867,121,0.139561707035755,14,0.0161476355247982,12,0.013840830449827,2,0.00230680507497117,25,0.0288350634371396,0,0,0,0,2,0.00230680507497117,2,0.00230680507497117,1,0.00115340253748558,0,0,63,0.0726643598615917,120,0.13840830449827,91,0.104959630911188,14,0.0161476355247982,11,0.0126874279123414,2,0.00230680507497117,0,0,25,0.0288350634371396,0,0,0,0,0,0,2,0.00230680507497117,0,0,2,0.00230680507497117,1,0.00115340253748558,0,0,4,0.00461361014994233,59,0.0680507497116494,120,0.13840830449827,1,0.00115340253748558,1,0.00115340253748558,25,0.0288350634371396,2,0.00230680507497117,0,0
"ÖSTERVÅLA TORGET",202227,2022-07-07,848,59,0.0695754716981132,10,0.0117924528301887,11,0.0129716981132075,3,0.0035377358490566,9,0.0106132075471698,0,0,0,0,3,0.0035377358490566,3,0.0035377358490566,1,0.00117924528301887,0,0,19,0.0224056603773585,58,0.0683962264150943,44,0.0518867924528302,10,0.0117924528301887,10,0.0117924528301887,3,0.0035377358490566,0,0,9,0.0106132075471698,0,0,0,0,0,0,3,0.0035377358490566,1,0.00117924528301887,2,0.00235849056603774,1,0.00117924528301887,0,0,2,0.00235849056603774,17,0.0200471698113208,58,0.0683962264150943,1,0.00117924528301887,1,0.00117924528301887,9,0.0106132075471698,3,0.0035377358490566,0,0
"ÖSTERVÅLA TORGET",202227,2022-07-06,858,76,0.0885780885780886,12,0.013986013986014,18,0.020979020979021,6,0.00699300699300699,13,0.0151515151515152,0,0,0,0,1,0.00116550116550117,3,0.0034965034965035,4,0.00466200466200466,0,0,19,0.0221445221445221,74,0.0862470862470862,52,0.0606060606060606,12,0.013986013986014,16,0.0186480186480186,3,0.0034965034965035,3,0.0034965034965035,13,0.0151515151515152,0,0,0,0,0,0,1,0.00116550116550117,2,0.00233100233100233,1,0.00116550116550117,4,0.00466200466200466,0,0,1,0.00116550116550117,18,0.020979020979021,74,0.0862470862470862,2,0.00233100233100233,4,0.00466200466200466,13,0.0151515151515152,3,0.0034965034965035,0,0
"ÖSTERVÅLA TORGET",202227,2022-07-05,817,90,0.11015911872705,10,0.0122399020807834,17,0.0208078335373317,3,0.00367197062423501,18,0.02203182374541,0,0,0,0,0,0,7,0.00856793145654835,2,0.00244798041615667,2,0.00244798041615667,31,0.0379436964504284,88,0.107711138310894,57,0.0697674418604651,10,0.0122399020807834,15,0.018359853121175,3,0.00367197062423501,0,0,18,0.02203182374541,0,0,0,0,0,0,0,0,4,0.00489596083231334,3,0.00367197062423501,2,0.00244798041615667,2,0.00244798041615667,6,0.00734394124847001,25,0.0305997552019584,88,0.107711138310894,2,0.00244798041615667,2,0.00244798041615667,20,0.0244798041615667,7,0.00856793145654835,0,0
"ÖSTERVÅLA TORGET",202227,2022-07-04,784,80,0.102040816326531,15,0.0191326530612245,14,0.0178571428571429,3,0.0038265306122449,9,0.0114795918367347,0,0,0,0,2,0.00255102040816327,7,0.00892857142857143,7,0.00892857142857143,3,0.0038265306122449,20,0.0255102040816327,77,0.0982142857142857,48,0.0612244897959184,15,0.0191326530612245,11,0.014030612244898,3,0.0038265306122449,0,0,9,0.0114795918367347,0,0,0,0,0,0,2,0.00255102040816327,7,0.00892857142857143,0,0,7,0.00892857142857143,3,0.0038265306122449,2,0.00255102040816327,18,0.0229591836734694,77,0.0982142857142857,3,0.0038265306122449,7,0.00892857142857143,12,0.0153061224489796,7,0.00892857142857143,0,0
"ÖSTERVÅLA TORGET",202226,2022-07-03,655,77,0.117557251908397,12,0.0183206106870229,12,0.0183206106870229,1,0.00152671755725191,17,0.0259541984732824,0,0,0,0,7,0.0106870229007634,2,0.00305343511450382,1,0.00152671755725191,1,0.00152671755725191,24,0.0366412213740458,73,0.111450381679389,48,0.0732824427480916,12,0.0183206106870229,8,0.0122137404580153,1,0.00152671755725191,0,0,17,0.0259541984732824,0,0,0,0,0,0,7,0.0106870229007634,1,0.00152671755725191,1,0.00152671755725191,1,0.00152671755725191,1,0.00152671755725191,7,0.0106870229007634,17,0.0259541984732824,73,0.111450381679389,4,0.00610687022900763,1,0.00152671755725191,18,0.0274809160305344,2,0.00305343511450382,0,0
"ÖSTERVÅLA TORGET",202226,2022-07-02,852,124,0.145539906103286,19,0.0223004694835681,13,0.0152582159624413,4,0.00469483568075117,24,0.028169014084507,0,0,0,0,2,0.00234741784037559,2,0.00234741784037559,7,0.00821596244131455,1,0.00117370892018779,52,0.0610328638497653,122,0.143192488262911,86,0.10093896713615,19,0.0223004694835681,11,0.0129107981220657,1,0.00117370892018779,3,0.00352112676056338,24,0.028169014084507,0,0,0,0,0,0,2,0.00234741784037559,1,0.00117370892018779,1,0.00117370892018779,7,0.00821596244131455,1,0.00117370892018779,4,0.00469483568075117,48,0.0563380281690141,122,0.143192488262911,2,0.00234741784037559,7,0.00821596244131455,25,0.0293427230046948,2,0.00234741784037559,0,0
"ÖSTERVÅLA TORGET",202226,2022-07-01,854,115,0.134660421545667,9,0.0105386416861827,10,0.0117096018735363,1,0.00117096018735363,9,0.0105386416861827,0,0,0,0,1,0.00117096018735363,4,0.00468384074941452,1,0.00117096018735363,0,0,80,0.0936768149882904,113,0.13231850117096,97,0.113583138173302,9,0.0105386416861827,8,0.00936768149882904,1,0.00117096018735363,0,0,9,0.0105386416861827,0,0,0,0,0,0,1,0.00117096018735363,1,0.00117096018735363,3,0.00351288056206089,1,0.00117096018735363,0,0,5,0.00585480093676815,75,0.0878220140515222,113,0.13231850117096,2,0.00234192037470726,1,0.00117096018735363,9,0.0105386416861827,4,0.00468384074941452,0,0
"ÖSTERVÅLA TORGET",202226,2022-06-30,810,72.857,0.0899469135802469,12.857,0.0158728395061728,5,0.00617283950617284,1,0.00123456790123457,4,0.00493827160493827,0,0,0,0,2,0.00246913580246914,7,0.00864197530864197,2,0.00246913580246914,0,0,39,0.0481481481481481,70.857,0.0874777777777778,55.857,0.0689592592592593,12.857,0.0158728395061728,3,0.0037037037037037,1,0.00123456790123457,0,0,4,0.00493827160493827,0,0,0,0,0,0,2,0.00246913580246914,5,0.00617283950617284,2,0.00246913580246914,2,0.00246913580246914,0,0,5,0.00617283950617284,34,0.0419753086419753,70.857,0.0874777777777778,2,0.00246913580246914,2,0.00246913580246914,4,0.00493827160493827,7,0.00864197530864197,0,0
"ÖSTERVÅLA TORGET",202226,2022-06-29,862,68,0.0788863109048724,18,0.0208816705336427,6,0.00696055684454756,6,0.00696055684454756,11,0.0127610208816705,0,0,0,0,7,0.00812064965197216,1,0.00116009280742459,3,0.00348027842227378,0,0,16,0.0185614849187935,66,0.0765661252900232,49,0.0568445475638051,18,0.0208816705336427,4,0.00464037122969838,5,0.00580046403712297,1,0.00116009280742459,11,0.0127610208816705,0,0,0,0,0,0,7,0.00812064965197216,0,0,1,0.00116009280742459,3,0.00348027842227378,0,0,1,0.00116009280742459,15,0.0174013921113689,66,0.0765661252900232,2,0.00232018561484919,3,0.00348027842227378,11,0.0127610208816705,1,0.00116009280742459,0,0
"ÖSTERVÅLA TORGET",202226,2022-06-28,831,63,0.075812274368231,14,0.0168471720818291,12,0.0144404332129964,2,0.00240673886883273,9,0.0108303249097473,0,0,0,0,4,0.00481347773766546,4,0.00481347773766546,1,0.00120336943441637,0,0,17,0.0204572803850782,60,0.0722021660649819,43,0.0517448856799037,14,0.0168471720818291,9,0.0108303249097473,2,0.00240673886883273,0,0,9,0.0108303249097473,0,0,0,0,0,0,4,0.00481347773766546,2,0.00240673886883273,2,0.00240673886883273,1,0.00120336943441637,0,0,4,0.00481347773766546,13,0.0156438026474128,60,0.0722021660649819,3,0.0036101083032491,1,0.00120336943441637,9,0.0108303249097473,4,0.00481347773766546,0,0
"ÖSTERVÅLA TORGET",202226,2022-06-27,881,105,0.119182746878547,23,0.0261066969353008,13,0.0147559591373439,7,0.00794551645856981,25,0.0283768444948922,0,0,0,0,3,0.00340522133938706,5,0.00567536889897843,2,0.00227014755959137,1,0.00113507377979569,26,0.0295119182746879,97,0.110102156640182,56,0.0635641316685585,23,0.0261066969353008,5,0.00567536889897843,7,0.00794551645856981,0,0,25,0.0283768444948922,0,0,0,0,0,0,3,0.00340522133938706,3,0.00340522133938706,2,0.00227014755959137,2,0.00227014755959137,1,0.00113507377979569,6,0.00681044267877412,20,0.0227014755959137,97,0.110102156640182,8,0.00908059023836549,2,0.00227014755959137,26,0.0295119182746879,5,0.00567536889897843,0,0
"ÖSTERVÅLA TORGET",202225,2022-06-26,734,67,0.0912806539509537,11,0.0149863760217984,10,0.0136239782016349,1,0.00136239782016349,4,0.00544959128065395,0,0,0,0,2,0.00272479564032698,2,0.00272479564032698,1,0.00136239782016349,4,0.00544959128065395,32,0.0435967302452316,63,0.0858310626702997,48,0.0653950953678474,11,0.0149863760217984,6,0.00817438692098093,1,0.00136239782016349,0,0,4,0.00544959128065395,0,0,0,0,0,0,2,0.00272479564032698,2,0.00272479564032698,0,0,1,0.00136239782016349,4,0.00544959128065395,8,0.0108991825613079,24,0.0326975476839237,63,0.0858310626702997,4,0.00544959128065395,1,0.00136239782016349,8,0.0108991825613079,2,0.00272479564032698,0,0
"ÖSTERVÅLA TORGET",202225,2022-06-25,679,69,0.101620029455081,13,0.0191458026509573,9,0.0132547864506627,3,0.00441826215022091,0,0,0,0,0,0,1,0.00147275405007364,3,0.00441826215022091,0,0,0,0,40,0.0589101620029455,63,0.0927835051546392,54,0.0795287187039764,13,0.0191458026509573,3,0.00441826215022091,3,0.00441826215022091,0,0,0,0,0,0,0,0,0,0,1,0.00147275405007364,2,0.00294550810014728,1,0.00147275405007364,0,0,0,0,5,0.00736377025036819,35,0.0515463917525773,63,0.0927835051546392,6,0.00883652430044183,0,0,0,0,3,0.00441826215022091,0,0
"ÖSTERVÅLA TORGET",202225,2022-06-24,716,97,0.135474860335196,15,0.0209497206703911,5,0.00698324022346369,1,0.00139664804469274,10,0.0139664804469274,0,0,0,0,5,0.00698324022346369,5,0.00698324022346369,0,0,0,0,56,0.0782122905027933,94,0.131284916201117,76,0.106145251396648,15,0.0209497206703911,2,0.00279329608938547,1,0.00139664804469274,0,0,10,0.0139664804469274,0,0,0,0,0,0,5,0.00698324022346369,3,0.00418994413407821,2,0.00279329608938547,0,0,0,0,5,0.00698324022346369,51,0.0712290502793296,94,0.131284916201117,3,0.00418994413407821,0,0,10,0.0139664804469274,5,0.00698324022346369,0,0
"ÖSTERVÅLA TORGET",202225,2022-06-23,1133,174,0.153574580759047,24,0.0211827007943513,17,0.0150044130626655,7,0.00617828773168579,8,0.00706090026478376,0,0,0,0,4,0.00353045013239188,5,0.00441306266548985,1,0.00088261253309797,0,0,108,0.0953221535745808,165,0.145631067961165,142,0.125330979699912,24,0.0211827007943513,8,0.00706090026478376,6,0.00529567519858782,1,0.00088261253309797,8,0.00706090026478376,0,0,0,0,0,0,4,0.00353045013239188,1,0.00088261253309797,4,0.00353045013239188,1,0.00088261253309797,0,0,33,0.029126213592233,75,0.0661959399823478,165,0.145631067961165,9,0.00794351279788173,1,0.00088261253309797,8,0.00706090026478376,5,0.00441306266548985,0,0
"ÖSTERVÅLA TORGET",202225,2022-06-22,989,129,0.130434782608696,19,0.019211324570273,16,0.0161779575328615,8,0.00808897876643074,10,0.0101112234580384,0,0,0,0,6,0.00606673407482305,6,0.00606673407482305,1,0.00101112234580384,0,0,63,0.0637007077856421,124,0.125379170879676,102,0.103134479271992,19,0.019211324570273,11,0.0111223458038423,6,0.00606673407482305,2,0.00202224469160768,10,0.0101112234580384,0,0,0,0,0,0,6,0.00606673407482305,4,0.00404448938321537,2,0.00202224469160768,1,0.00101112234580384,0,0,31,0.0313447927199191,32,0.032355915065723,124,0.125379170879676,5,0.00505561172901921,1,0.00101112234580384,10,0.0101112234580384,6,0.00606673407482305,0,0
"ÖSTERVÅLA TORGET",202225,2022-06-21,795,79,0.0993710691823899,19,0.0238993710691824,6,0.00754716981132075,7,0.00880503144654088,15,0.0188679245283019,0,0,0,0,3,0.00377358490566038,2,0.00251572327044025,6,0.00754716981132075,0,0,21,0.0264150943396226,75,0.0943396226415094,48,0.060377358490566,19,0.0238993710691824,2,0.00251572327044025,7,0.00880503144654088,0,0,15,0.0188679245283019,0,0,0,0,0,0,3,0.00377358490566038,2,0.00251572327044025,0,0,6,0.00754716981132075,0,0,7,0.00880503144654088,14,0.0176100628930818,75,0.0943396226415094,4,0.0050314465408805,6,0.00754716981132075,15,0.0188679245283019,2,0.00251572327044025,0,0
