"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Ordinariepris_test_(endast_produkt_ej_pris)","kampanj_convrate_Ordinariepris_test_(endast_produkt_ej_pris)","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_Alltid_bra_pris","skylttyp_convrate_Alltid_bra_pris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"VENDELSÖ SÅGEN",202233,2022-08-18,1204,144.658,0.120147840531561,13,0.010797342192691,13,0.010797342192691,0,0,40,0.0332225913621262,0,0,0,0,7,0.00581395348837209,34,0.0282392026578073,0,0,10,0.00830564784053156,27.658,0.0229717607973422,133.658,0.111011627906977,37.658,0.0312774086378738,11,0.00913621262458472,0,0,2,0.00166112956810631,2,0.00166112956810631,0,0,40,0.0332225913621262,0,0,0,0,0,0,0,0,0,0,24,0.0199335548172757,7,0.00581395348837209,10,0.00830564784053156,1,0.000830564784053156,9,0.00747508305647841,14,0.0116279069767442,13.658,0.011343853820598,131.658,0.10935049833887,35,0.0290697674418605,2,0.00166112956810631,0,0,50,0.0415282392026578,7,0.00581395348837209
"VENDELSÖ SÅGEN",202233,2022-08-17,1114,124.818,0.112044883303411,7,0.00628366247755835,7,0.00628366247755835,0,0,41,0.0368043087971275,0,0,0,0,9,0.00807899461400359,28,0.0251346499102334,0,0,4,0.00359066427289048,28.818,0.0258689407540395,120.818,0.108454219030521,42.818,0.0384362657091562,4,0.00359066427289048,0,0,3,0.00269299820466786,3,0.00269299820466786,0,0,41,0.0368043087971275,0,0,0,0,0,0,0,0,0,0,15,0.0134649910233393,8,0.00718132854578097,14,0.0125673249551167,0,0,4,0.00359066427289048,20,0.0179533213644524,8.818,0.00791561938958707,117.818,0.105761220825853,19,0.0170556552962298,3,0.00269299820466786,0,0,45,0.040394973070018,8,0.00718132854578097
"VENDELSÖ SÅGEN",202233,2022-08-16,1174,148.602,0.126577512776831,6,0.00511073253833049,6,0.00511073253833049,0,0,45,0.0383304940374787,0,0,0,0,11,0.00936967632027257,43,0.0366269165247019,0,0,10,0.00851788756388416,27.602,0.023511073253833,146.602,0.124873935264055,42.602,0.0362879045996593,2,0.00170357751277683,0,0,4,0.00340715502555366,4,0.00340715502555366,0,0,45,0.0383304940374787,0,0,0,0,0,0,0,0,0,0,28,0.0238500851788756,11,0.00936967632027257,15,0.0127768313458262,6,0.00511073253833049,4,0.00340715502555366,22,0.0187393526405451,5.602,0.0047717206132879,142.602,0.121466780238501,30,0.0255536626916525,4,0.00340715502555366,0,0,55,0.0468483816013629,11,0.00936967632027257
"VENDELSÖ SÅGEN",202233,2022-08-15,1189,125.054,0.105175777964676,6,0.00504625735912532,5,0.00420521446593776,0,0,16,0.0134566862910008,0,0,0,0,12,0.0100925147182506,49,0.0412111017661901,2,0.00168208578637511,13,0.0109335576114382,22.054,0.0185483599663583,122.054,0.102652649285114,31.054,0.0261177460050463,3,0.00252312867956266,1,0.000841042893187553,2,0.00168208578637511,2,0.00168208578637511,0,0,16,0.0134566862910008,0,0,0,0,0,0,0,0,0,0,42,0.0353238015138772,10,0.00841042893187553,9,0.00756938603868797,3,0.00252312867956266,12,0.0100925147182506,16,0.0134566862910008,6.054,0.00509167367535744,120.054,0.100970563498738,46,0.0386879730866274,2,0.00168208578637511,0,0,31,0.0260723296888141,10,0.00841042893187553
"VENDELSÖ SÅGEN",202232,2022-08-14,1310,173.972,0.132803053435115,24,0.0183206106870229,23,0.0175572519083969,0,0,37,0.0282442748091603,0,0,0,0,9,0.00687022900763359,31,0.0236641221374046,6,0.00458015267175573,17,0.0129770992366412,26.972,0.0205893129770992,152.972,0.116772519083969,34.972,0.0266961832061069,21,0.016030534351145,1,0.000763358778625954,2,0.00152671755725191,2,0.00152671755725191,0,0,37,0.0282442748091603,0,0,0,0,0,0,0,0,0,0,23,0.0175572519083969,9,0.00687022900763359,8,0.00610687022900763,10,0.00763358778625954,13,0.0099236641221374,17,0.0129770992366412,9.972,0.00761221374045801,150.972,0.115245801526718,45,0.0343511450381679,2,0.00152671755725191,0,0,60,0.0458015267175573,9,0.00687022900763359
"VENDELSÖ SÅGEN",202232,2022-08-13,1135,219.422,0.193323348017621,20,0.0176211453744493,20,0.0176211453744493,0,0,14,0.0123348017621145,0,0,0,0,16,0.0140969162995595,29,0.0255506607929515,2,0.00176211453744493,19,0.0167400881057269,99.422,0.0875964757709251,203.422,0.179226431718062,109.422,0.0964070484581498,16,0.0140969162995595,0,0,4,0.00352422907488987,4,0.00352422907488987,0,0,14,0.0123348017621145,0,0,0,0,0,0,0,0,0,0,21,0.0185022026431718,14,0.0123348017621145,10,0.00881057268722467,3,0.0026431718061674,18,0.0158590308370044,55,0.0484581497797357,44.422,0.0391383259911894,199.422,0.175702202643172,37,0.0325991189427313,4,0.00352422907488987,0,0,35,0.0308370044052863,14,0.0123348017621145
"VENDELSÖ SÅGEN",202232,2022-08-12,1206,229.062,0.189935323383085,24,0.0199004975124378,24,0.0199004975124378,0,0,51,0.0422885572139304,0,0,0,0,8,0.0066334991708126,22,0.0182421227197347,0,0,15,0.0124378109452736,85.062,0.0705323383084577,209.062,0.173351575456053,96.062,0.079653399668325,20,0.0165837479270315,0,0,4,0.0033167495854063,4,0.0033167495854063,0,0,51,0.0422885572139304,0,0,0,0,0,0,0,0,0,0,13,0.0107794361525705,6,0.00497512437810945,11,0.00912106135986733,1,0.000829187396351575,14,0.0116086235489221,64,0.0530679933665008,21.062,0.0174643449419569,205.062,0.170034825870647,33,0.027363184079602,4,0.0033167495854063,0,0,66,0.054726368159204,6,0.00497512437810945
"VENDELSÖ SÅGEN",202232,2022-08-11,1155,164.58,0.142493506493506,21,0.0181818181818182,21,0.0181818181818182,0,0,26,0.0225108225108225,2,0.00173160173160173,0,0,8,0.00692640692640693,24,0.0207792207792208,1,0.000865800865800866,14,0.0121212121212121,47.58,0.0411948051948052,143.58,0.124311688311688,57.58,0.0498528138528139,21,0.0181818181818182,0,0,0,0,0,0,0,0,26,0.0225108225108225,2,0.00173160173160173,0,0,0,0,0,0,0,0,17,0.0147186147186147,7,0.00606060606060606,8,0.00692640692640693,0,0,15,0.012987012987013,34,0.0294372294372294,13.58,0.0117575757575758,143.58,0.124311688311688,38,0.0329004329004329,0,0,0,0,41,0.0354978354978355,7,0.00606060606060606
"VENDELSÖ SÅGEN",202232,2022-08-10,1018,230.616,0.226538310412574,27,0.0265225933202358,27,0.0265225933202358,0,0,62,0.0609037328094303,0,0,0,0,9,0.00884086444007859,50,0.0491159135559921,0,0,20,0.0196463654223969,35.616,0.0349862475442043,206.616,0.202962671905697,57.616,0.0565972495088409,24,0.0235756385068762,0,0,3,0.00294695481335953,3,0.00294695481335953,0,0,62,0.0609037328094303,0,0,0,0,0,0,0,0,0,0,31,0.0304518664047151,6,0.00589390962671906,22,0.0216110019646365,4,0.00392927308447937,16,0.0157170923379175,26,0.0255402750491159,9.616,0.00944597249508841,203.616,0.200015717092338,55,0.0540275049115914,3,0.00294695481335953,0,0,82,0.0805500982318271,6,0.00589390962671906
"VENDELSÖ SÅGEN",202232,2022-08-09,1102,174.09,0.157976406533575,23,0.0208711433756806,23,0.0208711433756806,0,0,27,0.0245009074410163,4,0.00362976406533575,0,0,21,0.0190562613430127,28,0.0254083484573503,5,0.00453720508166969,16,0.014519056261343,27.09,0.0245825771324864,157.09,0.142549909255898,39.09,0.0354718693284937,17,0.015426497277677,0,0,6,0.00544464609800363,6,0.00544464609800363,0,0,27,0.0245009074410163,4,0.00362976406533575,0,0,0,0,0,0,0,0,21,0.0190562613430127,20,0.0181488203266788,8,0.00725952813067151,1,0.000907441016333938,20,0.0181488203266788,19,0.0172413793103448,8.09,0.00734119782214156,151.09,0.137105263157895,38,0.0344827586206897,6,0.00544464609800363,0,0,48,0.043557168784029,20,0.0181488203266788
"VENDELSÖ SÅGEN",202232,2022-08-08,1085,153.916,0.141858064516129,21,0.0193548387096774,21,0.0193548387096774,0,0,33,0.0304147465437788,0,0,0,0,10,0.00921658986175115,30,0.0276497695852535,0,0,8,0.00737327188940092,30.916,0.0284940092165899,135.916,0.125268202764977,37.916,0.0349456221198157,18,0.0165898617511521,0,0,3,0.00276497695852535,3,0.00276497695852535,0,0,33,0.0304147465437788,0,0,0,0,0,0,0,0,0,0,23,0.0211981566820276,10,0.00921658986175115,7,0.00645161290322581,0,0,8,0.00737327188940092,22,0.0202764976958525,8.916,0.00821751152073733,132.916,0.122503225806452,41,0.0377880184331797,3,0.00276497695852535,0,0,41,0.0377880184331797,10,0.00921658986175115
"VENDELSÖ SÅGEN",202231,2022-08-07,1020,123.806,0.121378431372549,1,0.000980392156862745,1,0.000980392156862745,0,0,24,0.0235294117647059,0,0,0,0,20,0.0196078431372549,15,0.0147058823529412,0,0,13,0.0127450980392157,49.806,0.0488294117647059,122.806,0.120398039215686,57.806,0.0566725490196078,1,0.000980392156862745,0,0,0,0,0,0,0,0,24,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,10,0.00980392156862745,17,0.0166666666666667,8,0.00784313725490196,4,0.00392156862745098,9,0.00882352941176471,39,0.0382352941176471,10.806,0.0105941176470588,122.806,0.120398039215686,11,0.0107843137254902,0,0,0,0,37,0.0362745098039216,17,0.0166666666666667
"VENDELSÖ SÅGEN",202231,2022-08-06,1104,178.088,0.161311594202899,1,0.000905797101449275,1,0.000905797101449275,0,0,48,0.0434782608695652,0,0,0,0,10,0.00905797101449275,20,0.0181159420289855,1,0.000905797101449275,11,0.00996376811594203,86.088,0.0779782608695652,177.088,0.160405797101449,94.088,0.0852246376811594,1,0.000905797101449275,0,0,0,0,0,0,0,0,48,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,13,0.0117753623188406,9,0.00815217391304348,8,0.0072463768115942,2,0.00181159420289855,10,0.00905797101449275,53,0.0480072463768116,33.088,0.0299710144927536,177.088,0.160405797101449,14,0.0126811594202899,0,0,0,0,60,0.0543478260869565,9,0.00815217391304348
"VENDELSÖ SÅGEN",202231,2022-08-05,962,182.72,0.18993762993763,4,0.00415800415800416,2,0.00207900207900208,0,0,47,0.0488565488565489,0,0,0,0,9,0.00935550935550936,13,0.0135135135135135,3,0.00311850311850312,14,0.0145530145530146,90.72,0.0943035343035343,180.72,0.187858627858628,90.72,0.0943035343035343,2,0.00207900207900208,2,0.00207900207900208,0,0,0,0,0,0,47,0.0488565488565489,0,0,0,0,0,0,0,0,0,0,14,0.0145530145530146,8,0.00831600831600832,0,0,4,0.00415800415800416,13,0.0135135135135135,64,0.0665280665280665,26.72,0.0277754677754678,180.72,0.187858627858628,18,0.0187110187110187,0,0,0,0,64,0.0665280665280665,8,0.00831600831600832
"VENDELSÖ SÅGEN",202231,2022-08-04,1020,145.854,0.142994117647059,0,0,0,0,0,0,68,0.0666666666666667,0,0,0,0,7,0.00686274509803922,17,0.0166666666666667,3,0.00294117647058824,5,0.00490196078431373,45.854,0.0449549019607843,145.854,0.142994117647059,51.854,0.0508372549019608,0,0,0,0,0,0,0,0,0,0,68,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,12,0.0117647058823529,6,0.00588235294117647,6,0.00588235294117647,4,0.00392156862745098,4,0.00392156862745098,34,0.0333333333333333,11.854,0.011621568627451,145.854,0.142994117647059,12,0.0117647058823529,0,0,0,0,76,0.0745098039215686,6,0.00588235294117647
"VENDELSÖ SÅGEN",202231,2022-08-03,1018,166.476,0.163532416502947,2,0.00196463654223969,1,0.000982318271119843,0,0,58,0.0569744597249509,0,0,0,0,11,0.0108055009823183,39,0.0383104125736739,2,0.00196463654223969,4,0.00392927308447937,49.476,0.0486011787819253,165.476,0.162550098231827,76.476,0.0751237721021611,1,0.000982318271119843,1,0.000982318271119843,0,0,0,0,0,0,58,0.0569744597249509,0,0,0,0,0,0,0,0,0,0,14,0.0137524557956778,9,0.00884086444007859,27,0.0265225933202358,5,0.00491159135559921,1,0.000982318271119843,37,0.0363457760314342,12.476,0.0122554027504912,165.476,0.162550098231827,16,0.0157170923379175,0,0,0,0,64,0.0628683693516699,9,0.00884086444007859
"VENDELSÖ SÅGEN",202231,2022-08-02,964,169.713,0.176050829875519,2,0.0020746887966805,0,0,0,0,65,0.0674273858921162,0,0,0,0,14,0.0145228215767635,27,0.0280082987551867,1,0.00103734439834025,11,0.0114107883817427,49.713,0.0515695020746888,169.713,0.176050829875519,61.713,0.0640176348547718,0,0,2,0.0020746887966805,0,0,0,0,0,0,65,0.0674273858921162,0,0,0,0,0,0,0,0,0,0,18,0.0186721991701245,11,0.0114107883817427,12,0.012448132780083,2,0.0020746887966805,10,0.0103734439834025,34,0.0352697095435685,15.713,0.0162997925311203,169.713,0.176050829875519,20,0.020746887966805,0,0,0,0,77,0.0798755186721992,11,0.0114107883817427
"VENDELSÖ SÅGEN",202231,2022-08-01,1011,153.104,0.151438180019782,7,0.00692383778437191,5,0.00494559841740851,0,0,65,0.0642927794263106,0,0,0,0,10,0.00989119683481701,18,0.0178041543026706,0,0,14,0.0138476755687438,34.104,0.0337329376854599,152.104,0.150449060336301,38.104,0.0376894164193867,1,0.000989119683481701,2,0.0019782393669634,4,0.0039564787339268,4,0.0039564787339268,0,0,65,0.0642927794263106,0,0,0,0,0,0,0,0,0,0,17,0.0168150346191889,7,0.00692383778437191,4,0.0039564787339268,0,0,14,0.0138476755687438,26,0.0257171117705242,8.104,0.00801582591493571,148.104,0.146492581602374,20,0.019782393669634,4,0.0039564787339268,0,0,79,0.0781404549950544,7,0.00692383778437191
"VENDELSÖ SÅGEN",202230,2022-07-31,1013,169.843,0.167663376110563,6,0.00592300098716683,6,0.00592300098716683,0,0,76,0.0750246791707799,1,0.000987166831194472,0,0,8,0.00789733464955577,19,0.018756169792695,3,0.00296150049358342,15,0.0148075024679171,35.843,0.0353830207305035,167.843,0.165689042448174,46.843,0.0462418558736426,2,0.00197433366238894,0,0,4,0.00394866732477789,4,0.00394866732477789,0,0,76,0.0750246791707799,1,0.000987166831194472,0,0,0,0,0,0,0,0,10,0.00987166831194472,7,0.0069101678183613,10,0.00987166831194472,5,0.00493583415597236,13,0.0128331688055281,23,0.0227048371174729,12.843,0.0126781836130306,163.843,0.161740375123396,12,0.0118460019743337,4,0.00394866732477789,0,0,94,0.0927936821322804,7,0.0069101678183613
"VENDELSÖ SÅGEN",202230,2022-07-30,941,164.866,0.175202975557917,6,0.00637619553666312,4,0.00425079702444208,0,0,50,0.053134962805526,0,0,0,0,5,0.0053134962805526,22,0.0233793836344315,0,0,11,0.0116896918172157,66.866,0.0710584484590861,163.866,0.174140276301807,81.866,0.0869989373007439,1,0.00106269925611052,2,0.00212539851222104,3,0.00318809776833156,3,0.00318809776833156,0,0,50,0.053134962805526,0,0,0,0,0,0,0,0,0,0,7,0.00743889479277365,5,0.0053134962805526,15,0.0159404888416578,3,0.00318809776833156,8,0.00850159404888417,37,0.0393198724760893,29.866,0.0317385759829968,160.866,0.170952178533475,10,0.0106269925611052,3,0.00318809776833156,0,0,61,0.0648246546227418,5,0.0053134962805526
"VENDELSÖ SÅGEN",202230,2022-07-29,922,188.234,0.204158351409978,2,0.00216919739696312,2,0.00216919739696312,0,0,84,0.0911062906724512,0,0,0,0,9,0.00976138828633406,18,0.0195227765726681,0,0,8,0.00867678958785249,65.234,0.0707527114967462,187.234,0.203073752711497,70.234,0.076175704989154,1,0.00108459869848156,0,0,1,0.00108459869848156,1,0.00108459869848156,0,0,84,0.0911062906724512,0,0,0,0,0,0,0,0,0,0,13,0.0140997830802603,9,0.00976138828633406,5,0.00542299349240781,4,0.00433839479392625,4,0.00433839479392625,41,0.044468546637744,24.234,0.0262841648590022,186.234,0.201989154013015,14,0.0151843817787419,1,0.00108459869848156,0,0,92,0.0997830802603037,9,0.00976138828633406
"VENDELSÖ SÅGEN",202230,2022-07-28,900,156.478,0.173864444444444,11,0.0122222222222222,9,0.01,0,0,54,0.06,0,0,0,0,12,0.0133333333333333,14,0.0155555555555556,0,0,11,0.0122222222222222,45.478,0.0505311111111111,153.478,0.170531111111111,48.478,0.0538644444444444,3,0.00333333333333333,2,0.00222222222222222,6,0.00666666666666667,6,0.00666666666666667,0,0,54,0.06,0,0,0,0,0,0,0,0,0,0,13,0.0144444444444444,10,0.0111111111111111,3,0.00333333333333333,0,0,11,0.0122222222222222,30,0.0333333333333333,15.478,0.0171977777777778,147.478,0.163864444444444,18,0.02,6,0.00666666666666667,0,0,65,0.0722222222222222,10,0.0111111111111111
"VENDELSÖ SÅGEN",202230,2022-07-27,853,161.694,0.189559202813599,4,0.00468933177022274,3,0.00351699882766706,0,0,71,0.0832356389214537,0,0,0,0,11,0.0128956623681125,24,0.0281359906213365,2,0.00234466588511137,16,0.018757327080891,30.694,0.0359835873388042,161.694,0.189559202813599,35.694,0.0418452520515827,0,0,1,0.00117233294255569,3,0.00351699882766706,3,0.00351699882766706,0,0,71,0.0832356389214537,0,0,0,0,0,0,0,0,0,0,19,0.022274325908558,11,0.0128956623681125,5,0.00586166471277843,3,0.00351699882766706,15,0.0175849941383353,17,0.0199296600234467,13.694,0.0160539273153576,158.694,0.186042203985932,20,0.0234466588511137,3,0.00351699882766706,0,0,89,0.104337631887456,11,0.0128956623681125
"VENDELSÖ SÅGEN",202230,2022-07-26,935,150.863,0.161350802139037,1,0.00106951871657754,1,0.00106951871657754,0,0,64,0.0684491978609626,0,0,0,0,10,0.0106951871657754,14,0.0149732620320856,0,0,13,0.013903743315508,47.863,0.0511903743315508,150.863,0.161350802139037,52.863,0.0565379679144385,0,0,0,0,1,0.00106951871657754,1,0.00106951871657754,0,0,64,0.0684491978609626,0,0,0,0,0,0,0,0,0,0,9,0.00962566844919786,10,0.0106951871657754,5,0.0053475935828877,2,0.00213903743315508,11,0.0117647058823529,36,0.0385026737967914,11.863,0.0126877005347594,149.863,0.16028128342246,9,0.00962566844919786,1,0.00106951871657754,0,0,77,0.0823529411764706,10,0.0106951871657754
"VENDELSÖ SÅGEN",202230,2022-07-25,978,143.694,0.146926380368098,3,0.00306748466257669,3,0.00306748466257669,0,0,50,0.0511247443762781,0,0,0,0,9,0.00920245398773006,22,0.0224948875255624,4,0.00408997955010225,21,0.0214723926380368,31.694,0.0324069529652352,143.694,0.146926380368098,44.694,0.0456993865030675,0,0,0,0,3,0.00306748466257669,3,0.00306748466257669,0,0,50,0.0511247443762781,0,0,0,0,0,0,0,0,0,0,12,0.0122699386503067,6,0.00613496932515337,13,0.0132924335378323,4,0.00408997955010225,21,0.0214723926380368,22,0.0224948875255624,9.694,0.0099120654396728,140.694,0.143858895705521,12,0.0122699386503067,3,0.00306748466257669,0,0,75,0.0766871165644172,6,0.00613496932515337
"VENDELSÖ SÅGEN",202229,2022-07-24,1044,194.917,0.186702107279693,3,0.0028735632183908,3,0.0028735632183908,0,0,103,0.0986590038314176,0,0,0,0,16,0.0153256704980843,21,0.0201149425287356,2,0.00191570881226054,8,0.00766283524904215,38.917,0.0372768199233716,194.917,0.186702107279693,49.917,0.0478132183908046,0,0,0,0,3,0.0028735632183908,3,0.0028735632183908,0,0,103,0.0986590038314176,0,0,0,0,0,0,0,0,0,0,10,0.00957854406130268,16,0.0153256704980843,11,0.010536398467433,5,0.00478927203065134,5,0.00478927203065134,27,0.0258620689655172,11.917,0.0114147509578544,191.917,0.183828544061303,10,0.00957854406130268,3,0.0028735632183908,0,0,113,0.10823754789272,16,0.0153256704980843
"VENDELSÖ SÅGEN",202229,2022-07-23,929,189.364,0.20383638320775,1,0.00107642626480086,1,0.00107642626480086,0,0,73,0.0785791173304629,0,0,0,0,18,0.0193756727664155,16,0.0172228202368138,1,0.00107642626480086,12,0.0129171151776103,67.364,0.0725123789020452,189.364,0.20383638320775,68.364,0.0735888051668461,0,0,0,0,1,0.00107642626480086,1,0.00107642626480086,0,0,73,0.0785791173304629,0,0,0,0,0,0,0,0,0,0,16,0.0172228202368138,17,0.0182992465016146,1,0.00107642626480086,4,0.00430570505920344,9,0.00968783638320775,36,0.038751345532831,31.364,0.0337610333692142,188.364,0.202759956942949,16,0.0172228202368138,1,0.00107642626480086,0,0,86,0.0925726587728741,17,0.0182992465016146
"VENDELSÖ SÅGEN",202229,2022-07-22,923,181.438,0.196574214517876,1,0.00108342361863489,1,0.00108342361863489,0,0,49,0.0530877573131094,0,0,0,0,12,0.0130010834236186,29,0.0314192849404117,0,0,8,0.00866738894907909,81.438,0.0882318526543879,181.438,0.196574214517876,95.438,0.103399783315276,0,0,0,0,1,0.00108342361863489,1,0.00108342361863489,0,0,49,0.0530877573131094,0,0,0,0,0,0,0,0,0,0,15,0.0162513542795233,12,0.0130010834236186,14,0.0151679306608884,1,0.00108342361863489,7,0.0075839653304442,56,0.0606717226435536,25.438,0.0275601300108342,180.438,0.195490790899242,15,0.0162513542795233,1,0.00108342361863489,0,0,57,0.0617551462621885,12,0.0130010834236186
"VENDELSÖ SÅGEN",202229,2022-07-21,986,167.518,0.169896551724138,12,0.0121703853955375,12,0.0121703853955375,0,0,56,0.0567951318458418,3,0.00304259634888438,0,0,16,0.0162271805273834,17,0.0172413793103448,1,0.00101419878296146,8,0.00811359026369168,42.518,0.0431217038539554,164.518,0.166853955375254,52.518,0.05326369168357,3,0.00304259634888438,0,0,9,0.00912778904665314,9,0.00912778904665314,0,0,56,0.0567951318458418,3,0.00304259634888438,0,0,0,0,0,0,0,0,10,0.0101419878296146,16,0.0162271805273834,7,0.00709939148073022,3,0.00304259634888438,6,0.00608519269776876,34,0.0344827586206897,8.518,0.00863894523326572,155.518,0.1577261663286,13,0.013184584178499,9,0.00912778904665314,0,0,65,0.0659229208924949,16,0.0162271805273834
"VENDELSÖ SÅGEN",202229,2022-07-20,973,180.728,0.185743062692703,7,0.00719424460431655,5,0.00513874614594039,0,0,57,0.0585817060637204,0,0,0,0,9,0.0092497430626927,46,0.0472764645426516,0,0,14,0.0143884892086331,42.728,0.0439136690647482,177.728,0.182659815005139,66.728,0.0685796505652621,3,0.00308324768756423,2,0.00205549845837616,2,0.00205549845837616,2,0.00205549845837616,0,0,57,0.0585817060637204,0,0,0,0,0,0,0,0,0,0,25,0.025693730729702,6,0.00616649537512847,24,0.0246659815005139,7,0.00719424460431655,7,0.00719424460431655,32,0.0328879753340185,10.728,0.0110256937307297,175.728,0.180604316546763,30,0.0308324768756423,2,0.00205549845837616,0,0,71,0.0729701952723535,6,0.00616649537512847
"VENDELSÖ SÅGEN",202229,2022-07-19,941,161.385,0.171503719447396,8,0.00850159404888417,6,0.00637619553666312,0,0,65,0.0690754516471838,0,0,0,0,11,0.0116896918172157,16,0.0170031880977683,2,0.00212539851222104,22,0.0233793836344315,31.385,0.0333528161530287,159.385,0.169378320935175,35.385,0.0376036131774708,2,0.00212539851222104,2,0.00212539851222104,4,0.00425079702444208,4,0.00425079702444208,0,0,65,0.0690754516471838,0,0,0,0,0,0,0,0,0,0,13,0.0138150903294368,10,0.0106269925611052,4,0.00425079702444208,7,0.00743889479277365,17,0.0180658873538789,24,0.0255047821466525,7.385,0.00784803400637619,155.385,0.165127523910733,17,0.0180658873538789,4,0.00425079702444208,0,0,89,0.0945802337938363,10,0.0106269925611052
"VENDELSÖ SÅGEN",202229,2022-07-18,922,164.642,0.178570498915401,6,0.00650759219088937,5,0.00542299349240781,0,0,85,0.0921908893709328,0,0,0,0,5,0.00542299349240781,18,0.0195227765726681,2,0.00216919739696312,8,0.00867678958785249,35.642,0.0386572668112798,163.642,0.17748590021692,40.642,0.0440802603036876,1,0.00108459869848156,1,0.00108459869848156,4,0.00433839479392625,4,0.00433839479392625,0,0,85,0.0921908893709328,0,0,0,0,0,0,0,0,0,0,14,0.0151843817787419,4,0.00433839479392625,5,0.00542299349240781,2,0.00216919739696312,8,0.00867678958785249,24,0.0260303687635575,11.642,0.0126268980477223,159.642,0.173147505422993,16,0.017353579175705,4,0.00433839479392625,0,0,95,0.103036876355748,4,0.00433839479392625
"VENDELSÖ SÅGEN",202228,2022-07-17,983,190.576,0.193871820956256,7,0.00712105798575788,4,0.00406917599186165,0,0,93,0.0946083418107833,2,0.00203458799593082,0,0,16,0.0162767039674466,19,0.0193285859613428,0,0,6,0.00610376398779247,43.576,0.0443296032553408,190.576,0.193871820956256,50.576,0.0514506612410987,0,0,3,0.00305188199389624,4,0.00406917599186165,4,0.00406917599186165,0,0,93,0.0946083418107833,2,0.00203458799593082,0,0,0,0,0,0,0,0,15,0.0152594099694812,15,0.0152594099694812,5,0.00508646998982706,2,0.00203458799593082,4,0.00406917599186165,27,0.0274669379450661,16.576,0.0168626653102747,186.576,0.189802644964395,18,0.0183112919633774,4,0.00406917599186165,0,0,99,0.100712105798576,15,0.0152594099694812
