"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"ÖRNSKÖLDSVIK DOMSJÖ",202217,6200,1436,0.231612903225806,336,0.0541935483870968,381,0.0614516129032258,51,0.0082258064516129,469,0.0756451612903226,0,0,0,0,0,0,65,0.0104838709677419,44,0.00709677419354839,8,0.00129032258064516,82,0.0132258064516129,1120,0.180645161290323,479,0.077258064516129,316,0.0509677419354839,5,0.000806451612903226,15,0.00241935483870968,65,0.0104838709677419,21,0.00338709677419355,30,0.00483870967741936,210,0.0338709677419355,259,0.0417741935483871,0,0,0,0,0,0,10,0.00161290322580645,55,0.00887096774193548,44,0.00709677419354839,8,0.00129032258064516,35,0.00564516129032258,47,0.00758064516129032,1120,0.180645161290323,70,0.0112903225806452,15,0.00241935483870968,556,0.0896774193548387,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202216,6361,879,0.138185819839648,80,0.0125766388932558,60,0.00943247916994183,46,0.00723156736362207,291,0.0457475239742179,0,0,0,0,0,0,268,0.0421317402924069,67,0.0105329350731017,9,0.00141487187549128,58,0.00911806319761044,826,0.129853796572866,144,0.0226379500078604,53,0.00833202326678195,5,0.000786039930828486,22,0.00345857569564534,7,0.00110045590315988,17,0.00267253576481685,29,0.00455903159880522,194,0.0304983493161453,97,0.0152491746580726,0,0,0,0,0,0,19,0.00298695173714825,249,0.0391447885552586,67,0.0105329350731017,9,0.00141487187549128,20,0.00314415972331394,38,0.00597390347429649,826,0.129853796572866,273,0.0429177802232353,22,0.00345857569564534,387,0.0608394906461248,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202215,5976,678,0.113453815261044,92,0.0153949129852744,104,0.0174029451137885,48,0.00803212851405622,267,0.0446787148594378,0,0,0,0,0,0,55,0.00920348058902276,43,0.0071954484605087,0,0,69,0.0115461847389558,601,0.100568942436412,196,0.0327978580990629,77,0.0128848728246319,2,0.000334672021419009,13,0.00217536813922356,27,0.00451807228915663,18,0.00301204819277108,30,0.00502008032128514,180,0.0301204819277108,87,0.0145582329317269,0,0,0,0,0,0,5,0.000836680053547523,50,0.00836680053547523,43,0.0071954484605087,0,0,25,0.00418340026773762,44,0.00736278447121821,601,0.100568942436412,57,0.00953815261044177,13,0.00217536813922356,335,0.0560575635876841,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202214,5778,995,0.172204915195569,135,0.0233644859813084,187,0.0323641398407754,57,0.009865005192108,331,0.0572862582208377,0,0,0,0,0,0,128,0.0221529941156109,75,0.0129802699896158,11,0.00190377293181032,71,0.0122879889235029,995,0.172204915195569,302,0.0522672204915196,0,0,119,0.020595361716857,16,0.00276912426445137,187,0.0323641398407754,26,0.00449982692973347,31,0.00536517826237452,89,0.0154032537210107,242,0.0418830044998269,0,0,0,0,0,0,88,0.0152301834544825,40,0.00692281066112842,75,0.0129802699896158,11,0.00190377293181032,13,0.00224991346486674,58,0.0100380754586362,995,0.172204915195569,247,0.042748355832468,16,0.00276912426445137,430,0.0744202146071305,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202213,5938,851,0.143314247221287,41,0.00690468171101381,74,0.0124621084540249,53,0.00892556416301785,487,0.082014146177164,0,0,0,0,0,0,67,0.0112832603570226,46,0.00774671606601549,11,0.0018524755810037,72,0.0121252947120243,825,0.138935668575278,189,0.0318288986190637,26,0.00437857864600876,3,0.00050522061300101,12,0.00202088245200404,48,0.00808352980801617,22,0.00370495116200741,31,0.00522061300101044,204,0.0343550016840687,283,0.0476591444930953,0,0,0,0,0,0,11,0.0018524755810037,56,0.00943078477601886,46,0.00774671606601549,11,0.0018524755810037,10,0.00168406871000337,62,0.0104412260020209,825,0.138935668575278,70,0.0117884809700236,12,0.00202088245200404,554,0.0932974065341866,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202212,6046,801,0.132484287131988,78,0.0129010916308303,79,0.013066490241482,47,0.00777373470062851,389,0.0643400595434998,0,0,0,0,0,0,67,0.0110817069136619,74,0.0122394971882236,3,0.000496195831955012,64,0.0105855110817069,746,0.123387363546146,170,0.028117763810784,55,0.00909692358584188,0,0,23,0.00380416804498842,24,0.00396956665564009,15,0.00248097915977506,32,0.00529275554085346,176,0.029110155474694,213,0.0352299040688058,0,0,0,0,0,0,7,0.00115779027456169,60,0.00992391663910023,74,0.0122394971882236,3,0.000496195831955012,20,0.00330797221303341,44,0.0072775388686735,746,0.123387363546146,67,0.0110817069136619,23,0.00380416804498842,486,0.0803837247767119,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202211,6029,942,0.156244816719191,53,0.00879084425277824,47,0.00779565433736938,51,0.00845911428097529,369,0.0612041797976447,0,0,0,0,0,0,270,0.0447835461933986,65,0.010781224083596,9,0.00149278487311329,78,0.0129374689003151,942,0.156244816719191,155,0.0257090728147288,0,0,36,0.00597113949245314,17,0.0028197047603251,47,0.00779565433736938,20,0.00331729971802952,31,0.00514181456294576,144,0.0238845579698126,225,0.0373196218278321,0,0,0,0,0,0,6,0.000995189915408857,264,0.0437883562779897,65,0.010781224083596,9,0.00149278487311329,21,0.003483164703931,57,0.00945430419638414,942,0.156244816719191,306,0.0507546856858517,17,0.0028197047603251,464,0.076961353458285,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202210,5635,733.704,0.13020479148181,16,0.0028393966282165,167,0.0296362023070098,60,0.0106477373558119,283,0.0502218278615794,4.704,0.000834782608695652,0,0,0,0,48,0.00851818988464951,73,0.0129547471162378,5,0.000887311446317658,77,0.0136645962732919,733.704,0.13020479148181,291.704,0.0517664596273292,0,0,5,0.000887311446317658,11,0.00195208518189885,167,0.0296362023070098,34,0.00603371783496007,26,0.00461401952085182,77,0.0136645962732919,206,0.0365572315882875,4.704,0.000834782608695652,0,0,0,0,11,0.00195208518189885,37,0.00656610470275067,73,0.0129547471162378,5,0.000887311446317658,17,0.00301685891748004,60,0.0106477373558119,733.704,0.13020479148181,53,0.00940550133096717,11,0.00195208518189885,378,0.0670807453416149,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202209,6017,647.914,0.107680571713478,9,0.00149576200764501,45,0.00747881003822503,45,0.00747881003822503,336,0.0558417816187469,20.914,0.00347581851420974,0,0,0,0,50,0.00830978893136114,70,0.0116337045039056,21,0.00349011135117168,51,0.00847598470998837,647.914,0.107680571713478,148.914,0.0247488781784943,0,0,3,0.000498587335881669,6,0.000997174671763337,45,0.00747881003822503,17,0.00282532823666279,28,0.00465348180156224,85,0.0141266411833139,251,0.0417151404354329,20.914,0.00347581851420974,0,0,0,0,3,0.000498587335881669,47,0.00781120159547948,70,0.0116337045039056,21,0.00349011135117168,13,0.0021605451221539,38,0.00631543958783447,647.914,0.107680571713478,53,0.00880837626724281,6,0.000997174671763337,440,0.0731261425959781,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202208,5963,2632,0.441388562803958,62,0.0103974509475096,86,0.0144222706691263,41,0.00687573369109509,2304,0.386382693275197,0,0,0,0,0,0,57,0.00955894683883951,38,0.00637263122589301,5,0.000838504108670132,39,0.00654033204762703,2632,0.441388562803958,156,0.0261613281905081,0,0,55,0.00922354519537146,7,0.00117390575213819,86,0.0144222706691263,15,0.0025155123260104,26,0.00436022136508469,145,0.0243166191514338,2159,0.362066074123763,0,0,0,0,0,0,3,0.00050310246520208,54,0.00905584437363743,38,0.00637263122589301,5,0.000838504108670132,10,0.00167700821734026,29,0.00486332383028677,2632,0.441388562803958,112,0.018782492034211,7,0.00117390575213819,2357,0.3952708368271,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202207,5713,551,0.0964467005076142,16,0.0028006301417819,27,0.00472606336425696,37,0.00647645720287065,297,0.0519866970068265,0,0,0,0,0,0,62,0.0108524417994049,36,0.00630141781900928,5,0.000875196919306844,71,0.0124277962541572,551,0.0964467005076142,113,0.0197794503763347,0,0,7,0.00122527568702958,9,0.00157535445475232,27,0.00472606336425696,14,0.00245055137405916,23,0.00402590582881148,144,0.0252056712760371,153,0.0267810257307894,0,0,0,0,0,0,21,0.00367582706108875,41,0.00717661473831612,36,0.00630141781900928,5,0.000875196919306844,22,0.00385086644495011,49,0.00857692980920707,551,0.0964467005076142,69,0.0120777174864344,9,0.00157535445475232,360,0.0630141781900928,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202206,5679,1177,0.207254798379996,315,0.0554675118858954,199,0.0350413805247403,49,0.00862827962669484,228,0.0401479133650291,0,0,0,0,0,0,203,0.0357457298820215,99,0.01743264659271,13,0.00228913541116394,71,0.0125022010917415,1177,0.207254798379996,295,0.0519457650994893,0,0,6,0.00105652403592182,309,0.0544109878499736,199,0.0350413805247403,27,0.00475435816164818,22,0.00387392146504666,222,0.0390913893291072,6,0.00105652403592182,0,0,0,0,0,0,8,0.00140869871456242,195,0.0343370311674591,99,0.01743264659271,13,0.00228913541116394,24,0.00422609614368727,47,0.00827610494805424,1177,0.207254798379996,209,0.0368022539179433,309,0.0544109878499736,364,0.0640957915125902,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202205,5443,1179.724,0.216741502847694,26,0.00477677751240125,27,0.00496049972441668,35,0.00643027742054014,183,0.0336211647988242,1.724,0.000316737093514606,0,0,0,0,95,0.0174536101414661,734,0.134852103619328,11,0.00202094433216976,67,0.012309388205034,1179.724,0.216741502847694,110.724,0.0203424582031968,0,0,9,0.00165349990813889,17,0.00312327760426236,27,0.00496049972441668,10,0.00183722212015433,25,0.00459305530038582,51,0.00936983281278707,132,0.0242513319860371,1.724,0.000316737093514606,0,0,0,0,13,0.00238838875620062,82,0.0150652213852655,734,0.134852103619328,11,0.00202094433216976,20,0.00367444424030865,47,0.00863494396472534,1179.724,0.216741502847694,104,0.019107110049605,17,0.00312327760426236,948,0.17416865699063,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202204,5640,838.222,0.148620921985816,16,0.00283687943262411,199,0.0352836879432624,82,0.0145390070921986,257,0.0455673758865248,75.222,0.0133372340425532,0,0,1,0.000177304964539007,51,0.00904255319148936,60,0.0106382978723404,9,0.00159574468085106,88,0.0156028368794326,838.222,0.148620921985816,426.222,0.0755712765957447,0,0,6,0.00106382978723404,10,0.00177304964539007,199,0.0352836879432624,63,0.0111702127659574,19,0.00336879432624113,64,0.0113475177304965,193,0.0342198581560284,75.222,0.0133372340425532,0,0,0,0,8,0.00141843971631206,44,0.00780141843971631,60,0.0106382978723404,9,0.00159574468085106,18,0.00319148936170213,70,0.0124113475177305,838.222,0.148620921985816,58,0.0102836879432624,10,0.00177304964539007,344,0.0609929078014184,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202203,5595,513,0.0916890080428954,15,0.00268096514745308,97,0.0173369079535299,41,0.00732797140303843,207,0.0369973190348525,0,0,0,0,2,0.000357462019660411,41,0.00732797140303843,50,0.00893655049151028,5,0.000893655049151028,55,0.00983020554066131,513,0.0916890080428954,176,0.0314566577301162,0,0,3,0.000536193029490617,12,0.00214477211796247,97,0.0173369079535299,18,0.0032171581769437,23,0.00411081322609473,101,0.0180518319928508,106,0.0189454870420018,0,0,0,0,0,0,4,0.000714924039320822,39,0.00697050938337802,50,0.00893655049151028,5,0.000893655049151028,17,0.00303842716711349,38,0.00679177837354781,513,0.0916890080428954,46,0.00822162645218946,12,0.00214477211796247,279,0.0498659517426273,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202202,5780,534,0.0923875432525952,38,0.00657439446366782,26,0.00449826989619377,53,0.00916955017301038,127,0.0219723183391003,0,0,0,0,1,0.000173010380622837,194,0.0335640138408305,41,0.00709342560553633,9,0.00155709342560554,45,0.00778546712802768,534,0.0923875432525952,112,0.0193771626297578,0,0,28,0.00484429065743945,10,0.00173010380622837,26,0.00449826989619377,20,0.00346020761245675,33,0.00570934256055363,127,0.0219723183391003,0,0,0,0,0,0,0,0,132,0.0228373702422145,63,0.0108996539792388,41,0.00709342560553633,9,0.00155709342560554,12,0.00207612456747405,33,0.00570934256055363,534,0.0923875432525952,223,0.0385813148788927,10,0.00173010380622837,189,0.0326989619377163,0,0
"ÖRNSKÖLDSVIK DOMSJÖ",202201,5254,756,0.143890369242482,26,0.0049486105824134,20,0.00380662352493338,58,0.0110392082223068,320,0.0609059763989341,0,0,0,0,2,0.000380662352493338,240,0.0456794822992006,34,0.00647125999238675,10,0.00190331176246669,46,0.00875523410734678,756,0.143890369242482,108,0.0205557670346403,0,0,8,0.00152264940997335,18,0.00342596117244005,20,0.00380662352493338,11,0.00209364293871336,47,0.00894556528359345,128,0.0243623905595737,192,0.0365435858393605,0,0,0,0,0,0,15,0.00285496764370004,227,0.0432051770079939,34,0.00647125999238675,10,0.00190331176246669,16,0.00304529881994671,30,0.00570993528740008,756,0.143890369242482,250,0.0475827940616673,18,0.00342596117244005,380,0.0723258469737343,0,0
"NORRKÖPING LASARETTSGATAN",202236,7089,3114.184,0.43929806742841,882,0.124418112568769,730,0.102976442375511,645,0.0909860347016504,234,0.0330088870080406,34.384,0.00485033149950628,44.8,0.00631965016222316,44,0.00620679926646918,260,0.0366765411200451,132,0.0186203977994075,1,0.000141063619692481,107,0.0150938073070955,2777.184,0.391759627592044,1481.384,0.208969389194527,337,0.0475384398363662,175,0.0246861334461842,370,0.0521935392862181,393,0.0554380025391452,549,0.0774439272111722,96,0.0135421074904782,192,0.0270842149809564,42,0.00592467202708421,34.384,0.00485033149950628,44.8,0.00631965016222316,0,0,118,0.0166455071237128,186,0.0262378332628015,132,0.0186203977994075,1,0.000141063619692481,35,0.00493722668923685,72,0.0101565806178587,2777.184,0.391759627592044,479,0.0675694738326986,370,0.0521935392862181,402,0.0567075751163775,44.8,0.00631965016222316
"NORRKÖPING LASARETTSGATAN",202233,7540,1390,0.184350132625995,408,0.0541114058355438,394,0.0522546419098143,65,0.00862068965517241,178,0.0236074270557029,0,0,12,0.00159151193633952,1,0.00013262599469496,106,0.0140583554376658,142,0.0188328912466844,4,0.000530503978779841,80,0.0106100795755968,1023,0.135676392572944,502,0.06657824933687,367,0.0486737400530504,7,0.000928381962864721,34,0.00450928381962865,27,0.00358090185676393,46,0.00610079575596817,19,0.00251989389920424,149,0.0197612732095491,29,0.00384615384615385,0,0,12,0.00159151193633952,0,0,12,0.00159151193633952,95,0.0125994694960212,142,0.0188328912466844,4,0.000530503978779841,37,0.00490716180371353,43,0.00570291777188329,1023,0.135676392572944,114,0.0151193633952255,34,0.00450928381962865,361,0.0478779840848806,12,0.00159151193633952
"NORRKÖPING LASARETTSGATAN",202232,6348,594,0.0935727788279773,50,0.00787649653434152,55,0.00866414618777568,48,0.00756143667296786,157,0.0247321991178324,0,0,44,0.00693131695022054,2,0.000315059861373661,73,0.0114996849401386,87,0.0137051039697543,4,0.000630119722747322,74,0.0116572148708255,565,0.0890044108380592,148,0.0233144297416509,29,0.00456836798991808,5,0.000787649653434152,16,0.00252047889098929,26,0.00409577819785759,26,0.00409577819785759,22,0.00346565847511027,132,0.0207939508506616,25,0.00393824826717076,0,0,44,0.00693131695022054,0,0,8,0.00126023944549464,67,0.0105545053560176,87,0.0137051039697543,4,0.000630119722747322,29,0.00456836798991808,45,0.00708884688090737,565,0.0890044108380592,80,0.0126023944549464,16,0.00252047889098929,277,0.043635790800252,44,0.00693131695022054
"NORRKÖPING LASARETTSGATAN",202231,6109,1249,0.204452447209036,356,0.0582746767064986,365,0.0597479129153708,55,0.00900311016532984,145,0.0237354722540514,0,0,47,0.00769356686855459,6,0.000982157472581437,74,0.0121132754951711,125,0.0204616140121133,7,0.00114585038467834,69,0.0112948109346865,916,0.149942707480766,466,0.0762808970371583,333,0.0545097397282698,4,0.000654771648387625,19,0.00311016532984122,32,0.005238173187101,33,0.00540186609919791,22,0.00360124406613194,119,0.0194794565395318,26,0.00425601571451956,0,0,47,0.00769356686855459,0,0,14,0.00229170076935669,66,0.0108037321983958,125,0.0204616140121133,7,0.00114585038467834,23,0.00376493697822884,46,0.00752987395645769,916,0.149942707480766,84,0.0137502046161401,19,0.00311016532984122,300,0.0491078736290719,47,0.00769356686855459
"NORRKÖPING LASARETTSGATAN",202230,5886,795,0.13506625891947,41,0.00696568127760788,41,0.00696568127760788,60,0.0101936799184506,128,0.0217465171593612,0,0,280,0.0475705062861026,5,0.000849473326537547,92,0.0156303092082909,74,0.0125722052327557,8,0.00135915732246007,66,0.0112130479102956,777,0.132008154943935,143,0.0242949371389738,18,0.00305810397553517,7,0.00118926265715257,16,0.00271831464492015,23,0.00390757730207271,37,0.00628610261637785,23,0.00390757730207271,100,0.0169894665307509,28,0.00475705062861026,0,0,280,0.0475705062861026,0,0,14,0.00237852531430513,83,0.0141012572205233,74,0.0125722052327557,8,0.00135915732246007,24,0.00407747196738022,42,0.00713557594291539,777,0.132008154943935,104,0.017669045191981,16,0.00271831464492015,234,0.0397553516819572,280,0.0475705062861026
"NORRKÖPING LASARETTSGATAN",202229,5895,626,0.106191687871077,45,0.00763358778625954,128,0.0217133163698049,47,0.00797285835453774,125,0.0212044105173876,0,0,31,0.00525869380831213,6,0.00101781170483461,81,0.0137404580152672,83,0.0140797285835454,4,0.000678541136556404,76,0.0128922815945717,601,0.1019508057676,221,0.0374893977947413,25,0.00424088210347752,5,0.000848176420695505,15,0.00254452926208651,103,0.0174724342663274,30,0.00508905852417303,17,0.00288379983036472,92,0.0156064461407973,33,0.00559796437659033,0,0,31,0.00525869380831213,0,0,23,0.00390161153519932,64,0.0108566581849025,83,0.0140797285835454,4,0.000678541136556404,30,0.00508905852417303,46,0.00780322307039864,601,0.1019508057676,92,0.0156064461407973,15,0.00254452926208651,242,0.0410517387616624,31,0.00525869380831213
"NORRKÖPING LASARETTSGATAN",202228,5799,862,0.148646318330747,169,0.0291429556820141,184,0.0317296085531988,133,0.0229349887911709,146,0.0251767546128643,0,0,18,0.00310398344542162,0,0,55,0.00948439386101052,89,0.0153474737023625,6,0.00103466114847387,62,0.01069149853423,709,0.122262459044663,347,0.0598379030867391,153,0.0263838592860838,4,0.000689774098982583,12,0.00206932229694775,31,0.00534574926711502,43,0.00741507156406277,90,0.0155199172271081,116,0.0200034488704949,30,0.00517330574236937,0,0,18,0.00310398344542162,0,0,12,0.00206932229694775,43,0.00741507156406277,89,0.0153474737023625,6,0.00103466114847387,32,0.00551819279186067,30,0.00517330574236937,709,0.122262459044663,59,0.0101741679599931,12,0.00206932229694775,273,0.0470770822555613,18,0.00310398344542162
"NORRKÖPING LASARETTSGATAN",202227,5966,556,0.093194770365404,66,0.0110626885685551,37,0.0062018102581294,45,0.00754274220583305,115,0.01927589674824,0,0,33,0.00553134428427757,6,0.00100569896077774,72,0.0120683875293329,108,0.0181025812939993,7,0.0011733154542407,67,0.0112303050620181,538,0.0901776734830707,111,0.0186054307743882,18,0.00301709688233322,6,0.00100569896077774,42,0.00703989272544418,19,0.00318471337579618,25,0.00419041233657392,20,0.00335232986925913,99,0.0165940328528327,16,0.00268186389540731,0,0,33,0.00553134428427757,0,0,16,0.00268186389540731,62,0.0103922225947033,108,0.0181025812939993,7,0.0011733154542407,38,0.00636942675159236,29,0.00486087831042575,538,0.0901776734830707,84,0.0140797854508884,42,0.00703989272544418,268,0.0449212202480724,33,0.00553134428427757
"NORRKÖPING LASARETTSGATAN",202226,6408,1162,0.181335830212235,191,0.0298064918851436,309,0.0482209737827715,239,0.0372971285892634,159,0.024812734082397,0,0,47,0.00733458177278402,4,0.000624219725343321,58,0.00905118601747815,76,0.0118601747815231,10,0.0015605493133583,69,0.0107677902621723,1129,0.176186017478152,589,0.091916354556804,33,0.0051498127340824,7,0.00109238451935081,151,0.0235642946317104,276,0.0430711610486891,214,0.0333957553058677,25,0.00390137328339576,126,0.0196629213483146,33,0.0051498127340824,0,0,47,0.00733458177278402,0,0,11,0.00171660424469413,51,0.00795880149812734,76,0.0118601747815231,10,0.0015605493133583,28,0.00436953807740325,41,0.00639825218476904,1129,0.176186017478152,69,0.0107677902621723,151,0.0235642946317104,273,0.0426029962546816,47,0.00733458177278402
"NORRKÖPING LASARETTSGATAN",202225,5712,763,0.133578431372549,156,0.0273109243697479,161,0.0281862745098039,60,0.0105042016806723,104,0.0182072829131653,0,0,42,0.00735294117647059,1,0.000175070028011204,91,0.0159313725490196,69,0.0120798319327731,13,0.00227591036414566,66,0.0115546218487395,623,0.10906862745098,264,0.046218487394958,140,0.0245098039215686,5,0.000875350140056022,11,0.00192577030812325,21,0.00367647058823529,36,0.00630252100840336,24,0.00420168067226891,91,0.0159313725490196,13,0.00227591036414566,0,0,42,0.00735294117647059,0,0,7,0.00122549019607843,85,0.0148809523809524,69,0.0120798319327731,13,0.00227591036414566,23,0.0040266106442577,43,0.00752801120448179,623,0.10906862745098,97,0.0169817927170868,11,0.00192577030812325,209,0.0365896358543417,42,0.00735294117647059
"NORRKÖPING LASARETTSGATAN",202224,7122,1058.74,0.148657680426846,70,0.009828699803426,116,0.0162875596742488,53,0.0074417298511654,163,0.0228868295422634,5.74,0.000805953383880932,310,0.043527099129458,96,0.0134793597304128,40,0.005616399887672,101,0.0141814097163718,16,0.0022465599550688,88,0.0123560797528784,1011.74,0.142058410558832,220.74,0.0309941027801179,47,0.0065992698680146,8,0.0011232799775344,15,0.002106149957877,69,0.0096882898062342,29,0.0040718899185622,24,0.0033698399326032,120,0.016849199663016,43,0.0060376298792474,5.74,0.000805953383880932,310,0.043527099129458,0,0,102,0.0143218197135636,34,0.0047739399045212,101,0.0141814097163718,16,0.0022465599550688,42,0.0058972198820556,46,0.0064588598708228,1011.74,0.142058410558832,144,0.0202190395956192,15,0.002106149957877,322,0.0452120190957596,310,0.043527099129458
"NORRKÖPING LASARETTSGATAN",202223,6812,714,0.104815032295948,90,0.0132119788608338,96,0.0140927774515561,66,0.0096887844979448,216,0.0317087492660012,0,0,41,0.00601879036993541,3,0.000440399295361127,70,0.0102759835584263,61,0.00895478567234292,7,0.00102759835584263,64,0.00939518496770405,649,0.0952730475631239,196,0.0287727539635937,65,0.00954198473282443,5,0.000733998825601879,20,0.00293599530240752,31,0.00455079271873165,40,0.00587199060481503,26,0.00381679389312977,171,0.0251027598355843,45,0.00660598943041691,0,0,41,0.00601879036993541,0,0,19,0.00278919553728714,54,0.00792718731650029,61,0.00895478567234292,7,0.00102759835584263,30,0.00440399295361127,34,0.00499119201409278,649,0.0952730475631239,78,0.0114503816793893,20,0.00293599530240752,314,0.046095126247798,41,0.00601879036993541
"NORRKÖPING LASARETTSGATAN",202222,7118,1122,0.15762854734476,260,0.0365271143579657,249,0.034981736442821,63,0.00885080078673785,267,0.0375105366676033,0,0,44,0.00618151166057881,0,0,52,0.00730542287159314,89,0.0125035122225344,8,0.00112391121101433,90,0.0126440011239112,891,0.125175611126721,368,0.0516999157066592,231,0.0324529362180388,7,0.000983422309637539,22,0.00309075583028941,18,0.00252880022478224,42,0.00590053385782523,21,0.00295026692891262,240,0.0337173363304299,27,0.00379320033717336,0,0,44,0.00618151166057881,0,0,6,0.000842933408260747,46,0.0064624894633324,89,0.0125035122225344,8,0.00112391121101433,34,0.0047766226468109,56,0.00786737847710031,891,0.125175611126721,59,0.00828884518123068,22,0.00309075583028941,398,0.0559145827479629,44,0.00618151166057881
"NORRKÖPING LASARETTSGATAN",202221,6721,602,0.0895700044636215,49,0.00729058175866687,35,0.00520755839904776,50,0.0074393691414968,166,0.0246987055497694,0,0,53,0.00788573128998661,0,0,66,0.00981996726677578,108,0.0160690373456331,5,0.00074393691414968,70,0.0104151167980955,590,0.0877845558696623,117,0.0174081237911025,12,0.00178544859395923,7,0.00104151167980955,30,0.00446362148489808,23,0.00342210980508853,30,0.00446362148489808,20,0.00297574765659872,120,0.0178544859395923,46,0.00684421961017706,0,0,53,0.00788573128998661,0,0,3,0.000446362148489808,63,0.00937360511828597,108,0.0160690373456331,5,0.00074393691414968,38,0.00565392054753757,32,0.00476119625055795,590,0.0877845558696623,73,0.0108614789465853,30,0.00446362148489808,317,0.0471656003570897,53,0.00788573128998661
"NORRKÖPING LASARETTSGATAN",202220,7102,1375,0.193607434525486,215,0.0302731624894396,450,0.0633624331174317,64,0.00901154604336806,221,0.0311179949310054,0,0,40,0.00563221627710504,4,0.000563221627710504,52,0.00732188116023655,252,0.0354829625457618,4,0.000563221627710504,73,0.0102787947057167,1183,0.166572796395382,548,0.0771613629963391,192,0.0270346381301042,5,0.00070402703463813,18,0.00253449732469727,258,0.0363277949873275,36,0.00506899464939454,28,0.00394255139397353,160,0.0225288651084202,61,0.00858912982258519,0,0,40,0.00563221627710504,0,0,15,0.00211208110391439,41,0.00577302168403267,252,0.0354829625457618,4,0.000563221627710504,39,0.00549141087017741,34,0.00478738383553928,1183,0.166572796395382,61,0.00858912982258519,18,0.00253449732469727,516,0.072655589974655,40,0.00563221627710504
