"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Extra","kampanj_convrate_Extra","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"STOCKHOLM SKARPNÄCK",202223,10224,1038.968,0.101620500782473,168,0.0164319248826291,162,0.0158450704225352,131,0.0128129890453834,27,0.00264084507042254,22.968,0.00224647887323944,28,0.00273865414710485,42,0.00410798122065728,94,0.00919405320813772,272,0.02660406885759,92,0.00899843505477308,944.968,0.0924264475743349,416,0.0406885758998435,94,0.00919405320813772,0,0,74,0.00723787167449139,68,0.0066510172143975,30,0.00293427230046948,101,0.00987871674491393,27,0.00264084507042254,0,0,16.182,0.00158274647887324,3.682,0.000360133020344288,0,0,3.104,0.000303599374021909,35,0.00342331768388106,16,0.00156494522691706,19,0.00185837245696401,111,0.0108568075117371,255,0.0249413145539906,78,0.00762910798122066,14,0.00136932707355243,944.968,0.0924264475743349,74,0.00723787167449139,50,0.00489045383411581,38.968,0.00381142410015649,366,0.0357981220657277
"STOCKHOLM SKARPNÄCK",202222,9630,976.59,0.101411214953271,135,0.014018691588785,154,0.0159916926272066,115,0.0119418483904465,36,0.00373831775700935,11.59,0.00120353063343718,26,0.00269989615784008,62,0.00643821391484943,88,0.00913811007268951,264,0.0274143302180685,85,0.00882658359293873,907.59,0.0942461059190031,391,0.0406022845275182,69,0.00716510903426791,0,0,66,0.00685358255451713,85,0.00882658359293873,20,0.00207684319833853,95,0.009865005192108,36,0.00373831775700935,0,0,5.336,0.000554101765316719,2.462,0.000255659397715472,0,0,3.792,0.000393769470404984,29,0.00301142263759086,24,0.00249221183800623,35,0.00363447559709242,99,0.0102803738317757,253,0.0262720664589823,71,0.00737279335410177,14,0.00145379023883697,907.59,0.0942461059190031,66,0.00685358255451713,63,0.00654205607476636,35.59,0.00369574247144341,352,0.036552440290758
"STOCKHOLM SKARPNÄCK",202221,9253,1300.005,0.140495514968118,378,0.0408516156922079,165,0.0178320544688209,105,0.0113476710256133,36,0.00389063006592456,11.005,0.00118934399654166,70,0.00756511401707554,48,0.00518750675456609,114,0.0123203285420945,293,0.0316654058143305,80,0.00864584459094348,1262.005,0.13638873878742,375,0.0405273965200476,38,0.00410677618069815,0,0,340,0.0367448395115098,127,0.0137252782881228,22,0.00237760726250946,83,0.00897006376310386,36,0.00389063006592456,0,0,2.873,0.000310493893872258,4.078,0.000440721928023344,0,0,4.054,0.000438128174646061,29,0.00313411866421701,67,0.00724089484491516,22,0.00237760726250946,121,0.013076839943802,286,0.0309088944126229,70,0.00756511401707554,10,0.00108073057386793,1262.005,0.13638873878742,340,0.0367448395115098,62,0.0067005295579812,78.005,0.00843023884145682,407,0.0439857343564249
"STOCKHOLM HÄSSELBY STRAND",202246,12950,4304,0.332355212355212,2402,0.185482625482625,627,0.0484169884169884,589,0.0454826254826255,125,0.00965250965250965,0,0,136,0.0105019305019305,63,0.00486486486486486,11,0.000849420849420849,73,0.00563706563706564,278,0.0214671814671815,4059,0.313436293436293,1687,0.13027027027027,245,0.0189189189189189,0,0,2157,0.166563706563707,382,0.0294980694980695,507,0.0391505791505792,82,0.00633204633204633,89,0.00687258687258687,36,0.00277992277992278,0,0,0,0,0,0,0,0,148,0.0114285714285714,15,0.00115830115830116,36,0.00277992277992278,28,0.00216216216216216,56,0.00432432432432432,124,0.00957528957528958,154,0.0118918918918919,4059,0.313436293436293,2157,0.166563706563707,116,0.00895752895752896,15,0.00115830115830116,84,0.00648648648648649
"STOCKHOLM HÄSSELBY STRAND",202233,14300,1310,0.0916083916083916,348,0.0243356643356643,30,0.0020979020979021,60,0.0041958041958042,590,0.0412587412587413,0,0,17,0.00118881118881119,40,0.0027972027972028,42,0.00293706293706294,102,0.00713286713286713,81,0.00566433566433566,1280,0.0895104895104895,183,0.0127972027972028,30,0.0020979020979021,0,0,318,0.0222377622377622,0,0,0,0,60,0.0041958041958042,590,0.0412587412587413,0,0,0,0,0,0,0,0,0,0,30,0.0020979020979021,16,0.00111888111888112,11,0.000769230769230769,71,0.00496503496503497,73,0.0051048951048951,75,0.00524475524475524,6,0.00041958041958042,1280,0.0895104895104895,318,0.0222377622377622,619,0.0432867132867133,16,0.00111888111888112,144,0.0100699300699301
"STOCKHOLM HÄSSELBY STRAND",202232,14041,973,0.0692970586140588,462,0.0329036393419272,88,0.0062673598746528,58,0.0041307599173848,125,0.00890249982195,0,0,10,0.000712199985756,23,0.0016380599672388,18,0.0012819599743608,107,0.0076205398475892,82,0.0058400398831992,885,0.063029698739406,237,0.0168791396624172,88,0.0062673598746528,0,0,374,0.0266362794672744,0,0,0,0,58,0.0041307599173848,125,0.00890249982195,0,0,0,0,0,0,0,0,0,0,14,0.0009970799800584,10,0.000712199985756,9,0.0006409799871804,57,0.0040595399188092,68,0.0048429599031408,79,0.0056263798874724,3,0.0002136599957268,885,0.063029698739406,374,0.0266362794672744,139,0.0098995798020084,10,0.000712199985756,125,0.00890249982195
"STOCKHOLM HÄSSELBY STRAND",202231,12391,797,0.064320878056654,356,0.0287305302235493,57,0.00460011298523122,74,0.00597207650714228,43,0.00347026067306916,0,0,14,0.00112985231216205,40,0.00322814946332015,30,0.00242111209749011,111,0.00895811476071342,72,0.00581066903397627,740,0.0597207650714228,219,0.0176741183116778,57,0.00460011298523122,0,0,299,0.0241304172383181,0,0,0,0,74,0.00597207650714228,43,0.00347026067306916,0,0,0,0,0,0,0,0,0,0,26,0.0020982971511581,13,0.00104914857557905,15,0.00121055604874506,48,0.00387377935598418,93,0.00750544750221935,69,0.00556855782422726,3,0.000242111209749011,740,0.0597207650714228,299,0.0241304172383181,68,0.00548785408764426,13,0.00104914857557905,141,0.0113792268582035
"STOCKHOLM HÄSSELBY STRAND",202230,12251,725,0.0591788425434658,287,0.023426659048241,62,0.00506081136233777,58,0.00473430740347727,72,0.00587707125948902,0,0,18,0.00146926781487226,37,0.00302016161945964,12,0.000979511876581504,115,0.00938698881723941,64,0.00522406334176802,663,0.0541180311811281,197,0.0160803199738797,62,0.00506081136233777,0,0,225,0.0183658476859032,0,0,0,0,58,0.00473430740347727,72,0.00587707125948902,0,0,0,0,0,0,0,0,0,0,34,0.00277528365031426,13,0.00106113786629663,8,0.000653007917721002,34,0.00277528365031426,93,0.00759121704350665,59,0.00481593339319239,5,0.000408129948575626,663,0.0541180311811281,225,0.0183658476859032,101,0.00824422496122765,13,0.00106113786629663,127,0.0103665006938209
"STOCKHOLM HÄSSELBY STRAND",202229,12522,751,0.0599744449768408,310,0.0247564286855135,40,0.00319437789490497,59,0.00471170739498483,48,0.00383325347388596,0,0,23,0.00183676728957036,32,0.00255550231592397,19,0.00151732950007986,128,0.0102220092636959,92,0.00734706915828142,711,0.0567800670819358,203,0.0162114678166427,40,0.00319437789490497,0,0,270,0.0215620507906085,0,0,0,0,59,0.00471170739498483,48,0.00383325347388596,0,0,0,0,0,0,0,0,0,0,28,0.00223606452643348,19,0.00151732950007986,8,0.000638875578980993,49,0.00391311292125858,98,0.00782622584251717,84,0.00670819357930043,8,0.000638875578980993,711,0.0567800670819358,270,0.0215620507906085,72,0.00574988021082894,19,0.00151732950007986,147,0.0117393387637758
"STOCKHOLM HÄSSELBY STRAND",202228,12568,745,0.0592775302355188,347,0.0276098026734564,26,0.00206874602164227,62,0.00493316359007002,38,0.00302355187778485,0,0,25,0.00198917886696372,58,0.00461489497135582,36,0.00286441756842775,100,0.00795671546785487,53,0.00421705919796308,719,0.0572087842138765,177,0.0140833863781031,26,0.00206874602164227,0,0,321,0.0255410566518141,0,0,0,0,62,0.00493316359007002,38,0.00302355187778485,0,0,0,0,0,0,0,0,0,0,36,0.00286441756842775,18,0.00143220878421388,29,0.00230744748567791,59,0.00469446212603437,77,0.00612667091024825,50,0.00397835773392743,3,0.000238701464035646,719,0.0572087842138765,321,0.0255410566518141,67,0.00533099936346276,18,0.00143220878421388,136,0.0108211330362826
"STOCKHOLM HÄSSELBY STRAND",202227,12536,1751,0.139677728142948,952,0.0759412890874282,56,0.00446713465220166,192,0.01531589023612,61,0.00486598596043395,0,0,164,0.0130823229100191,32,0.00255264837268666,96,0.00765794511805999,132,0.0105296745373325,66,0.00526483726866624,1728,0.13784301212508,473,0.0377313337587747,23,0.00183471601786854,0,0,929,0.0741065730695597,33,0.00263241863433312,128,0.0102105934907467,64,0.00510529674537333,61,0.00486598596043395,0,0,0,0,0,0,0,0,0,0,173,0.0138002552648373,14,0.00111678366305041,9,0.000717932354818124,121,0.00965220165922144,107,0.00853541799617103,59,0.00470644543714103,7,0.000558391831525207,1728,0.13784301212508,929,0.0741065730695597,84,0.00670070197830249,14,0.00111678366305041,228,0.0181876196553925
"STOCKHOLM HÄSSELBY STRAND",202226,13913,887,0.0637533242291382,391,0.0281032128225401,102,0.00733127291022784,60,0.00431251347660461,61,0.00438438870121469,0,0,18,0.00129375404298138,23,0.00165313016603177,36,0.00258750808596277,140,0.0100625314454108,56,0.00402501257816431,831,0.0597283116509739,226,0.0162438007618774,56,0.00402501257816431,0,0,335,0.0240782002443758,46,0.00330626033206354,0,0,60,0.00431251347660461,61,0.00438438870121469,0,0,0,0,0,0,0,0,0,0,17,0.00122187881837131,17,0.00122187881837131,7,0.000503126572270538,64,0.00460001437504492,112,0.00805002515632861,53,0.00380938690433408,3,0.000215625673830231,831,0.0597283116509739,335,0.0240782002443758,77,0.00553439229497592,17,0.00122187881837131,176,0.0126500395313735
"STOCKHOLM HÄSSELBY STRAND",202225,14318,795,0.0555245145970108,371,0.0259114401452717,69,0.00481910881408018,74,0.00516831959770918,53,0.00370163430646738,0,0,17,0.00118731666433859,31,0.00216510685849979,26,0.00181589607487079,94,0.00656516273222517,60,0.00419052940354798,766,0.0534990920519626,207,0.0144573264422405,29,0.00202542254504819,0,0,342,0.0238860176002235,40,0.00279368626903199,0,0,74,0.00516831959770918,53,0.00370163430646738,0,0,0,0,0,0,0,0,0,0,27,0.00188573823159659,17,0.00118731666433859,4,0.000279368626903199,41,0.00286352842575779,79,0.00551753038133818,57,0.00398100293337058,3,0.000209526470177399,766,0.0534990920519626,342,0.0238860176002235,80,0.00558737253806398,17,0.00118731666433859,120,0.00838105880709596
"STOCKHOLM HÄSSELBY STRAND",202224,14016,648,0.0462328767123288,141,0.0100599315068493,75,0.00535102739726027,68,0.00485159817351598,54,0.0038527397260274,0,0,19,0.00135559360730594,28,0.00199771689497717,45,0.00321061643835616,150,0.0107020547945205,68,0.00485159817351598,621,0.0443065068493151,215,0.0153396118721461,27,0.0019263698630137,0,0,114,0.00813356164383562,48,0.00342465753424658,0,0,68,0.00485159817351598,54,0.0038527397260274,0,0,0,0,0,0,0,0,0,0,24,0.00171232876712329,19,0.00135559360730594,4,0.000285388127853881,103,0.00734874429223744,92,0.00656392694063927,62,0.00442351598173516,6,0.000428082191780822,621,0.0443065068493151,114,0.00813356164383562,78,0.00556506849315068,19,0.00135559360730594,195,0.0139126712328767
"STOCKHOLM HÄSSELBY STRAND",202223,14158,829,0.0585534680039554,353,0.0249329001271366,131,0.0092527193106371,64,0.0045204124876395,43,0.00303715214013279,0,0,19,0.00134199745726798,30,0.00211894335358101,29,0.00204831190846165,127,0.00897019353015963,33,0.00233083768893912,749,0.052902952394406,233,0.0164571267128125,80,0.00565051560954937,0,0,273,0.0192823845175872,51,0.00360220370108772,0,0,64,0.0045204124876395,43,0.00303715214013279,0,0,0,0,0,0,0,0,0,0,25,0.00176578612798418,19,0.00134199745726798,5,0.000353157225596836,64,0.0045204124876395,92,0.00649809295098178,31,0.00218957479870038,2,0.000141262890238734,749,0.052902952394406,273,0.0192823845175872,68,0.00480293826811697,19,0.00134199745726798,156,0.0110185054386213
"STOCKHOLM HÄSSELBY STRAND",202222,13952,914,0.0655103211009174,377,0.0270212155963303,137,0.00981938073394495,73,0.0052322247706422,60,0.00430045871559633,0,0,18,0.0012901376146789,37,0.0026519495412844,22,0.00157683486238532,132,0.00946100917431193,58,0.00415711009174312,846,0.0606364678899083,284,0.020355504587156,68,0.00487385321100917,0,0,309,0.0221473623853211,69,0.00494552752293578,0,0,73,0.0052322247706422,60,0.00430045871559633,0,0,0,0,0,0,0,0,0,0,23,0.00164850917431193,17,0.00121846330275229,15,0.00107511467889908,58,0.00415711009174312,96,0.00688073394495413,52,0.00372706422018349,6,0.000430045871559633,846,0.0606364678899083,309,0.0221473623853211,82,0.00587729357798165,17,0.00121846330275229,154,0.0110378440366972
"STOCKHOLM HÄSSELBY STRAND",202221,13397,966,0.072105695304919,358,0.0267224005374338,107,0.00798686273046204,65,0.00485183249981339,57,0.00425468388445174,0,0,130,0.00970366499962678,28,0.00209002015376577,33,0.0024632380383668,106,0.00791221915354184,82,0.00612077330745689,932,0.069567813689632,262,0.019556617153094,34,0.002537881615287,0,0,324,0.0241845189221467,73,0.00544898111517504,0,0,65,0.00485183249981339,57,0.00425468388445174,0,0,0,0,0,0,0,0,0,0,20,0.00149287153840412,130,0.00970366499962678,8,0.000597148615361648,70,0.00522505038441442,69,0.00515040680749422,74,0.00552362469209525,8,0.000597148615361648,932,0.069567813689632,324,0.0241845189221467,77,0.00574755542285586,130,0.00970366499962678,139,0.0103754571919086
"ÖSTERVÅLA TORGET",202246,5297,2161,0.40796677364546,902,0.170285067019067,580,0.109495941098735,228,0.0430432320181235,184,0.034736643383047,0,0,128,0.0241646214838588,19,0.00358693600151029,14,0.00264300547479705,51,0.00962809137247499,55,0.0103832357938456,1744,0.329242967717576,1028,0.194072116292241,417,0.0787238059278837,0,0,485,0.0915612610911837,163,0.0307721351708514,150,0.028317915801397,78,0.0147253162167264,156,0.0294506324334529,28,0.00528601094959411,0,0,0,0,0,0,0,0,118,0.0222767604304323,10,0.00188786105342647,19,0.00358693600151029,37,0.00698508589767793,28,0.00528601094959411,40,0.00755144421370587,15,0.0028317915801397,1744,0.329242967717576,485,0.0915612610911837,156,0.0294506324334529,10,0.00188786105342647,65,0.012271096847272
"ÖSTERVÅLA TORGET",202233,5945,509,0.0856181665264928,147,0.024726661059714,66,0.0111017661900757,44,0.00740117746005046,108,0.0181665264928511,0,0,18,0.00302775441547519,10,0.00168208578637511,12,0.00201850294365013,76,0.0127838519764508,28,0.00470984020185029,443,0.0745164003364172,162,0.0272497897392767,66,0.0111017661900757,0,0,81,0.0136248948696384,0,0,0,0,44,0.00740117746005046,108,0.0181665264928511,0,0,0,0,0,0,0,0,0,0,14,0.00235492010092515,4,0.000672834314550042,10,0.00168208578637511,20,0.00336417157275021,68,0.0114381833473507,28,0.00470984020185029,0,0,443,0.0745164003364172,81,0.0136248948696384,108,0.0181665264928511,4,0.000672834314550042,88,0.0148023549201009
"ÖSTERVÅLA TORGET",202232,5961,535,0.0897500419392719,170,0.0285187049152827,95,0.0159369233350109,38,0.00637476933400436,97,0.0162724375104848,0,0,17,0.00285187049152827,11,0.00184532796510653,9,0.00150981378963261,74,0.0124140244925348,24,0.00402617010568697,440,0.073813118604261,177,0.0296930045294414,95,0.0159369233350109,0,0,75,0.0125817815802718,0,0,0,0,38,0.00637476933400436,97,0.0162724375104848,0,0,0,0,0,0,0,0,0,0,9,0.00150981378963261,8,0.00134205670189565,11,0.00184532796510653,32,0.00536822680758262,51,0.0085556114745848,24,0.00402617010568697,0,0,440,0.073813118604261,75,0.0125817815802718,97,0.0162724375104848,8,0.00134205670189565,83,0.0139238382821674
"ÖSTERVÅLA TORGET",202231,5616,443,0.0788817663817664,118,0.021011396011396,75,0.0133547008547009,28,0.00498575498575499,68,0.0121082621082621,0,0,16,0.00284900284900285,9,0.0016025641025641,16,0.00284900284900285,79,0.0140669515669516,34,0.00605413105413105,368,0.0655270655270655,160,0.0284900284900285,75,0.0133547008547009,0,0,43,0.00765669515669516,0,0,0,0,28,0.00498575498575499,68,0.0121082621082621,0,0,0,0,0,0,0,0,0,0,14,0.00249287749287749,2,0.000356125356125356,9,0.0016025641025641,41,0.0073005698005698,54,0.00961538461538462,34,0.00605413105413105,0,0,368,0.0655270655270655,43,0.00765669515669516,68,0.0121082621082621,2,0.000356125356125356,95,0.0169159544159544
"ÖSTERVÅLA TORGET",202230,5728,405,0.0707053072625698,108,0.018854748603352,56,0.00977653631284916,31,0.00541201117318436,69,0.0120460893854749,0,0,21,0.00366620111731844,10,0.00174581005586592,13,0.0022695530726257,61,0.0106494413407821,36,0.00628491620111732,349,0.0609287709497207,150,0.0261871508379888,56,0.00977653631284916,0,0,52,0.00907821229050279,0,0,0,0,31,0.00541201117318436,69,0.0120460893854749,0,0,0,0,0,0,0,0,0,0,17,0.00296787709497207,4,0.000698324022346369,10,0.00174581005586592,20,0.00349162011173184,54,0.00942737430167598,36,0.00628491620111732,0,0,349,0.0609287709497207,52,0.00907821229050279,69,0.0120460893854749,4,0.000698324022346369,74,0.0129189944134078
"ÖSTERVÅLA TORGET",202229,5662,448,0.0791239844577888,152,0.0268456375838926,74,0.013069586718474,28,0.0049452490286118,45,0.0079477216531261,0,0,19,0.00335570469798658,5,0.000883080183680678,11,0.00194277640409749,51,0.00900741787354292,63,0.0111268103143765,374,0.0660543977393147,184,0.032497350759449,74,0.013069586718474,0,0,78,0.0137760508654186,0,0,0,0,28,0.0049452490286118,45,0.0079477216531261,0,0,0,0,0,0,0,0,0,0,14,0.0024726245143059,5,0.000883080183680678,5,0.000883080183680678,21,0.00370893677145885,41,0.00724125750618156,63,0.0111268103143765,0,0,374,0.0660543977393147,78,0.0137760508654186,45,0.0079477216531261,5,0.000883080183680678,62,0.0109501942776404
"ÖSTERVÅLA TORGET",202228,5494,407,0.07408081543502,118,0.0214779759737896,35,0.00637058609392064,36,0.00655260283946123,64,0.0116490717145977,0,0,12,0.00218420094648708,24,0.00436840189297415,9,0.00163815070986531,60,0.0109210047324354,49,0.0089188205314889,372,0.0677102293410994,151,0.0274845285766291,35,0.00637058609392064,0,0,83,0.0151073898798689,0,0,0,0,36,0.00655260283946123,64,0.0116490717145977,0,0,0,0,0,0,0,0,0,0,7,0.00127411721878413,5,0.000910083727702949,24,0.00436840189297415,12,0.00218420094648708,57,0.0103749544958136,49,0.0089188205314889,0,0,372,0.0677102293410994,83,0.0151073898798689,64,0.0116490717145977,5,0.000910083727702949,69,0.0125591554423007
"ÖSTERVÅLA TORGET",202227,5617,802,0.142780843866833,269,0.0478903329179277,87,0.0154886950329357,123,0.0218978102189781,44,0.0078333630051629,0,0,128,0.0227879651059284,11,0.00195834075129072,28,0.00498486736692184,83,0.0147765711233755,29,0.00516289834431191,729,0.129784582517358,373,0.0664055545664946,73,0.0129962613494748,0,0,196,0.0348940715684529,14,0.00249243368346092,89,0.0158447569877159,34,0.00605305323126224,44,0.0078333630051629,0,0,0,0,0,0,0,0,0,0,123,0.0218978102189781,5,0.000890154886950329,11,0.00195834075129072,41,0.0072992700729927,70,0.0124621684173046,29,0.00516289834431191,0,0,729,0.129784582517358,196,0.0348940715684529,44,0.0078333630051629,5,0.000890154886950329,111,0.0197614384902973
"ÖSTERVÅLA TORGET",202226,5745,478,0.0832027850304613,127,0.0221061792863359,87,0.0151436031331593,33,0.00574412532637076,86,0.0149695387293299,0,0,8,0.00139251523063534,13,0.00226283724978242,15,0.00261096605744125,72,0.012532637075718,37,0.00644038294168842,405,0.0704960835509138,170,0.0295909486510009,73,0.0127067014795474,0,0,54,0.00939947780678851,14,0.00243690165361184,0,0,33,0.00574412532637076,86,0.0149695387293299,0,0,0,0,0,0,0,0,0,0,0,0,8,0.00139251523063534,13,0.00226283724978242,24,0.00417754569190601,63,0.0109660574412533,37,0.00644038294168842,0,0,405,0.0704960835509138,54,0.00939947780678851,86,0.0149695387293299,8,0.00139251523063534,87,0.0151436031331593
"ÖSTERVÅLA TORGET",202225,5847,490,0.0838036599965794,125,0.021378484693005,98,0.0167607319993159,36,0.00615700359158543,95,0.0162476483666838,0,0,10,0.0017102787754404,6,0.00102616726526424,10,0.0017102787754404,79,0.0135112023259791,31,0.00530186420386523,417,0.0713186249358645,171,0.0292457670600308,73,0.0124850350607149,0,0,52,0.00889344963229006,25,0.00427569693860099,0,0,36,0.00615700359158543,95,0.0162476483666838,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0017102787754404,6,0.00102616726526424,16,0.00273644604070463,73,0.0124850350607149,31,0.00530186420386523,0,0,417,0.0713186249358645,52,0.00889344963229006,95,0.0162476483666838,10,0.0017102787754404,89,0.0152214811014195
"ÖSTERVÅLA TORGET",202224,5714,390,0.0682534126706335,62,0.0108505425271264,49,0.00857542877143857,33,0.00577528876443822,113,0.01977598879944,0,0,5,0.000875043752187609,7,0.00122506125306265,16,0.00280014000700035,68,0.0119005950297515,37,0.00647532376618831,355,0.0621281064053203,127,0.0222261113055653,35,0.00612530626531327,0,0,27,0.00472523626181309,14,0.00245012250612531,0,0,33,0.00577528876443822,113,0.01977598879944,0,0,0,0,0,0,0,0,0,0,1,0.000175008750437522,4,0.000700035001750087,7,0.00122506125306265,21,0.00367518375918796,63,0.0110255512775639,37,0.00647532376618831,0,0,355,0.0621281064053203,27,0.00472523626181309,113,0.01977598879944,4,0.000700035001750087,84,0.0147007350367518
"ÖSTERVÅLA TORGET",202223,5679,515,0.090684979749956,169,0.0297587603451312,118,0.0207783060397957,29,0.00510653284028878,41,0.00721958091213242,0,0,6,0.00105652403592182,12,0.00211304807184363,26,0.00457827082232787,85,0.0149674238422257,29,0.00510653284028878,422,0.0743088571931678,188,0.0331044197922169,93,0.0163761225567882,0,0,76,0.013382637788343,25,0.00440218348300757,0,0,29,0.00510653284028878,41,0.00721958091213242,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00105652403592182,12,0.00211304807184363,36,0.0063391442155309,75,0.0132065504490227,29,0.00510653284028878,0,0,422,0.0743088571931678,76,0.013382637788343,41,0.00721958091213242,6,0.00105652403592182,111,0.0195456946645536
