"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_OBS_snabbnudlar_Trianglen","kampanj_convrate_OBS_snabbnudlar_Trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"UPPSALA VÄSTERTORG",202233,2022-08-18,1299,135.812,0.104551193225558,46.622,0.0358906851424172,24.19,0.0186220169361047,0,0,26,0.0200153964588145,0,0,1,0.000769822940723634,18,0.0138568129330254,3,0.0023094688221709,12,0.0092378752886836,5,0.00384911470361817,111.622,0.0859291762894534,36.622,0.0281924557351809,24.19,0.0186220169361047,6.432,0.00495150115473441,16,0.0123171670515781,0,0,0,0,8,0.00615858352578907,18,0.0138568129330254,0,0,0,0,0,0,1,0.000769822940723634,12,0.0092378752886836,6,0.0046189376443418,0,0,3,0.0023094688221709,10,0.00769822940723634,2,0.00153964588144727,5,0.00384911470361817,0,0,111.622,0.0859291762894534,16,0.0123171670515781,44,0.0338722093918399,0,0,12,0.0092378752886836,3,0.0023094688221709
"UPPSALA VÄSTERTORG",202233,2022-08-17,1224,168.376,0.137562091503268,32.236,0.0263366013071895,12.14,0.00991830065359477,0,0,59,0.048202614379085,0,0,0,0,15,0.0122549019607843,5,0.00408496732026144,36,0.0294117647058824,9,0.00735294117647059,156.236,0.127643790849673,29.236,0.0238856209150327,12.14,0.00991830065359477,8.096,0.00661437908496732,12,0.00980392156862745,0,0,0,0,19,0.0155228758169935,40,0.0326797385620915,0,0,0,0,0,0,0,0,8,0.0065359477124183,7,0.00571895424836601,4,0.00326797385620915,1,0.000816993464052288,31,0.0253267973856209,5,0.00408496732026144,9,0.00735294117647059,0,0,156.236,0.127643790849673,12,0.00980392156862745,106,0.0866013071895425,0,0,8,0.0065359477124183,1,0.000816993464052288
"UPPSALA VÄSTERTORG",202233,2022-08-16,1253,147.629,0.117820430965682,43.874,0.0350151636073424,14.755,0.0117757382282522,0,0,43,0.034317637669593,0,0,1,0.000798084596967279,12,0.00957701516360734,9,0.00718276137270551,16,0.0127693535514765,8,0.00638467677573823,132.874,0.10604469273743,31.874,0.025438148443735,14.755,0.0117757382282522,8.119,0.00647964884277733,21,0.0167597765363128,0,0,0,0,20,0.0159616919393456,23,0.0183559457302474,0,0,0,0,0,0,1,0.000798084596967279,7,0.00558659217877095,5,0.00399042298483639,7,0.00558659217877095,2,0.00159616919393456,11,0.00877893056664006,5,0.00399042298483639,6,0.00478850758180367,2,0.00159616919393456,132.874,0.10604469273743,21,0.0167597765363128,71,0.0566640063846768,0,0,7,0.00558659217877095,2,0.00159616919393456
"UPPSALA VÄSTERTORG",202233,2022-08-15,1300,141.397,0.108766923076923,29.437,0.0226438461538462,17.96,0.0138153846153846,0,0,38,0.0292307692307692,0,0,1,0.000769230769230769,12,0.00923076923076923,6,0.00461538461538462,31,0.0238461538461538,6,0.00461538461538462,123.437,0.0949515384615385,32.437,0.0249515384615385,17.96,0.0138153846153846,7.477,0.00575153846153846,4,0.00307692307692308,0,0,0,0,16,0.0123076923076923,22,0.0169230769230769,0,0,0,0,0,0,1,0.000769230769230769,4,0.00307692307692308,8,0.00615384615384615,3,0.00230769230769231,3,0.00230769230769231,20,0.0153846153846154,11,0.00846153846153846,3,0.00230769230769231,3,0.00230769230769231,123.437,0.0949515384615385,4,0.00307692307692308,80,0.0615384615384615,0,0,4,0.00307692307692308,3,0.00230769230769231
"UPPSALA VÄSTERTORG",202232,2022-08-14,1079,173.87,0.161139944392956,52.435,0.048595922150139,22.435,0.0207924003707136,0,0,39,0.036144578313253,0,0,0,0,18,0.0166821130676552,13,0.0120481927710843,22,0.020389249304912,7,0.00648748841519926,151.435,0.140347544022243,29.435,0.0272798887859129,22.435,0.0207924003707136,0,0,30,0.0278035217794254,0,0,0,0,16,0.0148285449490269,23,0.0213160333642261,0,0,0,0,0,0,0,0,8,0.00741427247451344,10,0.0092678405931418,10,0.0092678405931418,3,0.00278035217794254,21,0.0194624652455978,1,0.00092678405931418,7,0.00648748841519926,0,0,151.435,0.140347544022243,30,0.0278035217794254,81,0.0750695088044486,0,0,8,0.00741427247451344,3,0.00278035217794254
"UPPSALA VÄSTERTORG",202232,2022-08-13,984,117.49,0.119400406504065,20.745,0.0210823170731707,12.745,0.0129522357723577,0,0,34,0.0345528455284553,0,0,0,0,9,0.00914634146341463,9,0.00914634146341463,23,0.0233739837398374,9,0.00914634146341463,104.745,0.106448170731707,21.745,0.0220985772357724,12.745,0.0129522357723577,0,0,8,0.00813008130081301,0,0,0,0,7,0.00711382113821138,27,0.0274390243902439,0,0,0,0,0,0,0,0,5,0.00508130081300813,4,0.0040650406504065,7,0.00711382113821138,2,0.00203252032520325,23,0.0233739837398374,0,0,3,0.00304878048780488,6,0.00609756097560976,104.745,0.106448170731707,8,0.00813008130081301,68,0.0691056910569106,0,0,5,0.00508130081300813,2,0.00203252032520325
"UPPSALA VÄSTERTORG",202232,2022-08-12,1101,94.03,0.0854041780199818,29.015,0.0263533151680291,9.015,0.00818801089918256,0,0,13,0.0118074477747502,0,0,0,0,14,0.0127157129881926,5,0.00454132606721163,6,0.00544959128065395,18,0.0163487738419619,85.015,0.0772161671207993,27.015,0.0245367847411444,9.015,0.00818801089918256,0,0,20,0.0181653042688465,0,0,0,0,10,0.00908265213442325,3,0.00272479564032698,0,0,0,0,0,0,0,0,6,0.00544959128065395,8,0.0072661217075386,3,0.00272479564032698,2,0.00181653042688465,4,0.0036330608537693,2,0.00181653042688465,15,0.0136239782016349,3,0.00272479564032698,85.015,0.0772161671207993,20,0.0181653042688465,30,0.0272479564032698,0,0,6,0.00544959128065395,2,0.00181653042688465
"UPPSALA VÄSTERTORG",202232,2022-08-11,1068,84.13,0.0787734082397004,21.065,0.0197237827715356,10.065,0.00942415730337079,0,0,20,0.0187265917602996,0,0,0,0,9,0.00842696629213483,2,0.00187265917602996,10,0.00936329588014981,12,0.0112359550561798,74.065,0.0693492509363296,22.065,0.0206601123595506,10.065,0.00942415730337079,0,0,11,0.0102996254681648,0,0,0,0,6,0.00561797752808989,14,0.0131086142322097,0,0,0,0,0,0,0,0,5,0.00468164794007491,4,0.00374531835205993,2,0.00187265917602996,0,0,10,0.00936329588014981,0,0,8,0.00749063670411985,4,0.00374531835205993,74.065,0.0693492509363296,11,0.0102996254681648,36,0.0337078651685393,0,0,5,0.00468164794007491,0,0
"UPPSALA VÄSTERTORG",202232,2022-08-10,1063,105.34,0.0990968955785513,28.67,0.0269708372530574,16.67,0.0156820319849483,0,0,24,0.0225776105362183,0,0,0,0,4,0.00376293508936971,11,0.0103480714957667,11,0.0103480714957667,10,0.00940733772342427,88.67,0.083414863593603,26.67,0.0250893697083725,16.67,0.0156820319849483,0,0,12,0.0112888052681091,0,0,0,0,9,0.00846660395108184,15,0.0141110065851364,0,0,0,0,0,0,0,0,0,0,4,0.00376293508936971,8,0.00752587017873942,3,0.00282220131702728,10,0.00940733772342427,1,0.000940733772342427,10,0.00940733772342427,0,0,88.67,0.083414863593603,12,0.0112888052681091,47,0.0442144873000941,0,0,0,0,3,0.00282220131702728
"UPPSALA VÄSTERTORG",202232,2022-08-09,1032,135.83,0.131618217054264,30.415,0.0294718992248062,20.415,0.019781976744186,0,0,19,0.0184108527131783,0,0,0,0,8,0.00775193798449612,9,0.00872093023255814,44,0.0426356589147287,5,0.00484496124031008,115.415,0.111836240310078,25.415,0.0246269379844961,20.415,0.019781976744186,0,0,10,0.00968992248062015,0,0,0,0,11,0.0106589147286822,8,0.00775193798449612,0,0,0,0,0,0,0,0,4,0.00387596899224806,4,0.00387596899224806,9,0.00872093023255814,0,0,44,0.0426356589147287,0,0,1,0.000968992248062015,4,0.00387596899224806,115.415,0.111836240310078,10,0.00968992248062015,76,0.0736434108527132,0,0,4,0.00387596899224806,0,0
"UPPSALA VÄSTERTORG",202232,2022-08-08,1137,101.78,0.0895162708883026,30.39,0.0267282321899736,15.39,0.0135356200527704,0,0,24,0.0211081794195251,0,0,2,0.00175901495162709,4,0.00351802990325418,3,0.00263852242744063,15,0.0131926121372032,8,0.00703605980650836,86.39,0.0759806508355321,25.39,0.0223306948109059,15.39,0.0135356200527704,0,0,15,0.0131926121372032,0,0,0,0,8,0.00703605980650836,16,0.0140721196130167,0,0,0,0,0,0,2,0.00175901495162709,1,0.000879507475813544,3,0.00263852242744063,3,0.00263852242744063,0,0,7,0.00615655233069481,8,0.00703605980650836,4,0.00351802990325418,4,0.00351802990325418,86.39,0.0759806508355321,15,0.0131926121372032,45,0.0395778364116095,0,0,1,0.000879507475813544,0,0
"UPPSALA VÄSTERTORG",202231,2022-08-07,971,110.83,0.114140061791967,29.415,0.0302935118434603,16.415,0.0169052523171988,0,0,17,0.0175077239958805,0,0,0,0,12,0.0123583934088568,12,0.0123583934088568,15,0.0154479917610711,9,0.00926879505664264,94.415,0.0972348094747683,25.415,0.0261740473738414,16.415,0.0169052523171988,0,0,13,0.0133882595262616,0,0,0,0,13,0.0133882595262616,4,0.00411946446961895,0,0,0,0,0,0,0,0,6,0.00617919670442842,6,0.00617919670442842,6,0.00617919670442842,6,0.00617919670442842,15,0.0154479917610711,0,0,6,0.00617919670442842,3,0.00308959835221421,94.415,0.0972348094747683,13,0.0133882595262616,44,0.0453141091658084,0,0,6,0.00617919670442842,6,0.00617919670442842
"UPPSALA VÄSTERTORG",202231,2022-08-06,996,82.65,0.0829819277108434,25.825,0.0259287148594377,14.825,0.0148845381526104,0,0,21,0.0210843373493976,0,0,0,0,10,0.0100401606425703,4,0.00401606425702811,1,0.00100401606425703,6,0.00602409638554217,67.825,0.0680973895582329,20.825,0.0209086345381526,14.825,0.0148845381526104,0,0,11,0.0110441767068273,0,0,0,0,9,0.00903614457831325,12,0.0120481927710843,0,0,0,0,0,0,0,0,4,0.00401606425702811,6,0.00602409638554217,4,0.00401606425702811,0,0,0,0,1,0.00100401606425703,5,0.00502008032128514,1,0.00100401606425703,67.825,0.0680973895582329,11,0.0110441767068273,32,0.0321285140562249,0,0,4,0.00401606425702811,0,0
"UPPSALA VÄSTERTORG",202231,2022-08-05,935,153.14,0.163786096256684,85.57,0.0915187165775401,16.57,0.0177219251336898,0,0,9,0.00962566844919786,0,0,0,0,9,0.00962566844919786,4,0.00427807486631016,20,0.0213903743315508,9,0.00962566844919786,136.57,0.146064171122995,25.57,0.0273475935828877,16.57,0.0177219251336898,0,0,69,0.0737967914438503,0,0,0,0,1,0.00106951871657754,8,0.00855614973262032,0,0,0,0,0,0,0,0,6,0.00641711229946524,3,0.00320855614973262,4,0.00427807486631016,0,0,20,0.0213903743315508,0,0,7,0.00748663101604278,2,0.00213903743315508,136.57,0.146064171122995,69,0.0737967914438503,36,0.0385026737967914,0,0,6,0.00641711229946524,0,0
"UPPSALA VÄSTERTORG",202231,2022-08-04,972,91.42,0.0940534979423868,26.71,0.0274794238683128,15.71,0.0161625514403292,0,0,21,0.0216049382716049,0,0,0,0,7,0.00720164609053498,6,0.00617283950617284,8,0.00823045267489712,7,0.00720164609053498,75.71,0.0778909465020576,22.71,0.0233641975308642,15.71,0.0161625514403292,0,0,11,0.0113168724279835,0,0,0,0,5,0.0051440329218107,16,0.0164609053497942,0,0,0,0,0,0,0,0,2,0.00205761316872428,5,0.0051440329218107,6,0.00617283950617284,0,0,6,0.00617283950617284,2,0.00205761316872428,4,0.00411522633744856,3,0.00308641975308642,75.71,0.0778909465020576,11,0.0113168724279835,40,0.0411522633744856,0,0,2,0.00205761316872428,0,0
"UPPSALA VÄSTERTORG",202231,2022-08-03,889,96.02,0.108008998875141,15.51,0.0174465691788526,11.51,0.0129471316085489,0,0,33,0.0371203599550056,0,0,0,0,12,0.0134983127109111,1,0.00112485939257593,17,0.0191226096737908,6,0.00674915635545557,84.51,0.0950618672665917,17.51,0.0196962879640045,11.51,0.0129471316085489,0,0,4,0.00449943757030371,0,0,0,0,10,0.0112485939257593,23,0.0258717660292463,0,0,0,0,0,0,0,0,7,0.0078740157480315,5,0.00562429696287964,0,0,1,0.00112485939257593,13,0.0146231721034871,4,0.00449943757030371,3,0.00337457817772778,3,0.00337457817772778,84.51,0.0950618672665917,4,0.00449943757030371,55,0.061867266591676,0,0,7,0.0078740157480315,1,0.00112485939257593
"UPPSALA VÄSTERTORG",202231,2022-08-02,987,84.311,0.0854214792299899,22.141,0.0224326241134752,13.17,0.0133434650455927,0,0,21,0.0212765957446809,0,0,1,0.00101317122593718,8,0.00810536980749747,7,0.00709219858156028,5,0.00506585612968592,7,0.00709219858156028,71.141,0.0720780141843972,22.141,0.0224326241134752,13.17,0.0133434650455927,0.971,0.000983789260385005,8,0.00810536980749747,0,0,0,0,6,0.0060790273556231,15,0.0151975683890578,0,0,0,0,0,0,1,0.00101317122593718,4,0.00405268490374873,4,0.00405268490374873,5,0.00506585612968592,2,0.00202634245187437,5,0.00506585612968592,0,0,6,0.0060790273556231,1,0.00101317122593718,71.141,0.0720780141843972,8,0.00810536980749747,35,0.0354609929078014,0,0,4,0.00405268490374873,2,0.00202634245187437
"UPPSALA VÄSTERTORG",202231,2022-08-01,1000,125.21,0.12521,40.6,0.0406,21.61,0.02161,0,0,18,0.018,0,0,0,0,16,0.016,7,0.007,18,0.018,4,0.004,103.6,0.1036,26.6,0.0266,21.61,0.02161,0.99,0.00099,18,0.018,0,0,0,0,7,0.007,11,0.011,0,0,0,0,0,0,0,0,8,0.008,8,0.008,6,0.006,1,0.001,15,0.015,3,0.003,4,0.004,0,0,103.6,0.1036,18,0.018,50,0.05,0,0,8,0.008,1,0.001
"UPPSALA VÄSTERTORG",202230,2022-07-31,962,86.047,0.0894459459459459,34.122,0.0354698544698545,9.925,0.0103170478170478,0,0,17,0.0176715176715177,0,0,1,0.00103950103950104,2,0.00207900207900208,4,0.00415800415800416,10,0.0103950103950104,8,0.00831600831600832,76.122,0.0791288981288981,22.122,0.022995841995842,9.925,0.0103170478170478,3.197,0.00332328482328482,21,0.0218295218295218,0,0,0,0,6,0.00623700623700624,11,0.0114345114345114,0,0,0,0,0,0,1,0.00103950103950104,1,0.00103950103950104,1,0.00103950103950104,3,0.00311850311850312,1,0.00103950103950104,8,0.00831600831600832,2,0.00207900207900208,5,0.0051975051975052,3,0.00311850311850312,76.122,0.0791288981288981,21,0.0218295218295218,31,0.0322245322245322,0,0,1,0.00103950103950104,1,0.00103950103950104
"UPPSALA VÄSTERTORG",202230,2022-07-30,876,92.98,0.106141552511416,19.49,0.0222488584474886,12.49,0.0142579908675799,0,0,23,0.0262557077625571,0,0,1,0.00114155251141553,7,0.00799086757990868,4,0.0045662100456621,17,0.0194063926940639,9,0.0102739726027397,80.49,0.0918835616438356,22.49,0.0256735159817352,12.49,0.0142579908675799,0,0,7,0.00799086757990868,0,0,0,0,9,0.0102739726027397,14,0.0159817351598174,0,0,0,0,0,0,1,0.00114155251141553,3,0.00342465753424658,4,0.0045662100456621,2,0.00228310502283105,2,0.00228310502283105,15,0.0171232876712329,2,0.00228310502283105,9,0.0102739726027397,0,0,80.49,0.0918835616438356,7,0.00799086757990868,46,0.0525114155251142,0,0,3,0.00342465753424658,2,0.00228310502283105
"UPPSALA VÄSTERTORG",202230,2022-07-29,1019,129.89,0.127468105986261,33.13,0.0325122669283611,15.76,0.0154661432777233,0,0,16,0.0157016683022571,0,0,0,0,16,0.0157016683022571,14,0.013738959764475,21,0.0206084396467125,14,0.013738959764475,114.13,0.112001962708538,32.13,0.0315309126594701,15.76,0.0154661432777233,2.37,0.00232580961727184,15,0.014720314033366,0,0,0,0,3,0.00294406280667321,13,0.0127576054955839,0,0,0,0,0,0,0,0,5,0.00490677134445535,11,0.0107948969578018,14,0.013738959764475,0,0,19,0.0186457311089303,2,0.00196270853778214,10,0.0098135426889107,4,0.00392541707556428,114.13,0.112001962708538,15,0.014720314033366,62,0.0608439646712463,0,0,5,0.00490677134445535,0,0
"UPPSALA VÄSTERTORG",202230,2022-07-28,1015,115.894,0.114181280788177,36.599,0.0360581280788177,19.295,0.0190098522167488,0,0,22,0.0216748768472906,0,0,0,0,10,0.00985221674876847,10,0.00985221674876847,11,0.0108374384236453,7,0.00689655172413793,96.599,0.0951714285714286,31.599,0.0311320197044335,19.295,0.0190098522167488,5.304,0.0052256157635468,12,0.0118226600985222,0,0,0,0,6,0.00591133004926108,16,0.0157635467980296,0,0,0,0,0,0,0,0,6,0.00591133004926108,4,0.00394088669950739,7,0.00689655172413793,3,0.00295566502463054,11,0.0108374384236453,0,0,5,0.00492610837438424,2,0.00197044334975369,96.599,0.0951714285714286,12,0.0118226600985222,44,0.0433497536945813,0,0,6,0.00591133004926108,3,0.00295566502463054
"UPPSALA VÄSTERTORG",202230,2022-07-27,985,112.53,0.114243654822335,22.765,0.0231116751269036,14.765,0.014989847715736,0,0,13,0.0131979695431472,0,0,0,0,10,0.0101522842639594,7,0.00710659898477157,36,0.0365482233502538,9,0.00913705583756345,97.765,0.099253807106599,23.765,0.0241269035532995,14.765,0.014989847715736,0,0,8,0.00812182741116751,0,0,0,0,6,0.00609137055837563,7,0.00710659898477157,0,0,0,0,0,0,0,0,8,0.00812182741116751,2,0.00203045685279188,3,0.00304568527918782,4,0.00406091370558376,35,0.0355329949238579,1,0.00101522842639594,7,0.00710659898477157,2,0.00203045685279188,97.765,0.099253807106599,8,0.00812182741116751,54,0.0548223350253807,0,0,8,0.00812182741116751,4,0.00406091370558376
"UPPSALA VÄSTERTORG",202230,2022-07-26,1019,99.26,0.0974092247301276,30.63,0.0300588812561335,13.63,0.0133758586849853,0,0,14,0.013738959764475,0,0,2,0.00196270853778214,14,0.013738959764475,6,0.00588812561334642,5,0.00490677134445535,14,0.013738959764475,85.63,0.0840333660451423,29.63,0.0290775269872424,13.63,0.0133758586849853,0,0,17,0.0166830225711482,0,0,0,0,0,0,14,0.013738959764475,0,0,0,0,0,0,2,0.00196270853778214,6,0.00588812561334642,8,0.00785083415112856,5,0.00490677134445535,1,0.00098135426889107,5,0.00490677134445535,0,0,10,0.0098135426889107,4,0.00392541707556428,85.63,0.0840333660451423,17,0.0166830225711482,32,0.0314033366045142,0,0,6,0.00588812561334642,1,0.00098135426889107
"UPPSALA VÄSTERTORG",202230,2022-07-25,998,69.23,0.0693687374749499,21.115,0.0211573146292585,16.115,0.0161472945891784,0,0,7,0.00701402805611222,0,0,0,0,9,0.00901803607214429,0,0,6,0.00601202404809619,10,0.0100200400801603,53.115,0.0532214428857715,26.115,0.0261673346693387,16.115,0.0161472945891784,0,0,5,0.00501002004008016,0,0,0,0,0,0,7,0.00701402805611222,0,0,0,0,0,0,0,0,6,0.00601202404809619,3,0.0030060120240481,0,0,0,0,5,0.00501002004008016,1,0.00100200400801603,10,0.0100200400801603,0,0,53.115,0.0532214428857715,5,0.00501002004008016,16,0.0160320641282565,0,0,6,0.00601202404809619,0,0
"UPPSALA VÄSTERTORG",202229,2022-07-24,944,122.92,0.13021186440678,32.46,0.034385593220339,13.46,0.0142584745762712,0,0,27,0.0286016949152542,0,0,0,0,8,0.00847457627118644,0,0,33,0.0349576271186441,9,0.00953389830508475,109.46,0.115953389830508,22.46,0.0237923728813559,13.46,0.0142584745762712,0,0,19,0.0201271186440678,0,0,0,0,8,0.00847457627118644,19,0.0201271186440678,0,0,0,0,0,0,0,0,1,0.00105932203389831,7,0.00741525423728814,0,0,0,0,28,0.0296610169491525,5,0.00529661016949153,5,0.00529661016949153,4,0.00423728813559322,109.46,0.115953389830508,19,0.0201271186440678,67,0.0709745762711864,0,0,1,0.00105932203389831,0,0
"UPPSALA VÄSTERTORG",202229,2022-07-23,889,101.38,0.114038245219348,19.69,0.02214848143982,8.69,0.00977502812148481,0,0,35,0.0393700787401575,0,0,0,0,20,0.0224971878515186,1,0.00112485939257593,8,0.00899887514060742,9,0.0101237345331834,92.69,0.104263217097863,17.69,0.0198987626546682,8.69,0.00977502812148481,0,0,11,0.0123734533183352,0,0,0,0,9,0.0101237345331834,26,0.0292463442069741,0,0,0,0,0,0,0,0,9,0.0101237345331834,11,0.0123734533183352,0,0,1,0.00112485939257593,5,0.00562429696287964,3,0.00337457817772778,8,0.00899887514060742,1,0.00112485939257593,92.69,0.104263217097863,11,0.0123734533183352,54,0.0607424071991001,0,0,9,0.0101237345331834,1,0.00112485939257593
"UPPSALA VÄSTERTORG",202229,2022-07-22,994,102.35,0.102967806841046,35.675,0.0358903420523139,12.675,0.012751509054326,0,0,24,0.0241448692152917,0,0,2,0.00201207243460765,13,0.0130784708249497,1,0.00100603621730382,1,0.00100603621730382,13,0.0130784708249497,89.675,0.0902162977867203,27.675,0.0278420523138833,12.675,0.012751509054326,0,0,23,0.0231388329979879,0,0,0,0,4,0.00402414486921529,20,0.0201207243460765,0,0,0,0,0,0,2,0.00201207243460765,7,0.00704225352112676,6,0.00603621730382294,0,0,1,0.00100603621730382,0,0,1,0.00100603621730382,11,0.0110663983903421,2,0.00201207243460765,89.675,0.0902162977867203,23,0.0231388329979879,31,0.0311871227364185,0,0,7,0.00704225352112676,1,0.00100603621730382
"UPPSALA VÄSTERTORG",202229,2022-07-21,957,109.3,0.114211076280042,27.65,0.0288923719958203,9.65,0.0100835945663532,0,0,15,0.0156739811912226,0,0,0,0,15,0.0156739811912226,0,0,39,0.0407523510971787,3,0.00313479623824451,99.65,0.104127481713689,12.65,0.0132183908045977,9.65,0.0100835945663532,0,0,18,0.0188087774294671,0,0,0,0,5,0.00522466039707419,10,0.0104493207941484,0,0,0,0,0,0,0,0,6,0.00626959247648903,9,0.00940438871473354,0,0,0,0,39,0.0407523510971787,0,0,3,0.00313479623824451,0,0,99.65,0.104127481713689,18,0.0188087774294671,63,0.0658307210031348,0,0,6,0.00626959247648903,0,0
"UPPSALA VÄSTERTORG",202229,2022-07-20,980,138.53,0.141357142857143,26.265,0.0268010204081633,11.265,0.0114948979591837,0,0,25,0.0255102040816327,0,0,0,0,13,0.013265306122449,41,0.0418367346938776,14,0.0142857142857143,8,0.00816326530612245,127.265,0.129862244897959,19.265,0.0196581632653061,11.265,0.0114948979591837,0,0,15,0.0153061224489796,0,0,0,0,13,0.013265306122449,12,0.0122448979591837,0,0,0,0,0,0,0,0,4,0.00408163265306122,9,0.00918367346938776,40,0.0408163265306122,1,0.00102040816326531,12,0.0122448979591837,2,0.00204081632653061,8,0.00816326530612245,0,0,127.265,0.129862244897959,15,0.0153061224489796,88,0.0897959183673469,0,0,4,0.00408163265306122,1,0.00102040816326531
"UPPSALA VÄSTERTORG",202229,2022-07-19,990,99.57,0.100575757575758,17.785,0.0179646464646465,8.785,0.00887373737373737,0,0,32,0.0323232323232323,0,0,1,0.00101010101010101,15,0.0151515151515152,5,0.00505050505050505,15,0.0151515151515152,5,0.00505050505050505,90.785,0.0917020202020202,14.785,0.0149343434343434,8.785,0.00887373737373737,0,0,9,0.00909090909090909,0,0,0,0,10,0.0101010101010101,22,0.0222222222222222,0,0,0,0,0,0,1,0.00101010101010101,8,0.00808080808080808,7,0.00707070707070707,1,0.00101010101010101,4,0.00404040404040404,15,0.0151515151515152,0,0,3,0.00303030303030303,2,0.00202020202020202,90.785,0.0917020202020202,9,0.00909090909090909,55,0.0555555555555556,0,0,8,0.00808080808080808,4,0.00404040404040404
"UPPSALA VÄSTERTORG",202229,2022-07-18,1021,148.77,0.145710088148874,25.885,0.0253525954946131,16.885,0.016537708129285,0,0,23,0.0225269343780607,0,0,1,0.000979431929480901,9,0.00881488736532811,42,0.0411361410381978,26,0.0254652301665034,5,0.00489715964740451,131.885,0.129172380019589,22.885,0.0224142997061704,16.885,0.016537708129285,0,0,9,0.00881488736532811,0,0,0,0,5,0.00489715964740451,18,0.0176297747306562,0,0,0,0,0,0,1,0.000979431929480901,5,0.00489715964740451,4,0.0039177277179236,41,0.0401567091087169,1,0.000979431929480901,20,0.019588638589618,6,0.00587659157688541,5,0.00489715964740451,0,0,131.885,0.129172380019589,9,0.00881488736532811,94,0.0920666013712047,0,0,5,0.00489715964740451,1,0.000979431929480901
"UPPSALA VÄSTERTORG",202228,2022-07-17,949,101.52,0.106975763962065,15.76,0.0166069546891465,10.76,0.0113382507903056,0,0,33,0.0347734457323498,0,0,0,0,10,0.0105374077976818,7,0.00737618545837724,19,0.0200210748155954,6,0.00632244467860906,90.76,0.0956375131717598,16.76,0.0176606954689146,10.76,0.0113382507903056,0,0,5,0.00526870389884088,0,0,0,0,4,0.00421496311907271,29,0.0305584826132771,0,0,0,0,0,0,0,0,4,0.00421496311907271,6,0.00632244467860906,5,0.00526870389884088,2,0.00210748155953635,11,0.0115911485774499,8,0.00842992623814542,6,0.00632244467860906,0,0,90.76,0.0956375131717597,5,0.00526870389884088,63,0.0663856691253951,0,0,4,0.00421496311907271,2,0.00210748155953635
