"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Extra","kampanj_convrate_Extra","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"STOCKHOLM SKARPNÄCK",202230,7762,1032.262,0.132989178046895,205.443,0.0264677918062355,211.443,0.0272407884565834,66,0.00850296315382633,142,0.0182942540582324,0,0,8.376,0.0010791033238856,6,0.000772996650347848,98,0.0126256119556815,66,0.00850296315382633,136,0.0175212574078846,93,0.0119814480803917,866.819,0.111674697242979,557.443,0.0718169286266426,165.443,0.0213144808039165,13,0.00167482607575367,27,0.00347848492656532,46,0.00592630765266684,66,0.00850296315382633,0,0,142,0.0182942540582324,0,0,0,0,1.296,0.000166967276475135,0,0,7.08,0.000912136047410461,20,0.0025766555011595,6,0.000772996650347848,78,0.010048956454522,89,0.0114661169801598,113,0.0145581035815511,53,0.00682813707807266,40,0.00515331100231899,866.819,0.111674697242979,27,0.00347848492656532,66,0.00850296315382633,14.376,0.00185209997423345,202,0.0260242205617109
"STOCKHOLM SKARPNÄCK",202229,7785,1275.076,0.163786255619782,188.885,0.0242626846499679,474.885,0.061,58,0.00745022479126525,63,0.00809248554913295,3,0.000385356454720617,4.306,0.000553114964675658,3,0.000385356454720617,110,0.0141297366730893,67,0.0086062941554271,184,0.0236351958895312,119,0.0152858060372511,1128.191,0.144918561335902,504.885,0.0648535645472062,146.885,0.0188676942838793,22,0.00282594733461785,20,0.00256904303147078,328,0.0421323057161207,58,0.00745022479126525,14,0.00179833012202954,49,0.0062941554271034,3,0.000385356454720617,0.424,5.44637122671805e-05,2.31,0.000296724470134875,0,0,1.572,0.000201926782273603,14,0.00179833012202954,3,0.000385356454720617,96,0.0123314065510597,115,0.014771997430957,136,0.0174694926140013,78,0.010019267822736,41,0.00526653821451509,1128.191,0.144918561335902,20,0.00256904303147078,345,0.0443159922928709,7.306,0.000938471419396275,251,0.0322414900449583
"STOCKHOLM SKARPNÄCK",202228,7701,1167.717,0.15163186599143,220.669,0.0286545903129464,466.669,0.0605984937021166,53,0.00688222308791066,42,0.00545383716400467,2,0.00025970653161927,8.379,0.00108804051421893,8,0.00103882612647708,82,0.0106479677963901,49,0.00636281002467212,130,0.0168809245552526,106,0.0137644461758213,1044.048,0.135573042462018,463.669,0.0602089339046877,123.669,0.0160588235294118,70,0.00908972860667446,27,0.00350603817686015,343,0.0445396701727048,53,0.00688222308791066,0,0,42,0.00545383716400467,2,0.00025970653161927,4.333,0.000562654200753149,3.066,0.000398130112972341,0,0,0.98,0.000127256200493442,17,0.0022075055187638,6,0.000779119594857811,67,0.00870016880924555,46,0.00597325022724321,133,0.0172704843526815,59,0.00766134268276847,47,0.00610310349305285,1044.048,0.135573042462018,27,0.00350603817686015,360,0.0467471756914686,14.379,0.00186716010907674,179,0.0232437345799247
"STOCKHOLM SKARPNÄCK",202227,8081,1237.827,0.153177453285484,172.043,0.0212898156168791,312.043,0.0386144041579013,71,0.00878604133151838,70,0.00866229427051107,0,0,16.741,0.00207164954832323,12,0.00148496473208761,109,0.0134884296497958,212,0.0262343769335478,157,0.0194282885781463,106,0.0131171884667739,1114.784,0.137951243657963,477.043,0.0590326692241059,123.043,0.0152262096275213,13,0.00160871179309491,36,0.00445489419626284,189,0.0233881945303799,71,0.00878604133151838,21,0.00259868828115332,49,0.00606360598935775,0,0,12.043,0.00149028585571093,3.05,0.000377428536072268,0,0,1.648,0.000203935156540032,17,0.00210370003712412,11,0.00136121767108031,93,0.011508476673679,230,0.0284618240316792,139,0.0172008414800148,71,0.00878604133151838,35,0.00433114713525554,1114.784,0.137951243657963,36,0.00445489419626284,205,0.0253681475064967,27.741,0.00343286721940354,369,0.0456626655116941
"STOCKHOLM SKARPNÄCK",202226,9224,1067.598,0.115741326973114,167.01,0.018106027753686,160.01,0.0173471379011275,69,0.00748048568950564,84,0.00910667823070251,0,0,6.578,0.000713139635732871,6,0.000650477016478751,99,0.0107328707718994,71,0.00769731136166522,277,0.0300303555941023,128,0.0138768430182134,951.588,0.103164353859497,499.01,0.0540990893321769,116.01,0.0125769731136167,22,0.00238508239375542,29,0.00314397224631396,44,0.00477016478751084,69,0.00748048568950564,28,0.00303555941023417,56,0.00607111882046834,0,0,2.958,0.000320685169124024,1.972,0.00021379011274935,0,0,1.648,0.000178664353859497,19,0.00205984388551605,6,0.000650477016478751,80,0.00867302688638335,80,0.00867302688638335,268,0.0290546400693842,87,0.00943191673894189,41,0.00444492627927147,951.588,0.103164353859497,29,0.00314397224631396,63,0.00683000867302689,12.578,0.00136361665221162,348,0.0377276669557676
"STOCKHOLM SKARPNÄCK",202225,9639,1092.646,0.113356779748937,152.428,0.0158136736175952,206.428,0.0214159145139537,63,0.0065359477124183,79,0.00819587094096898,0,0,5.79,0.000600684718331777,30,0.00311235605353252,103,0.010685755783795,56,0.00580973129992738,211,0.0218902375765121,186,0.0192966075319016,965.218,0.100136736175952,558.428,0.0579342255420687,127.428,0.0132200435729847,4,0.00041498080713767,21,0.00217864923747277,79,0.00819587094096898,63,0.0065359477124183,36,0.00373482726423903,43,0.00446104367672995,0,0,0,0,3.276,0.000339869281045752,0,0,2.514,0.000260815437286026,36,0.00373482726423903,14,0.00145243282498184,83,0.00861085174810665,68,0.00705467372134039,199,0.0206452951550991,153,0.0158730158730159,33,0.00342359165888578,965.218,0.100136736175952,21,0.00217864923747277,99,0.0102707749766573,19.79,0.00205311754331362,267,0.0276999688764395
"STOCKHOLM SKARPNÄCK",202224,9768,1343.268,0.137517199017199,301.732,0.0308898443898444,230.732,0.0236212121212121,84,0.0085995085995086,68,0.00696150696150696,0,0,13.804,0.00141318591318591,70,0.00716625716625717,101,0.0103398853398853,67,0.00685913185913186,304,0.0311220311220311,103,0.0105446355446355,1206.536,0.123519246519247,675.732,0.0691781326781327,136.732,0.0139979524979525,146,0.0149467649467649,19,0.00194512694512695,94,0.00962325962325962,84,0.0085995085995086,9,0.000921375921375921,59,0.00604013104013104,0,0,1.266,0.00012960687960688,11.014,0.00112755937755938,0,0,1.524,0.000156019656019656,71,0.00726863226863227,16,0.00163800163800164,84,0.0085995085995086,90,0.00921375921375921,281,0.0287674037674038,63,0.00644963144963145,40,0.0040950040950041,1206.536,0.123519246519247,19,0.00194512694512695,111,0.0113636363636364,29.804,0.00305118755118755,371,0.037981162981163
"STOCKHOLM SKARPNÄCK",202223,10224,1548.732,0.151480046948357,213.882,0.0209196009389671,282.882,0.0276684272300469,95,0.00929186228482003,51,0.00498826291079812,1,9.78090766823161e-05,22.968,0.00224647887323944,174,0.017018779342723,115,0.0112480438184664,94,0.00919405320813772,272,0.02660406885759,227,0.0222026604068858,1390.85,0.136037754303599,808.882,0.0791160015649452,157.882,0.0154422926447574,24,0.00234741784037559,32,0.00312989045383412,125,0.0122261345852895,95,0.00929186228482003,13,0.00127151799687011,38,0.00371674491392801,1,9.78090766823161e-05,16.182,0.00158274647887324,3.682,0.000360133020344288,0,0,3.104,0.000303599374021909,177,0.01731220657277,16,0.00156494522691706,96,0.00938967136150235,111,0.0108568075117371,255,0.0249413145539906,92,0.00899843505477308,135,0.0132042253521127,1390.85,0.136037754303599,32,0.00312989045383412,145,0.0141823161189358,38.968,0.00381142410015649,366,0.0357981220657277
"STOCKHOLM SKARPNÄCK",202222,9630,1870.294,0.194215368639668,243.852,0.0253221183800623,406.852,0.0422483904465213,90,0.00934579439252336,115,0.0119418483904465,19,0.0019730010384216,11.59,0.00120353063343718,397,0.0412253374870197,111,0.0115264797507788,88,0.00913811007268951,264,0.0274143302180685,124,0.0128764278296989,1666.442,0.173046936656282,1000.852,0.103930633437175,203.852,0.0211684319833853,9,0.000934579439252336,31,0.00321910695742471,203,0.021079958463136,90,0.00934579439252336,52,0.00539979231568017,63,0.00654205607476636,19,0.0019730010384216,5.336,0.000554101765316719,2.462,0.000255659397715472,0,0,3.792,0.000393769470404984,398,0.0413291796469367,24,0.00249221183800623,86,0.00893042575285566,99,0.0102803738317757,253,0.0262720664589823,65,0.00674974039460021,59,0.00612668743509865,1666.442,0.173046936656282,31,0.00321910695742471,247,0.0256490134994808,35.59,0.00369574247144341,352,0.036552440290758
"STOCKHOLM SKARPNÄCK",202221,9253,2104.601,0.227450664649303,241.298,0.0260778126013185,515.298,0.0556898303252999,86,0.00929428293526424,560,0.0605209121366043,0,0,11.005,0.00118934399654166,68,0.00734896790230196,113,0.0122122554847077,114,0.0123203285420945,293,0.0316654058143305,103,0.0111315249108397,1915.303,0.206992651032098,1043.298,0.112752404625527,189.298,0.0204580136172052,19,0.00205338809034908,33,0.00356641089376418,326,0.0352318167080947,86,0.00929428293526424,507,0.0547930400951043,53,0.00572787204150005,0,0,2.873,0.000310493893872258,4.078,0.000440721928023344,0,0,4.054,0.000438128174646061,29,0.00313411866421701,67,0.00724089484491516,85,0.00918620987787745,121,0.013076839943802,286,0.0309088944126229,55,0.00594401815627364,48,0.00518750675456609,1915.303,0.206992651032098,33,0.00356641089376418,354,0.0382578623149249,78.005,0.00843023884145682,407,0.0439857343564249
"STOCKHOLM HÄSSELBY STRAND",202245,13022,6222.34,0.477832898172324,2053.17,0.157669328828137,1547.17,0.118812010443864,97,0.00744893257564122,1426,0.10950698817386,6,0.000460758716019045,0,0,487,0.0373982491168791,241,0.0185071417600983,28,0.00215020734142221,80,0.0061434495469206,257,0.0197358316694824,4878.17,0.374609890953771,3815.17,0.292978805099063,1344.17,0.103223007218553,72,0.00552910459222854,637,0.0489172170173552,203,0.015589003225311,97,0.00744893257564122,1142,0.0876977422822915,284,0.0218092458915681,6,0.000460758716019045,0,0,0,0,0,0,0,0,546,0.0419290431577331,25,0.00191982798341269,157,0.0120565197358317,39,0.00299493165412379,69,0.00529872523421901,158,0.0121333128551682,99,0.00760251881431424,4878.17,0.374609890953771,637,0.0489172170173552,293,0.0225003839655967,25,0.00191982798341269,108,0.0082936568883428
"STOCKHOLM HÄSSELBY STRAND",202233,14300,1321.92,0.0924419580419581,212.96,0.0148923076923077,384.96,0.0269202797202797,54,0.00377622377622378,172,0.012027972027972,0,0,0,0,16,0.00111888111888112,116,0.00811188811188811,42,0.00293706293706294,102,0.00713286713286713,222,0.0155244755244755,1136.96,0.0795076923076923,745.96,0.052165034965035,184.96,0.0129342657342657,8,0.000559440559440559,20,0.0013986013986014,200,0.013986013986014,54,0.00377622377622378,0,0,172,0.012027972027972,0,0,0,0,0,0,0,0,0,0,11,0.000769230769230769,16,0.00111888111888112,105,0.00734265734265734,71,0.00496503496503497,73,0.0051048951048951,159,0.0111188811188811,63,0.00440559440559441,1136.96,0.0795076923076923,20,0.0013986013986014,211,0.0147552447552448,16,0.00111888111888112,144,0.0100699300699301
"STOCKHOLM HÄSSELBY STRAND",202232,14041,1127.04,0.0802677871946443,165.02,0.0117527241649455,189.02,0.0134620041307599,47,0.0033473399330532,66,0.0047005199059896,0,0,0,0,10,0.000712199985756,269,0.0191581796168364,18,0.0012819599743608,107,0.0076205398475892,256,0.0182323196353536,984.02,0.0700819029983619,781.02,0.0556242432875151,143.02,0.0101858841962823,9,0.0006409799871804,13,0.0009258599814828,46,0.0032761199344776,47,0.0033473399330532,0,0,66,0.0047005199059896,0,0,0,0,0,0,0,0,0,0,9,0.0006409799871804,10,0.000712199985756,260,0.018517199629656,57,0.0040595399188092,68,0.0048429599031408,150,0.01068299978634,106,0.0075493198490136,984.02,0.0700819029983619,13,0.0009258599814828,55,0.003917099921658,10,0.000712199985756,125,0.00890249982195
"STOCKHOLM HÄSSELBY STRAND",202231,12391,1042.31,0.0841183116778307,225.655,0.0182112016786377,181.655,0.0146602372689856,75,0.00605278024372528,66,0.00532644661447825,14,0.00112985231216205,0,0,17,0.00137196352191106,118,0.00952304091679445,30,0.00242111209749011,111,0.00895811476071342,204,0.0164635622629328,897.655,0.0724441126624163,656.655,0.0529945121459124,144.655,0.0116741990154144,58,0.00468081672181422,23,0.00185618594140909,37,0.00298603825357114,75,0.00605278024372528,0,0,66,0.00532644661447825,14,0.00112985231216205,0,0,0,0,0,0,0,0,17,0.00137196352191106,13,0.00104914857557905,105,0.0084738923412154,48,0.00387377935598418,93,0.00750544750221935,145,0.0117020418045356,59,0.00476152045839722,897.655,0.0724441126624163,23,0.00185618594140909,64,0.00516503914131224,13,0.00104914857557905,141,0.0113792268582035
"STOCKHOLM HÄSSELBY STRAND",202230,12251,951.99,0.0777071259489021,137.995,0.0112639784507387,157.995,0.0128964982450412,47,0.00383642151661089,175,0.0142845482001469,1,8.16259897151253e-05,0,0,18,0.00146926781487226,96,0.00783609501265203,12,0.000979511876581504,115,0.00938698881723941,192,0.0156721900253041,836.995,0.0683205452616113,623.995,0.0509342094522896,114.995,0.00938658068729083,5,0.000408129948575626,18,0.00146926781487226,43,0.00350991755775039,47,0.00383642151661089,2,0.000163251979430251,173,0.0141212962207167,1,8.16259897151253e-05,0,0,0,0,0,0,0,0,16,0.001306015835442,13,0.00106113786629663,85,0.00693820912578565,34,0.00277528365031426,93,0.00759121704350665,125,0.0102032487143907,67,0.00546894131091339,836.995,0.0683205452616113,18,0.00146926781487226,55,0.00448942943433189,13,0.00106113786629663,127,0.0103665006938209
"STOCKHOLM HÄSSELBY STRAND",202229,12522,1214.93,0.0970236383964223,154.465,0.0123354895384124,473.465,0.0378106532502795,52,0.00415269126337646,20,0.00159718894745248,0,0,0,0,22,0.00175690784219773,111,0.00886439865836128,19,0.00151732950007986,128,0.0102220092636959,235,0.0187669701325667,1093.465,0.0873235106213065,544.465,0.0434806740137358,121.465,0.0097001277751158,17,0.00135761060533461,16,0.00127775115796199,352,0.0281105254751637,52,0.00415269126337646,0,0,20,0.00159718894745248,0,0,0,0,0,0,0,0,0,0,18,0.00143747005270724,19,0.00151732950007986,96,0.00766650694777192,49,0.00391311292125858,98,0.00782622584251717,179,0.0142948410796997,56,0.00447212905286695,1093.465,0.0873235106213065,16,0.00127775115796199,367,0.0293084171857531,19,0.00151732950007986,147,0.0117393387637758
"STOCKHOLM HÄSSELBY STRAND",202228,12568,1437.57,0.114383354551241,214.785,0.0170898313176321,641.785,0.0510650063653724,56,0.00445576066199873,47,0.00373965626989179,16,0.00127307447485678,0,0,22,0.00175047740292807,107,0.00851368555060471,36,0.00286441756842775,100,0.00795671546785487,197,0.0156747294716741,1302.785,0.103658895607893,589.785,0.0469275143220878,134.785,0.0107244589433482,58,0.00461489497135582,22,0.00175047740292807,507,0.0403405474220242,56,0.00445576066199873,0,0,47,0.00373965626989179,16,0.00127307447485678,0,0,0,0,0,0,0,0,18,0.00143220878421388,18,0.00143220878421388,93,0.00739974538510503,59,0.00469446212603437,77,0.00612667091024825,146,0.0116168045830681,51,0.00405792488860598,1302.785,0.103658895607893,22,0.00175047740292807,537,0.0427275620623806,18,0.00143220878421388,136,0.0108211330362826
"STOCKHOLM HÄSSELBY STRAND",202227,12536,1178.21,0.0939861199744735,190.105,0.0151647255902999,345.105,0.027529116145501,52,0.00414805360561583,60,0.00478621569878749,0,0,0,0,23,0.00183471601786854,107,0.00853541799617103,96,0.00765794511805999,132,0.0105296745373325,173,0.0138002552648373,1003.105,0.0800179483088704,569.105,0.0453976547543076,175.105,0.0139681716656031,1,7.97702616464582e-05,14,0.00111678366305041,170,0.0135609444798979,52,0.00414805360561583,0,0,60,0.00478621569878749,0,0,0,0,0,0,0,0,0,0,17,0.00135609444798979,14,0.00111678366305041,99,0.00789725590299936,121,0.00965220165922144,107,0.00853541799617103,107,0.00853541799617103,66,0.00526483726866624,1003.105,0.0800179483088704,14,0.00111678366305041,178,0.0141991065730696,14,0.00111678366305041,228,0.0181876196553925
"STOCKHOLM HÄSSELBY STRAND",202226,13913,969.39,0.0696751239847625,163.695,0.0117656148925465,190.695,0.0137062459570186,56,0.00402501257816431,61,0.00438438870121469,0,0,0,0,22,0.00158125494142169,121,0.00869690217781931,36,0.00258750808596277,140,0.0100625314454108,179,0.0128656652052038,816.695,0.0587001365629268,563.695,0.0405157047365773,152.695,0.0109749874218357,0,0,11,0.000790627470710846,38,0.00273125853518292,56,0.00402501257816431,0,0,61,0.00438438870121469,0,0,0,0,0,0,0,0,0,0,16,0.00115000359376123,17,0.00122187881837131,110,0.00790627470710846,64,0.00460001437504492,112,0.00805002515632861,113,0.00812190038093869,66,0.00474376482426508,816.695,0.0587001365629268,11,0.000790627470710846,49,0.00352188600589377,17,0.00122187881837131,176,0.0126500395313735
"STOCKHOLM HÄSSELBY STRAND",202225,14318,1004.13,0.0701306048330772,204.065,0.0142523397122503,200.065,0.0139729710853471,46,0.00321273920938679,70,0.00488895097080598,0,0,0,0,25,0.00174605391814499,114,0.00796200586674116,26,0.00181589607487079,94,0.00656516273222517,225,0.0157144852633049,861.065,0.0601386366811007,636.065,0.0444241514177958,143.065,0.00999196815197653,48,0.00335242352283839,13,0.000907948037435396,57,0.00398100293337058,46,0.00321273920938679,0,0,70,0.00488895097080598,0,0,0,0,0,0,0,0,0,0,26,0.00181589607487079,17,0.00118731666433859,96,0.00670484704567677,41,0.00286352842575779,79,0.00551753038133818,167,0.0116636401732085,58,0.00405084509009638,861.065,0.0601386366811007,13,0.000907948037435396,75,0.00523816175443498,17,0.00118731666433859,120,0.00838105880709596
"STOCKHOLM HÄSSELBY STRAND",202224,14016,1156,0.0824771689497717,252.5,0.0180151255707763,257.5,0.0183718607305936,55,0.00392408675799087,63,0.00449486301369863,0,0,0,0,37,0.0026398401826484,122,0.00870433789954338,45,0.00321061643835616,150,0.0107020547945205,174,0.0124143835616438,995.5,0.0710259703196347,651.5,0.0464825913242009,160.5,0.011451198630137,75,0.00535102739726027,17,0.001212899543379,97,0.00692066210045662,55,0.00392408675799087,0,0,63,0.00449486301369863,0,0,0,0,0,0,0,0,0,0,34,0.00242579908675799,19,0.00135559360730594,106,0.00756278538812785,103,0.00734874429223744,92,0.00656392694063927,102,0.00727739726027397,72,0.00513698630136986,995.5,0.0710259703196347,17,0.001212899543379,113,0.00806221461187215,19,0.00135559360730594,195,0.0139126712328767
"STOCKHOLM HÄSSELBY STRAND",202223,14158,1387.98,0.0980350331967792,200.99,0.0141962141545416,419.99,0.029664500635683,49,0.00346094081084899,78,0.00550925271931064,2,0.000141262890238734,0,0,52,0.00367283514620709,109,0.00769882751801102,29,0.00204831190846165,127,0.00897019353015963,321,0.0226726938833169,1208.99,0.0853927108348637,764.99,0.0540323492018647,178.99,0.0126423223619155,3,0.000211894335358101,19,0.00134199745726798,241,0.0170221782737675,49,0.00346094081084899,0,0,78,0.00550925271931064,2,0.000141262890238734,0,0,0,0,0,0,0,0,40,0.00282525780477469,19,0.00134199745726798,102,0.00720440740217545,64,0.0045204124876395,92,0.00649809295098178,193,0.0136318689080379,128,0.00904082497527899,1208.99,0.0853927108348637,19,0.00134199745726798,250,0.0176578612798418,19,0.00134199745726798,156,0.0110185054386213
"STOCKHOLM HÄSSELBY STRAND",202222,13952,1749.19,0.125371989678899,212.095,0.0152017631880734,401.095,0.0287482081422018,59,0.00422878440366972,98,0.00702408256880734,13,0.000931766055045872,0,0,465,0.0333285550458716,115,0.00824254587155963,22,0.00157683486238532,132,0.00946100917431193,232,0.0166284403669725,1562.095,0.111962084288991,1119.095,0.0802103641055046,187.095,0.0134099053899083,0,0,25,0.00179185779816514,214,0.0153383027522936,59,0.00422878440366972,11,0.000788417431192661,87,0.00623566513761468,13,0.000931766055045872,0,0,0,0,0,0,0,0,468,0.0335435779816514,17,0.00121846330275229,95,0.00680905963302752,58,0.00415711009174312,96,0.00688073394495413,145,0.0103927752293578,87,0.00623566513761468,1562.095,0.111962084288991,25,0.00179185779816514,247,0.0177035550458716,17,0.00121846330275229,154,0.0110378440366972
"STOCKHOLM HÄSSELBY STRAND",202221,13397,2494.88,0.186226767186684,211.44,0.0157826379040084,555.44,0.0414600283645592,67,0.0050011196536538,1086,0.0810629245353437,0,0,0,0,130,0.00970366499962678,105,0.00783757557662163,33,0.0024632380383668,106,0.00791221915354184,201,0.0150033589609614,2297.44,0.171489139359558,1643.44,0.122672240053743,197.44,0.0147376278271255,0,0,14,0.00104501007688288,358,0.0267224005374338,67,0.0050011196536538,1029,0.076808240650892,57,0.00425468388445174,0,0,0,0,0,0,0,0,0,0,13,0.000970366499962678,130,0.00970366499962678,92,0.00686720907665895,70,0.00522505038441442,69,0.00515040680749422,108,0.00806150630738225,93,0.00694185265357916,2297.44,0.171489139359558,14,0.00104501007688288,371,0.0276927670373964,130,0.00970366499962678,139,0.0103754571919086
"ÖSTERVÅLA TORGET",202245,5550,4010.71,0.722650450450451,1404.855,0.253127027027027,925.855,0.166820720720721,57,0.0102702702702703,1001,0.18036036036036,4,0.000720720720720721,0,0,248,0.0446846846846847,189,0.0340540540540541,10,0.0018018018018018,37,0.00666666666666667,134,0.0241441441441441,3231.855,0.582316216216216,2313.855,0.416910810810811,778.855,0.140334234234234,39,0.00702702702702703,587,0.105765765765766,147,0.0264864864864865,57,0.0102702702702703,932,0.167927927927928,69,0.0124324324324324,4,0.000720720720720721,0,0,0,0,0,0,0,0,361,0.065045045045045,10,0.0018018018018018,66,0.0118918918918919,11,0.00198198198198198,36,0.00648648648648649,86,0.0154954954954955,48,0.00864864864864865,3231.855,0.582316216216216,587,0.105765765765766,274,0.0493693693693694,10,0.0018018018018018,47,0.00846846846846847
