"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_Deli","skylttyp_convrate_Deli","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"OSKARSTRÖM BLÅKLINTSVÄGEN",202228,2022-07-14,781,120,0.153649167733675,13,0.0166453265044814,15,0.0192061459667093,5,0.00640204865556978,30,0.0384122919334187,6,0.00768245838668374,1,0.00128040973111396,7,0.0089628681177977,9,0.0115236875800256,2,0.00256081946222791,32,0.0409731113956466,114,0.145966709346991,40,0.0512163892445583,6,0.00768245838668374,0,0,7,0.0089628681177977,9,0.0115236875800256,1,0.00128040973111396,4,0.00512163892445583,12,0.0153649167733675,18,0.0230473751600512,6,0.00768245838668374,0,0,2,0.00256081946222791,6,0.00768245838668374,9,0.0115236875800256,2,0.00256081946222791,5,0.00640204865556978,27,0.0345710627400768,114,0.145966709346991,32,0.0409731113956466,7,0.0089628681177977,18,0.0230473751600512,6,0.00768245838668374,11,0.0140845070422535
"OSKARSTRÖM BLÅKLINTSVÄGEN",202228,2022-07-13,811,109,0.134401972872996,8,0.00986436498150432,12,0.0147965474722565,5,0.0061652281134402,34,0.0419235511713933,6,0.00739827373612824,1,0.00123304562268804,3,0.00369913686806412,3,0.00369913686806412,2,0.00246609124537608,35,0.0431565967940814,104,0.128236744759556,48,0.0591861898890259,5,0.0061652281134402,0,0,3,0.00369913686806412,7,0.00863131935881628,1,0.00123304562268804,4,0.00493218249075216,25,0.030826140567201,9,0.0110974106041924,6,0.00739827373612824,0,0,3,0.00369913686806412,1,0.00123304562268804,3,0.00369913686806412,2,0.00246609124537608,7,0.00863131935881628,28,0.0345252774352651,104,0.128236744759556,33,0.0406905055487053,3,0.00369913686806412,9,0.0110974106041924,6,0.00739827373612824,5,0.0061652281134402
"OSKARSTRÖM BLÅKLINTSVÄGEN",202228,2022-07-12,834,94,0.112709832134293,10,0.0119904076738609,10,0.0119904076738609,7,0.00839328537170264,29,0.0347721822541966,8,0.00959232613908873,0,0,2,0.00239808153477218,4,0.00479616306954436,0,0,24,0.0287769784172662,91,0.109112709832134,42,0.0503597122302158,3,0.00359712230215827,0,0,7,0.00839328537170264,7,0.00839328537170264,4,0.00479616306954436,3,0.00359712230215827,23,0.0275779376498801,6,0.00719424460431655,8,0.00959232613908873,0,0,0,0,2,0.00239808153477218,4,0.00479616306954436,0,0,3,0.00359712230215827,21,0.0251798561151079,91,0.109112709832134,24,0.0287769784172662,7,0.00839328537170264,6,0.00719424460431655,8,0.00959232613908873,4,0.00479616306954436
"OSKARSTRÖM BLÅKLINTSVÄGEN",202228,2022-07-11,781,107,0.137003841229193,6,0.00768245838668374,6,0.00768245838668374,12,0.0153649167733675,38,0.0486555697823303,7,0.0089628681177977,1,0.00128040973111396,4,0.00512163892445583,10,0.0128040973111396,2,0.00256081946222791,21,0.0268886043533931,106,0.135723431498079,36,0.0460947503201024,1,0.00128040973111396,0,0,5,0.00640204865556978,5,0.00640204865556978,1,0.00128040973111396,11,0.0140845070422535,23,0.029449423815621,15,0.0192061459667093,7,0.0089628681177977,0,0,2,0.00256081946222791,3,0.00384122919334187,10,0.0128040973111396,2,0.00256081946222791,2,0.00256081946222791,19,0.0243277848911652,106,0.135723431498079,31,0.0396927016645326,5,0.00640204865556978,15,0.0192061459667093,7,0.0089628681177977,12,0.0153649167733675
"OSKARSTRÖM BLÅKLINTSVÄGEN",202227,2022-07-10,798,194,0.243107769423559,4,0.0050125313283208,6,0.0075187969924812,10,0.012531328320802,131,0.164160401002506,7,0.0087719298245614,0,0,7,0.0087719298245614,8,0.0100250626566416,0,0,21,0.0263157894736842,190,0.238095238095238,127,0.159147869674185,4,0.0050125313283208,0,0,0,0,2,0.0025062656641604,2,0.0025062656641604,8,0.0100250626566416,109,0.136591478696742,22,0.0275689223057644,7,0.0087719298245614,0,0,2,0.0025062656641604,5,0.006265664160401,8,0.0100250626566416,0,0,3,0.0037593984962406,18,0.0225563909774436,190,0.238095238095238,26,0.0325814536340852,0,0,22,0.0275689223057644,7,0.0087719298245614,8,0.0100250626566416
"OSKARSTRÖM BLÅKLINTSVÄGEN",202227,2022-07-09,901,255.023,0.283044395116537,5.023,0.00557491675915649,11,0.0122086570477248,12,0.0133185349611543,158,0.175360710321865,6,0.00665926748057714,0,0,3,0.00332963374028857,3,0.00332963374028857,4,0.00443951165371809,53,0.0588235294117647,252.023,0.279714761376249,172,0.190899001109878,3,0.00332963374028857,1.023,0.0011354051054384,1,0.00110987791342952,8,0.00887902330743618,2,0.00221975582685905,10,0.0110987791342952,143,0.158712541620422,15,0.0166481687014428,6,0.00665926748057714,0,0,0,0,3,0.00332963374028857,3,0.00332963374028857,4,0.00443951165371809,13,0.0144284128745838,40,0.0443951165371809,252.023,0.279714761376249,51.023,0.0566293007769145,1,0.00110987791342952,15,0.0166481687014428,6,0.00665926748057714,7,0.00776914539400666
"OSKARSTRÖM BLÅKLINTSVÄGEN",202227,2022-07-08,821,220.941,0.269112058465286,7.941,0.00967235079171742,6,0.00730816077953715,15,0.0182704019488429,141,0.171741778319123,8,0.0097442143727162,0,0,1,0.00121802679658952,1,0.00121802679658952,3,0.00365408038976857,38,0.0462850182704019,218.941,0.266676004872107,153,0.186358099878197,2,0.00243605359317905,0.941,0.00114616321559074,5,0.00609013398294762,4,0.0048721071863581,3,0.00365408038976857,12,0.0146163215590743,139,0.169305724725944,2,0.00243605359317905,8,0.0097442143727162,0,0,0,0,1,0.00121802679658952,1,0.00121802679658952,3,0.00365408038976857,4,0.0048721071863581,34,0.0414129110840439,218.941,0.266676004872107,46.941,0.0571753958587089,5,0.00609013398294762,2,0.00243605359317905,8,0.0097442143727162,4,0.0048721071863581
"OSKARSTRÖM BLÅKLINTSVÄGEN",202227,2022-07-07,811,269.053,0.331754623921085,11.053,0.0136288532675709,7,0.00863131935881628,23,0.0283600493218249,170,0.209617755856967,6,0.00739827373612824,3,0.00369913686806412,5,0.0061652281134402,16,0.0197287299630086,0,0,28,0.0345252774352651,266.053,0.328055487053021,174,0.214549938347719,3,0.00369913686806412,2.053,0.00253144266337854,6,0.00739827373612824,4,0.00493218249075216,0,0,23,0.0283600493218249,160,0.197287299630086,10,0.0123304562268804,6,0.00739827373612824,0,0,4,0.00493218249075216,4,0.00493218249075216,16,0.0197287299630086,0,0,2,0.00246609124537608,26,0.032059186189889,266.053,0.328055487053021,54.053,0.0666498150431566,6,0.00739827373612824,10,0.0123304562268804,6,0.00739827373612824,16,0.0197287299630086
"OSKARSTRÖM BLÅKLINTSVÄGEN",202227,2022-07-06,766,196,0.255874673629243,10,0.0130548302872063,9,0.0117493472584856,14,0.0182767624020888,112,0.14621409921671,4,0.00522193211488251,1,0.00130548302872063,6,0.00783289817232376,9,0.0117493472584856,0,0,31,0.0404699738903394,191,0.24934725848564,132,0.172323759791123,5,0.00652741514360313,0,0,5,0.00652741514360313,4,0.00522193211488251,2,0.00261096605744125,12,0.0156657963446475,112,0.14621409921671,0,0,4,0.00522193211488251,0,0,5,0.00652741514360313,2,0.00261096605744125,9,0.0117493472584856,0,0,3,0.00391644908616188,28,0.0365535248041775,191,0.24934725848564,41,0.0535248041775457,5,0.00652741514360313,0,0,4,0.00522193211488251,9,0.0117493472584856
"OSKARSTRÖM BLÅKLINTSVÄGEN",202227,2022-07-05,737,203.056,0.275516960651289,12.056,0.0163582089552239,13,0.0176390773405699,20,0.0271370420624152,110,0.149253731343284,7,0.00949796472184532,2,0.00271370420624152,5,0.0067842605156038,15,0.0203527815468114,3,0.00407055630936228,16,0.0217096336499322,199.056,0.270089552238806,134,0.181818181818182,4,0.00542740841248304,3.056,0.00414654002713704,5,0.0067842605156038,9,0.0122116689280868,5,0.0067842605156038,15,0.0203527815468114,110,0.149253731343284,0,0,7,0.00949796472184532,0,0,3,0.00407055630936228,4,0.00542740841248304,15,0.0203527815468114,3,0.00407055630936228,1,0.00135685210312076,15,0.0203527815468114,199.056,0.270089552238806,35.056,0.0475658073270014,5,0.0067842605156038,0,0,7,0.00949796472184532,18,0.0244233378561737
"OSKARSTRÖM BLÅKLINTSVÄGEN",202227,2022-07-04,801,272,0.339575530586767,6,0.00749063670411985,9,0.0112359550561798,17,0.0212234706616729,193,0.240948813982522,7,0.00873907615480649,0,0,6,0.00749063670411985,6,0.00749063670411985,0,0,28,0.034956304619226,272,0.339575530586767,211,0.263420724094881,0,0,0,0,6,0.00749063670411985,9,0.0112359550561798,1,0.00124843945068664,16,0.0199750312109863,193,0.240948813982522,0,0,7,0.00873907615480649,0,0,1,0.00124843945068664,5,0.00624219725343321,6,0.00749063670411985,0,0,2,0.00249687890137328,26,0.0324594257178527,272,0.339575530586767,42,0.052434456928839,6,0.00749063670411985,0,0,7,0.00873907615480649,6,0.00749063670411985
"OSKARSTRÖM BLÅKLINTSVÄGEN",202226,2022-07-03,806,89,0.110421836228288,5,0.00620347394540943,8,0.00992555831265509,6,0.00744416873449132,28,0.0347394540942928,6,0.00744416873449132,0,0,4,0.00496277915632754,5,0.00620347394540943,2,0.00248138957816377,25,0.0310173697270471,86,0.106699751861042,40,0.0496277915632754,3,0.00372208436724566,0,0,2,0.00248138957816377,5,0.00620347394540943,1,0.00124069478908189,5,0.00620347394540943,19,0.0235732009925558,9,0.011166253101737,6,0.00744416873449132,0,0,0,0,4,0.00496277915632754,5,0.00620347394540943,2,0.00248138957816377,8,0.00992555831265509,17,0.0210918114143921,86,0.106699751861042,22,0.0272952853598015,2,0.00248138957816377,9,0.011166253101737,6,0.00744416873449132,7,0.0086848635235732
"OSKARSTRÖM BLÅKLINTSVÄGEN",202226,2022-07-02,790,108,0.136708860759494,8,0.010126582278481,13,0.0164556962025316,10,0.0126582278481013,26,0.0329113924050633,0,0,0,0,3,0.00379746835443038,0,0,0,0,48,0.0607594936708861,105,0.132911392405063,50,0.0632911392405063,3,0.00379746835443038,0,0,5,0.00632911392405063,10,0.0126582278481013,2,0.00253164556962025,8,0.010126582278481,20,0.0253164556962025,6,0.00759493670886076,0,0,0,0,1,0.00126582278481013,2,0.00253164556962025,0,0,0,0,12,0.0151898734177215,36,0.0455696202531646,105,0.132911392405063,44,0.0556962025316456,5,0.00632911392405063,6,0.00759493670886076,0,0,0,0
"OSKARSTRÖM BLÅKLINTSVÄGEN",202226,2022-07-01,863,104,0.120509849362688,5,0.00579374275782155,13,0.015063731170336,12,0.0139049826187717,24,0.0278099652375435,4,0.00463499420625724,0,0,4,0.00463499420625724,6,0.00695249130938586,0,0,36,0.0417149478563152,102,0.11819235225956,43,0.0498261877172654,2,0.00231749710312862,0,0,3,0.00347624565469293,11,0.0127462340672074,2,0.00231749710312862,10,0.0115874855156431,16,0.018539976825029,8,0.00926998841251448,4,0.00463499420625724,0,0,1,0.00115874855156431,3,0.00347624565469293,6,0.00695249130938586,0,0,8,0.00926998841251448,28,0.0324449594438007,102,0.11819235225956,38,0.0440324449594438,3,0.00347624565469293,8,0.00926998841251448,4,0.00463499420625724,6,0.00695249130938586
"OSKARSTRÖM BLÅKLINTSVÄGEN",202226,2022-06-30,748,88,0.117647058823529,2,0.00267379679144385,6,0.00802139037433155,10,0.0133689839572193,29,0.0387700534759358,0,0,0,0,7,0.00935828877005348,11,0.0147058823529412,2,0.00267379679144385,21,0.0280748663101604,86,0.114973262032086,37,0.0494652406417112,2,0.00267379679144385,0,0,0,0,4,0.0053475935828877,1,0.00133689839572193,9,0.0120320855614973,20,0.0267379679144385,9,0.0120320855614973,0,0,0,0,2,0.00267379679144385,5,0.00668449197860963,11,0.0147058823529412,2,0.00267379679144385,3,0.00401069518716578,18,0.0240641711229947,86,0.114973262032086,27,0.036096256684492,0,0,9,0.0120320855614973,0,0,13,0.017379679144385
"OSKARSTRÖM BLÅKLINTSVÄGEN",202226,2022-06-29,769,86.029,0.111871261378414,2.029,0.00263849154746424,10,0.0130039011703511,10,0.0130039011703511,30,0.0390117035110533,0,0,0,0,2,0.00260078023407022,4,0.00520156046814044,0,0,28,0.0364109232769831,86.029,0.111871261378414,42,0.0546163849154746,0,0,2.029,0.00263849154746424,0,0,10,0.0130039011703511,1,0.00130039011703511,9,0.011703511053316,21,0.0273081924577373,9,0.011703511053316,0,0,0,0,0,0,2,0.00260078023407022,4,0.00520156046814044,0,0,8,0.0104031209362809,20,0.0260078023407022,86.029,0.111871261378414,31.029,0.0403498049414824,0,0,9,0.011703511053316,0,0,4,0.00520156046814044
"OSKARSTRÖM BLÅKLINTSVÄGEN",202226,2022-06-28,659,108,0.163884673748103,8,0.0121396054628225,4,0.00606980273141123,12,0.0182094081942337,49,0.0743550834597876,0,0,2,0.00303490136570561,6,0.00910470409711684,2,0.00303490136570561,0,0,25,0.0379362670713202,108,0.163884673748103,61,0.0925644916540212,0,0,0,0,8,0.0121396054628225,4,0.00606980273141123,2,0.00303490136570561,10,0.0151745068285281,43,0.0652503793626707,6,0.00910470409711684,0,0,0,0,2,0.00303490136570561,6,0.00910470409711684,2,0.00303490136570561,0,0,6,0.00910470409711684,19,0.0288315629742033,108,0.163884673748103,31,0.047040971168437,8,0.0121396054628225,6,0.00910470409711684,0,0,2,0.00303490136570561
"OSKARSTRÖM BLÅKLINTSVÄGEN",202226,2022-06-27,730,120.984,0.165731506849315,6.984,0.00956712328767123,15,0.0205479452054795,11,0.0150684931506849,39,0.0534246575342466,8,0.010958904109589,0,0,3,0.00410958904109589,13,0.0178082191780822,2,0.00273972602739726,23,0.0315068493150685,118.984,0.162991780821918,48,0.0657534246575342,2,0.00273972602739726,1.984,0.00271780821917808,3,0.00410958904109589,13,0.0178082191780822,0,0,11,0.0150684931506849,24,0.0328767123287671,15,0.0205479452054795,8,0.010958904109589,0,0,0,0,3,0.00410958904109589,13,0.0178082191780822,2,0.00273972602739726,6,0.00821917808219178,17,0.0232876712328767,118.984,0.162991780821918,29.984,0.0410739726027397,3,0.00410958904109589,15,0.0205479452054795,8,0.010958904109589,15,0.0205479452054795
"OSKARSTRÖM BLÅKLINTSVÄGEN",202225,2022-06-26,838,122.023,0.145612171837709,16.023,0.0191205250596659,28,0.0334128878281623,2,0.00238663484486874,22,0.0262529832935561,7,0.00835322195704057,0,0,8,0.00954653937947494,6,0.00715990453460621,4,0.00477326968973747,29,0.0346062052505967,117.023,0.139645584725537,63,0.0751789976133652,5,0.00596658711217184,2.023,0.00241408114558473,9,0.0107398568019093,23,0.0274463007159905,2,0.00238663484486874,0,0,19,0.022673031026253,3,0.0035799522673031,7,0.00835322195704057,0,0,2,0.00238663484486874,6,0.00715990453460621,6,0.00715990453460621,4,0.00477326968973747,6,0.00715990453460621,23,0.0274463007159905,117.023,0.139645584725537,25.023,0.0298603818615752,9,0.0107398568019093,3,0.0035799522673031,7,0.00835322195704057,10,0.0119331742243437
"OSKARSTRÖM BLÅKLINTSVÄGEN",202225,2022-06-25,835,133,0.159281437125748,9,0.0107784431137725,22,0.0263473053892216,5,0.00598802395209581,39,0.0467065868263473,11,0.0131736526946108,0,0,3,0.00359281437125748,2,0.00239520958083832,0,0,42,0.0502994011976048,132,0.158083832335329,70,0.0838323353293413,1,0.00119760479041916,0,0,8,0.00958083832335329,21,0.0251497005988024,3,0.00359281437125748,2,0.00239520958083832,32,0.0383233532934132,7,0.00838323353293413,11,0.0131736526946108,0,0,0,0,3,0.00359281437125748,2,0.00239520958083832,0,0,10,0.0119760479041916,32,0.0383233532934132,132,0.158083832335329,34,0.0407185628742515,8,0.00958083832335329,7,0.00838323353293413,11,0.0131736526946108,2,0.00239520958083832
"OSKARSTRÖM BLÅKLINTSVÄGEN",202225,2022-06-24,832,112.099,0.134734375,6.099,0.00733052884615385,13,0.015625,8,0.00961538461538462,33,0.0396634615384615,8,0.00961538461538462,0,0,1,0.00120192307692308,0,0,0,0,43,0.0516826923076923,111.099,0.133532451923077,59,0.0709134615384615,1,0.00120192307692308,2.099,0.00252283653846154,3,0.00360576923076923,12,0.0144230769230769,0,0,8,0.00961538461538462,30,0.0360576923076923,3,0.00360576923076923,8,0.00961538461538462,0,0,0,0,1,0.00120192307692308,0,0,0,0,15,0.0180288461538462,28,0.0336538461538462,111.099,0.133532451923077,38.099,0.0457920673076923,3,0.00360576923076923,3,0.00360576923076923,8,0.00961538461538462,0,0
"OSKARSTRÖM BLÅKLINTSVÄGEN",202225,2022-06-23,981,157,0.160040774719674,12,0.0122324159021407,33,0.0336391437308868,7,0.00713557594291539,25,0.0254841997961264,8,0.00815494393476045,0,0,8,0.00815494393476045,11,0.0112130479102956,1,0.00101936799184506,52,0.0530071355759429,149,0.151885830784913,80,0.0815494393476045,8,0.00815494393476045,0,0,4,0.00407747196738022,25,0.0254841997961264,3,0.00305810397553517,4,0.00407747196738022,21,0.0214067278287462,4,0.00407747196738022,8,0.00815494393476045,0,0,4,0.00407747196738022,4,0.00407747196738022,11,0.0112130479102956,1,0.00101936799184506,15,0.0152905198776758,37,0.0377166156982671,149,0.151885830784913,41,0.0417940876656473,4,0.00407747196738022,4,0.00407747196738022,8,0.00815494393476045,12,0.0122324159021407
"OSKARSTRÖM BLÅKLINTSVÄGEN",202225,2022-06-22,801,130.944,0.163475655430712,8.944,0.0111660424469413,38,0.0474406991260924,7,0.00873907615480649,39,0.048689138576779,7,0.00873907615480649,0,0,4,0.00499375780274657,1,0.00124843945068664,0,0,26,0.0324594257178527,129.944,0.162227215980025,87,0.108614232209738,1,0.00124843945068664,1.944,0.00242696629213483,6,0.00749063670411985,37,0.0461922596754057,1,0.00124843945068664,6,0.00749063670411985,37,0.0461922596754057,2,0.00249687890137328,7,0.00873907615480649,0,0,2,0.00249687890137328,2,0.00249687890137328,1,0.00124843945068664,0,0,7,0.00873907615480649,19,0.0237203495630462,129.944,0.162227215980025,26.944,0.0336379525593009,6,0.00749063670411985,2,0.00249687890137328,7,0.00873907615480649,1,0.00124843945068664
"OSKARSTRÖM BLÅKLINTSVÄGEN",202225,2022-06-21,822,110.082,0.133919708029197,3.082,0.00374939172749392,37,0.0450121654501217,6,0.0072992700729927,11,0.01338199513382,6,0.0072992700729927,1,0.00121654501216545,8,0.0097323600973236,5,0.00608272506082725,0,0,33,0.0401459854014599,110.082,0.133919708029197,64,0.0778588807785888,0,0,3.082,0.00374939172749392,0,0,37,0.0450121654501217,4,0.0048661800486618,2,0.0024330900243309,11,0.01338199513382,0,0,6,0.0072992700729927,0,0,2,0.0024330900243309,7,0.00851581508515815,5,0.00608272506082725,0,0,4,0.0048661800486618,29,0.0352798053527981,110.082,0.133919708029197,35.082,0.0426788321167883,0,0,0,0,6,0.0072992700729927,5,0.00608272506082725
"OSKARSTRÖM BLÅKLINTSVÄGEN",202225,2022-06-20,807,99,0.122676579925651,7,0.00867410161090459,6,0.00743494423791822,4,0.00495662949194548,22,0.0272614622057001,8,0.00991325898389095,0,0,8,0.00991325898389095,9,0.0111524163568773,2,0.00247831474597274,33,0.0408921933085502,98,0.121437422552664,44,0.0545229244114002,1,0.00123915737298637,0,0,6,0.00743494423791822,5,0.00619578686493185,1,0.00123915737298637,3,0.00371747211895911,20,0.0247831474597274,2,0.00247831474597274,8,0.00991325898389095,0,0,4,0.00495662949194548,4,0.00495662949194548,9,0.0111524163568773,2,0.00247831474597274,9,0.0111524163568773,24,0.0297397769516729,98,0.121437422552664,27,0.033457249070632,6,0.00743494423791822,2,0.00247831474597274,8,0.00991325898389095,11,0.0136307311028501
"OSKARSTRÖM BLÅKLINTSVÄGEN",202224,2022-06-19,796,127.911,0.160692211055276,2.911,0.0036570351758794,7,0.00879396984924623,2,0.00251256281407035,34,0.042713567839196,19,0.0238693467336683,0,0,6,0.00753768844221105,7,0.00879396984924623,0,0,50,0.0628140703517588,125.911,0.158179648241206,42,0.0527638190954774,2,0.00251256281407035,0.911,0.00114447236180905,0,0,5,0.00628140703517588,0,0,2,0.00251256281407035,25,0.0314070351758794,9,0.0113065326633166,19,0.0238693467336683,0,0,3,0.00376884422110553,3,0.00376884422110553,7,0.00879396984924623,0,0,4,0.0050251256281407,46,0.0577889447236181,125.911,0.158179648241206,48.911,0.0614459798994975,0,0,9,0.0113065326633166,19,0.0238693467336683,7,0.00879396984924623
"OSKARSTRÖM BLÅKLINTSVÄGEN",202224,2022-06-18,892,199,0.223094170403587,6,0.00672645739910314,5,0.00560538116591928,4,0.00448430493273543,31,0.0347533632286996,38,0.0426008968609865,0,0,1,0.00112107623318386,3,0.00336322869955157,2,0.00224215246636771,109,0.12219730941704,199,0.223094170403587,43,0.0482062780269058,0,0,0,0,6,0.00672645739910314,5,0.00560538116591928,2,0.00224215246636771,2,0.00224215246636771,27,0.0302690582959641,4,0.00448430493273543,38,0.0426008968609865,0,0,1,0.00112107623318386,0,0,3,0.00336322869955157,2,0.00224215246636771,8,0.00896860986547085,101,0.11322869955157,199,0.223094170403587,103,0.115470852017937,6,0.00672645739910314,4,0.00448430493273543,38,0.0426008968609865,5,0.00560538116591928
"OSKARSTRÖM BLÅKLINTSVÄGEN",202224,2022-06-17,894,225.094,0.251782997762864,11.094,0.0124093959731544,16,0.0178970917225951,12,0.0134228187919463,26,0.029082774049217,53,0.0592841163310962,0,0,2,0.00223713646532438,5,0.00559284116331096,0,0,100,0.111856823266219,222.094,0.248427293064877,52,0.058165548098434,3,0.00335570469798658,2.094,0.00234228187919463,6,0.00671140939597315,13,0.0145413870246085,4,0.00447427293064877,8,0.00894854586129754,19,0.0212527964205817,7,0.00782997762863535,53,0.0592841163310962,0,0,0,0,2,0.00223713646532438,5,0.00559284116331096,0,0,11,0.0123042505592841,89,0.0995525727069351,222.094,0.248427293064877,99.094,0.110843400447427,6,0.00671140939597315,7,0.00782997762863535,53,0.0592841163310962,5,0.00559284116331096
"OSKARSTRÖM BLÅKLINTSVÄGEN",202224,2022-06-16,830,129,0.155421686746988,8,0.00963855421686747,4,0.00481927710843374,6,0.0072289156626506,26,0.0313253012048193,36,0.0433734939759036,0,0,1,0.00120481927710843,2,0.00240963855421687,0,0,46,0.0554216867469879,127,0.153012048192771,24,0.0289156626506024,2,0.00240963855421687,0,0,6,0.0072289156626506,2,0.00240963855421687,2,0.00240963855421687,4,0.00481927710843374,14,0.0168674698795181,12,0.0144578313253012,36,0.0433734939759036,0,0,0,0,1,0.00120481927710843,2,0.00240963855421687,0,0,3,0.0036144578313253,43,0.0518072289156627,127,0.153012048192771,47,0.0566265060240964,6,0.0072289156626506,12,0.0144578313253012,36,0.0433734939759036,2,0.00240963855421687
"OSKARSTRÖM BLÅKLINTSVÄGEN",202224,2022-06-15,826,166.01,0.200980629539952,8.01,0.00969733656174334,9,0.0108958837772397,4,0.00484261501210654,27,0.0326876513317191,31,0.0375302663438257,0,0,3,0.0036319612590799,11,0.013317191283293,2,0.00242130750605327,71,0.085956416464891,163.01,0.197348668280872,36,0.0435835351089588,3,0.0036319612590799,1.01,0.0012227602905569,4,0.00484261501210654,6,0.00726392251815981,1,0.00121065375302663,3,0.0036319612590799,19,0.0230024213075061,8,0.00968523002421308,31,0.0375302663438257,0,0,1,0.00121065375302663,2,0.00242130750605327,11,0.013317191283293,2,0.00242130750605327,4,0.00484261501210654,67,0.0811138014527845,163.01,0.197348668280872,71.01,0.0859685230024213,4,0.00484261501210654,8,0.00968523002421308,31,0.0375302663438257,13,0.0157384987893462
