"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"UPPSALA VÄSTERTORG",202218,2022-05-07,1105,158,0.142986425339367,15,0.0135746606334842,63,0.0570135746606335,2,0.00180995475113122,37,0.0334841628959276,0,0,6,0.00542986425339366,0,0,16,0.0144796380090498,2,0.00180995475113122,0,0,17,0.0153846153846154,155,0.14027149321267,76,0.0687782805429864,3,0.00271493212669683,7,0.00633484162895928,5,0.00452488687782805,60,0.0542986425339367,0,0,2,0.00180995475113122,26,0.0235294117647059,11,0.00995475113122172,0,0,6,0.00542986425339366,0,0,2,0.00180995475113122,14,0.0126696832579186,2,0.00180995475113122,0,0,6,0.00542986425339366,11,0.00995475113122172,155,0.14027149321267,23,0.020814479638009,5,0.00452488687782805,45,0.0407239819004525,6,0.00542986425339366
"UPPSALA VÄSTERTORG",202218,2022-05-06,1353,179,0.13229859571323,30,0.0221729490022173,62,0.0458240946045824,3,0.00221729490022173,37,0.0273466371027347,0,0,0,0,0,0,16,0.0118255728011826,6,0.00443458980044346,5,0.00369549150036955,20,0.0147819660014782,171,0.126385809312639,80,0.0591278640059128,8,0.00591278640059128,7,0.00517368810051737,15,0.0110864745011086,54,0.0399113082039911,0,0,3,0.00221729490022173,25,0.0184774575018477,12,0.00886917960088692,0,0,0,0,0,0,0,0,16,0.0118255728011826,6,0.00443458980044346,5,0.00369549150036955,5,0.00369549150036955,15,0.0110864745011086,171,0.126385809312639,23,0.0169992609016999,15,0.0110864745011086,53,0.0391722099039172,0,0
"UPPSALA VÄSTERTORG",202218,2022-05-05,1244,186,0.14951768488746,28,0.022508038585209,52,0.0418006430868167,9,0.00723472668810289,36,0.0289389067524116,0,0,11,0.00884244372990354,0,0,13,0.0104501607717042,12,0.00964630225080386,7,0.00562700964630225,18,0.0144694533762058,181,0.145498392282958,73,0.0586816720257235,5,0.00401929260450161,12,0.00964630225080386,11,0.00884244372990354,47,0.0377813504823151,0,0,9,0.00723472668810289,27,0.0217041800643087,9,0.00723472668810289,0,0,11,0.00884244372990354,0,0,2,0.00160771704180064,11,0.00884244372990354,12,0.00964630225080386,7,0.00562700964630225,6,0.00482315112540193,12,0.00964630225080386,181,0.145498392282958,25,0.020096463022508,11,0.00884244372990354,61,0.0490353697749196,11,0.00884244372990354
"UPPSALA VÄSTERTORG",202218,2022-05-04,1266,170,0.134281200631912,26,0.0205371248025276,82,0.0647709320695103,5,0.00394944707740916,27,0.0213270142180095,0,0,0,0,0,0,8,0.00631911532385466,7,0.00552922590837283,4,0.00315955766192733,11,0.00868878357030016,160,0.126382306477093,93,0.0734597156398104,10,0.00789889415481832,1,0.000789889415481833,15,0.0118483412322275,72,0.0568720379146919,0,0,5,0.00394944707740916,17,0.0134281200631912,10,0.00789889415481832,0,0,0,0,0,0,3,0.0023696682464455,5,0.00394944707740916,7,0.00552922590837283,4,0.00315955766192733,5,0.00394944707740916,6,0.004739336492891,160,0.126382306477093,9,0.00710900473933649,15,0.0118483412322275,43,0.0339652448657188,0,0
"UPPSALA VÄSTERTORG",202218,2022-05-03,1261,303,0.240285487708168,85,0.0674068199841396,154,0.122125297383029,5,0.00396510705789056,24,0.0190325138778747,0,0,16,0.0126883425852498,0,0,6,0.00475812846946868,9,0.00713719270420301,2,0.00158604282315623,2,0.00158604282315623,229,0.181601903251388,161,0.127676447264076,74,0.0586835844567803,1,0.000793021411578113,10,0.00793021411578113,80,0.063441712926249,0,0,5,0.00396510705789056,17,0.0134813639968279,7,0.00555114988104679,0,0,16,0.0126883425852498,0,0,1,0.000793021411578113,5,0.00396510705789056,9,0.00713719270420301,2,0.00158604282315623,0,0,2,0.00158604282315623,229,0.181601903251388,7,0.00555114988104679,10,0.00793021411578113,35,0.0277557494052339,16,0.0126883425852498
"UPPSALA VÄSTERTORG",202218,2022-05-02,1209,297,0.245657568238213,71,0.0587262200165426,137,0.113316790736146,6,0.00496277915632754,32,0.0264681555004136,0,0,17,0.0140612076095947,0,0,3,0.00248138957816377,17,0.0140612076095947,7,0.00578990901571547,7,0.00578990901571547,230,0.190239867659222,146,0.120760959470637,67,0.0554177005789909,1,0.000827129859387924,3,0.00248138957816377,70,0.0578990901571547,0,0,6,0.00496277915632754,20,0.0165425971877585,12,0.00992555831265509,0,0,17,0.0140612076095947,0,0,1,0.000827129859387924,2,0.00165425971877585,17,0.0140612076095947,7,0.00578990901571547,4,0.0033085194375517,3,0.00248138957816377,230,0.190239867659222,4,0.0033085194375517,3,0.00248138957816377,60,0.0496277915632754,17,0.0140612076095947
"UPPSALA VÄSTERTORG",202217,2022-05-01,1145,271,0.236681222707424,70,0.0611353711790393,100,0.0873362445414847,9,0.00786026200873362,60,0.0524017467248908,0,0,6,0.00524017467248908,1,0.000873362445414847,8,0.00698689956331878,4,0.00349344978165939,6,0.00524017467248908,7,0.00611353711790393,210,0.183406113537118,111,0.096943231441048,61,0.0532751091703057,1,0.000873362445414847,8,0.00698689956331878,39,0.034061135371179,0,0,9,0.00786026200873362,45,0.0393013100436681,15,0.0131004366812227,0,0,6,0.00524017467248908,0,0,3,0.00262008733624454,6,0.00524017467248908,4,0.00349344978165939,6,0.00524017467248908,5,0.00436681222707424,2,0.00174672489082969,210,0.183406113537118,10,0.00873362445414847,8,0.00698689956331878,75,0.0655021834061135,6,0.00524017467248908
"UPPSALA VÄSTERTORG",202217,2022-04-30,1136,267,0.235035211267606,76,0.0669014084507042,79,0.0695422535211268,2,0.00176056338028169,53,0.0466549295774648,0,0,12,0.0105633802816901,0,0,14,0.0123239436619718,7,0.00616197183098592,5,0.00440140845070423,19,0.0167253521126761,201,0.17693661971831,92,0.0809859154929577,66,0.0580985915492958,0,0,10,0.00880281690140845,13,0.011443661971831,0,0,2,0.00176056338028169,10,0.00880281690140845,43,0.0378521126760563,0,0,12,0.0105633802816901,0,0,0,0,14,0.0123239436619718,7,0.00616197183098592,5,0.00440140845070423,8,0.00704225352112676,11,0.0096830985915493,201,0.17693661971831,14,0.0123239436619718,10,0.00880281690140845,73,0.0642605633802817,12,0.0105633802816901
"UPPSALA VÄSTERTORG",202217,2022-04-29,1431,479,0.334730957372467,112,0.0782669461914745,135,0.0943396226415094,8,0.00559049615653389,140,0.0978336827393431,0,0,9,0.00628930817610063,0,0,26,0.0181691125087351,12,0.00838574423480084,4,0.00279524807826695,33,0.0230607966457023,383,0.26764500349406,165,0.115303983228512,96,0.0670859538784067,1,0.000698812019566737,15,0.010482180293501,39,0.0272536687631027,0,0,8,0.00559049615653389,29,0.0202655485674354,111,0.0775681341719078,0,0,9,0.00628930817610063,0,0,5,0.00349406009783368,21,0.0146750524109015,12,0.00838574423480084,4,0.00279524807826695,11,0.0076869322152341,22,0.0153738644304682,383,0.26764500349406,27,0.0188679245283019,15,0.010482180293501,167,0.116701607267645,9,0.00628930817610063
"UPPSALA VÄSTERTORG",202217,2022-04-28,1227,360,0.293398533007335,94,0.0766096169519152,110,0.0896495517522412,13,0.0105949470252649,89,0.0725346373268134,0,0,8,0.006519967400163,1,0.000814995925020375,13,0.0105949470252649,7,0.00570497147514262,5,0.00407497962510187,20,0.0162999185004075,283,0.230643846780766,129,0.105134474327628,77,0.0627546862265689,3,0.00244498777506112,14,0.0114099429502852,33,0.0268948655256724,0,0,13,0.0105949470252649,19,0.0154849225753871,70,0.0570497147514262,0,0,8,0.006519967400163,0,0,3,0.00244498777506112,11,0.00896495517522412,7,0.00570497147514262,5,0.00407497962510187,14,0.0114099429502852,6,0.00488997555012225,283,0.230643846780766,17,0.0138549307253464,14,0.0114099429502852,115,0.0937245313773431,8,0.006519967400163
"UPPSALA VÄSTERTORG",202217,2022-04-27,1193,316,0.26487845766974,97,0.0813076278290025,86,0.0720871751886002,5,0.00419111483654652,77,0.0645431684828164,0,0,7,0.00586756077116513,2,0.00167644593461861,12,0.0100586756077117,9,0.00754400670578374,4,0.00335289186923722,17,0.0142497904442582,230,0.19279128248114,98,0.0821458507963118,86,0.0720871751886002,2,0.00167644593461861,9,0.00754400670578374,0,0,0,0,5,0.00419111483654652,26,0.0217937971500419,51,0.0427493713327745,0,0,7,0.00586756077116513,0,0,4,0.00335289186923722,10,0.00838222967309304,9,0.00754400670578374,4,0.00335289186923722,10,0.00838222967309304,7,0.00586756077116513,230,0.19279128248114,16,0.0134115674769489,9,0.00754400670578374,100,0.0838222967309304,7,0.00586756077116513
"UPPSALA VÄSTERTORG",202217,2022-04-26,1282,349,0.272230889235569,93,0.0725429017160686,85,0.0663026521060842,10,0.0078003120124805,120,0.093603744149766,0,0,8,0.0062402496099844,2,0.0015600624024961,7,0.00546021840873635,10,0.0078003120124805,0,0,14,0.0109204368174727,264,0.205928237129485,97,0.0756630265210608,85,0.0663026521060842,1,0.00078003120124805,7,0.00546021840873635,0,0,0,0,10,0.0078003120124805,15,0.0117004680187207,105,0.0819032761310452,0,0,8,0.0062402496099844,0,0,4,0.0031201248049922,5,0.00390015600624025,10,0.0078003120124805,0,0,12,0.0093603744149766,2,0.0015600624024961,264,0.205928237129485,10,0.0078003120124805,7,0.00546021840873635,142,0.110764430577223,8,0.0062402496099844
"UPPSALA VÄSTERTORG",202217,2022-04-25,1256,300,0.238853503184713,121,0.0963375796178344,109,0.0867834394904459,6,0.00477707006369427,33,0.0262738853503185,0,0,12,0.00955414012738853,1,0.000796178343949045,0,0,7,0.00557324840764331,3,0.00238853503184713,8,0.00636942675159236,191,0.152070063694268,119,0.0947452229299363,109,0.0867834394904459,1,0.000796178343949045,11,0.00875796178343949,0,0,0,0,6,0.00477707006369427,21,0.0167197452229299,12,0.00955414012738853,0,0,12,0.00955414012738853,0,0,1,0.000796178343949045,0,0,7,0.00557324840764331,3,0.00238853503184713,4,0.00318471337579618,4,0.00318471337579618,191,0.152070063694268,2,0.00159235668789809,11,0.00875796178343949,47,0.0374203821656051,12,0.00955414012738853
"UPPSALA VÄSTERTORG",202216,2022-04-24,1132,101,0.0892226148409894,24,0.0212014134275618,5,0.00441696113074205,6,0.00530035335689046,29,0.0256183745583039,0,0,9,0.00795053003533569,0,0,1,0.00088339222614841,9,0.00795053003533569,12,0.0106007067137809,6,0.00530035335689046,96,0.0848056537102474,14,0.0123674911660777,5,0.00441696113074205,0,0,19,0.0167844522968198,0,0,0,0,6,0.00530035335689046,19,0.0167844522968198,10,0.0088339222614841,0,0,9,0.00795053003533569,0,0,1,0.00088339222614841,0,0,9,0.00795053003533569,12,0.0106007067137809,3,0.00265017667844523,3,0.00265017667844523,96,0.0848056537102474,1,0.00088339222614841,19,0.0167844522968198,53,0.0468197879858657,9,0.00795053003533569
"UPPSALA VÄSTERTORG",202216,2022-04-23,1187,129,0.108677337826453,15,0.012636899747262,4,0.0033698399326032,6,0.0050547598989048,21,0.0176916596461668,0,0,9,0.0075821398483572,1,0.0008424599831508,42,0.0353833192923336,15,0.012636899747262,2,0.0016849199663016,14,0.0117944397641112,125,0.10530749789385,18,0.0151642796967144,4,0.0033698399326032,0,0,11,0.0092670598146588,0,0,0,0,6,0.0050547598989048,21,0.0176916596461668,0,0,0,0,9,0.0075821398483572,0,0,2,0.0016849199663016,41,0.0345408593091828,15,0.012636899747262,2,0.0016849199663016,6,0.0050547598989048,8,0.0067396798652064,125,0.10530749789385,43,0.0362257792754844,11,0.0092670598146588,44,0.0370682392586352,9,0.0075821398483572
"UPPSALA VÄSTERTORG",202216,2022-04-22,1312,178,0.135670731707317,14,0.0106707317073171,39,0.0297256097560976,7,0.00533536585365854,24,0.0182926829268293,0,0,12,0.00914634146341463,0,0,53,0.0403963414634146,2,0.00152439024390244,1,0.00076219512195122,26,0.0198170731707317,175,0.133384146341463,64,0.0487804878048781,3,0.00228658536585366,0,0,11,0.00838414634146342,36,0.0274390243902439,0,0,7,0.00533536585365854,15,0.0114329268292683,9,0.00685975609756098,0,0,12,0.00914634146341463,0,0,1,0.00076219512195122,52,0.0396341463414634,2,0.00152439024390244,1,0.00076219512195122,8,0.00609756097560976,18,0.013719512195122,175,0.133384146341463,53,0.0403963414634146,11,0.00838414634146342,35,0.0266768292682927,12,0.00914634146341463
"UPPSALA VÄSTERTORG",202216,2022-04-21,1246,158,0.126805778491172,24,0.0192616372391653,7,0.00561797752808989,9,0.007223113964687,36,0.028892455858748,0,0,7,0.00561797752808989,0,0,47,0.0377207062600321,17,0.0136436597110754,1,0.000802568218298555,10,0.00802568218298555,151,0.121187800963082,20,0.0160513643659711,7,0.00561797752808989,0,0,17,0.0136436597110754,0,0,0,0,9,0.007223113964687,26,0.0208667736757624,10,0.00802568218298555,0,0,7,0.00561797752808989,0,0,1,0.000802568218298555,46,0.0369181380417336,17,0.0136436597110754,1,0.000802568218298555,6,0.00481540930979133,4,0.00321027287319422,151,0.121187800963082,47,0.0377207062600321,17,0.0136436597110754,60,0.0481540930979133,7,0.00561797752808989
"UPPSALA VÄSTERTORG",202216,2022-04-20,1286,145,0.112752721617418,18,0.0139968895800933,8,0.00622083981337481,5,0.00388802488335925,16,0.0124416796267496,0,0,6,0.0046656298600311,2,0.0015552099533437,74,0.057542768273717,11,0.00855365474339036,0,0,5,0.00388802488335925,137,0.106531881804044,15,0.0116640746500778,8,0.00622083981337481,4,0.0031104199066874,6,0.0046656298600311,0,0,0,0,5,0.00388802488335925,9,0.00699844479004666,7,0.00544323483670296,0,0,6,0.0046656298600311,0,0,4,0.0031104199066874,72,0.0559875583203732,11,0.00855365474339036,0,0,3,0.00233281493001555,2,0.0015552099533437,137,0.106531881804044,80,0.0622083981337481,6,0.0046656298600311,30,0.0233281493001555,6,0.0046656298600311
"UPPSALA VÄSTERTORG",202216,2022-04-19,1296,155,0.119598765432099,18,0.0138888888888889,3,0.00231481481481481,8,0.00617283950617284,27,0.0208333333333333,0,0,7,0.00540123456790123,0,0,72,0.0555555555555556,7,0.00540123456790123,3,0.00231481481481481,10,0.00771604938271605,152,0.117283950617284,19,0.0146604938271605,3,0.00231481481481481,3,0.00231481481481481,12,0.00925925925925926,0,0,0,0,8,0.00617283950617284,21,0.0162037037037037,6,0.00462962962962963,0,0,7,0.00540123456790123,0,0,3,0.00231481481481481,69,0.0532407407407407,7,0.00540123456790123,3,0.00231481481481481,2,0.00154320987654321,8,0.00617283950617284,152,0.117283950617284,75,0.0578703703703704,12,0.00925925925925926,39,0.0300925925925926,7,0.00540123456790123
"UPPSALA VÄSTERTORG",202216,2022-04-18,1165,173,0.148497854077253,59,0.0506437768240343,49,0.0420600858369099,13,0.0111587982832618,18,0.015450643776824,0,0,8,0.00686695278969957,0,0,11,0.00944206008583691,2,0.00171673819742489,4,0.00343347639484979,9,0.00772532188841202,128,0.109871244635193,66,0.0566523605150215,45,0.0386266094420601,0,0,14,0.0120171673819742,4,0.00343347639484979,0,0,13,0.0111587982832618,16,0.0137339055793991,2,0.00171673819742489,0,0,8,0.00686695278969957,0,0,0,0,11,0.00944206008583691,2,0.00171673819742489,4,0.00343347639484979,5,0.00429184549356223,4,0.00343347639484979,128,0.109871244635193,11,0.00944206008583691,14,0.0120171673819742,29,0.0248927038626609,8,0.00686695278969957
"UPPSALA VÄSTERTORG",202215,2022-04-17,898,105,0.116926503340757,32,0.0356347438752784,28,0.0311804008908686,4,0.0044543429844098,13,0.0144766146993318,0,0,7,0.00779510022271715,0,0,11,0.0122494432071269,6,0.0066815144766147,0,0,4,0.0044543429844098,81,0.0902004454342984,35,0.0389755011135857,24,0.0267260579064588,0,0,8,0.0089086859688196,4,0.0044543429844098,0,0,4,0.0044543429844098,12,0.0133630289532294,1,0.00111358574610245,0,0,7,0.00779510022271715,0,0,0,0,11,0.0122494432071269,6,0.0066815144766147,0,0,1,0.00111358574610245,3,0.00334075723830735,81,0.0902004454342984,11,0.0122494432071269,8,0.0089086859688196,20,0.022271714922049,7,0.00779510022271715
"UPPSALA VÄSTERTORG",202215,2022-04-16,907,122,0.134509371554576,33,0.0363836824696803,35,0.0385887541345094,5,0.00551267916207277,20,0.0220507166482911,0,0,4,0.00441014332965821,1,0.00110253583241455,15,0.0165380374862183,1,0.00110253583241455,0,0,8,0.00882028665931643,95,0.104740904079383,44,0.0485115766262404,27,0.0297684674751929,1,0.00110253583241455,5,0.00551267916207277,8,0.00882028665931643,0,0,5,0.00551267916207277,15,0.0165380374862183,5,0.00551267916207277,0,0,4,0.00441014332965821,0,0,3,0.00330760749724366,13,0.0143329658213892,1,0.00110253583241455,0,0,4,0.00441014332965821,4,0.00441014332965821,95,0.104740904079383,17,0.0187431091510474,5,0.00551267916207277,25,0.0275633958103638,4,0.00441014332965821
"UPPSALA VÄSTERTORG",202215,2022-04-15,1051,124,0.117982873453853,35,0.0333016175071361,24,0.0228353948620362,4,0.00380589914367269,26,0.0247383444338725,0,0,8,0.00761179828734539,0,0,11,0.0104662226450999,6,0.00570884871550904,2,0.00190294957183635,8,0.00761179828734539,100,0.0951474785918173,31,0.0294957183634634,24,0.0228353948620362,0,0,11,0.0104662226450999,0,0,0,0,4,0.00380589914367269,22,0.0209324452901998,4,0.00380589914367269,0,0,8,0.00761179828734539,0,0,1,0.000951474785918173,10,0.00951474785918173,6,0.00570884871550904,2,0.00190294957183635,5,0.00475737392959087,3,0.00285442435775452,100,0.0951474785918173,11,0.0104662226450999,11,0.0104662226450999,39,0.0371075166508088,8,0.00761179828734539
"UPPSALA VÄSTERTORG",202215,2022-04-14,1123,148,0.131789848619768,41,0.0365093499554764,38,0.0338379341050757,5,0.00445235975066785,19,0.0169189670525378,0,0,8,0.00712377560106857,0,0,14,0.01246660730187,3,0.00267141585040071,4,0.00356188780053428,16,0.0142475512021371,114,0.101513802315227,52,0.0463045414069457,34,0.0302760463045414,0,0,7,0.006233303650935,4,0.00356188780053428,0,0,5,0.00445235975066785,13,0.0115761353517364,6,0.00534283170080142,0,0,8,0.00712377560106857,0,0,3,0.00267141585040071,11,0.00979519145146928,3,0.00267141585040071,4,0.00356188780053428,7,0.006233303650935,9,0.00801424755120214,114,0.101513802315227,14,0.01246660730187,7,0.006233303650935,33,0.0293855743544078,8,0.00712377560106857
"UPPSALA VÄSTERTORG",202215,2022-04-13,1045,138,0.132057416267943,41,0.0392344497607656,31,0.0296650717703349,6,0.00574162679425837,26,0.0248803827751196,0,0,6,0.00574162679425837,0,0,13,0.0124401913875598,8,0.0076555023923445,0,0,7,0.00669856459330144,108,0.103349282296651,40,0.0382775119617225,30,0.0287081339712919,3,0.00287081339712919,8,0.0076555023923445,1,0.000956937799043062,0,0,6,0.00574162679425837,16,0.015311004784689,10,0.00956937799043062,0,0,6,0.00574162679425837,0,0,1,0.000956937799043062,12,0.0114832535885167,8,0.0076555023923445,0,0,4,0.00382775119617225,3,0.00287081339712919,108,0.103349282296651,16,0.015311004784689,8,0.0076555023923445,38,0.0363636363636364,6,0.00574162679425837
"UPPSALA VÄSTERTORG",202215,2022-04-12,1115,178,0.159641255605381,51,0.0457399103139013,41,0.0367713004484305,5,0.00448430493273543,42,0.0376681614349776,0,0,9,0.00807174887892377,0,0,8,0.00717488789237668,9,0.00807174887892377,6,0.00538116591928251,7,0.0062780269058296,141,0.126457399103139,51,0.0457399103139013,37,0.0331838565022422,0,0,14,0.0125560538116592,4,0.00358744394618834,0,0,5,0.00448430493273543,24,0.02152466367713,18,0.0161434977578475,0,0,9,0.00807174887892377,0,0,2,0.00179372197309417,6,0.00538116591928251,9,0.00807174887892377,6,0.00538116591928251,2,0.00179372197309417,5,0.00448430493273543,141,0.126457399103139,8,0.00717488789237668,14,0.0125560538116592,59,0.052914798206278,9,0.00807174887892377
"UPPSALA VÄSTERTORG",202215,2022-04-11,1129,149,0.131975199291408,35,0.0310008857395926,41,0.0363153232949513,5,0.00442869796279894,35,0.0310008857395926,0,0,6,0.00531443755535872,0,0,14,0.012400354295837,3,0.00265721877767936,3,0.00265721877767936,7,0.00620017714791851,119,0.105403011514615,52,0.0460584588131089,30,0.0265721877767936,3,0.00265721877767936,2,0.00177147918511957,11,0.00974313551815766,0,0,5,0.00442869796279894,18,0.0159433126660762,17,0.0150575730735164,0,0,6,0.00531443755535872,0,0,4,0.00354295837023915,10,0.00885739592559787,3,0.00265721877767936,3,0.00265721877767936,1,0.000885739592559787,6,0.00531443755535872,119,0.105403011514615,17,0.0150575730735164,2,0.00177147918511957,42,0.0372010628875111,6,0.00531443755535872
"UPPSALA VÄSTERTORG",202214,2022-04-10,986,158,0.160243407707911,28,0.0283975659229209,63,0.063894523326572,9,0.00912778904665314,15,0.0152129817444219,0,0,4,0.00405679513184584,0,0,14,0.0141987829614604,9,0.00912778904665314,8,0.00811359026369168,8,0.00811359026369168,151,0.153144016227181,75,0.0760649087221095,7,0.00709939148073022,2,0.00202839756592292,19,0.0192697768762677,56,0.0567951318458418,0,0,9,0.00912778904665314,10,0.0101419878296146,5,0.0050709939148073,0,0,4,0.00405679513184584,0,0,4,0.00405679513184584,10,0.0101419878296146,9,0.00912778904665314,8,0.00811359026369168,5,0.0050709939148073,3,0.00304259634888438,151,0.153144016227181,16,0.0162271805273834,19,0.0192697768762677,37,0.037525354969574,4,0.00405679513184584
"UPPSALA VÄSTERTORG",202214,2022-04-09,1040,130,0.125,21,0.0201923076923077,31,0.0298076923076923,8,0.00769230769230769,16,0.0153846153846154,0,0,6,0.00576923076923077,0,0,17,0.0163461538461538,11,0.0105769230769231,8,0.00769230769230769,12,0.0115384615384615,126,0.121153846153846,44,0.0423076923076923,4,0.00384615384615385,1,0.000961538461538462,16,0.0153846153846154,27,0.0259615384615385,0,0,8,0.00769230769230769,4,0.00384615384615385,12,0.0115384615384615,0,0,6,0.00576923076923077,0,0,9,0.00865384615384615,8,0.00769230769230769,11,0.0105769230769231,8,0.00769230769230769,7,0.00673076923076923,5,0.00480769230769231,126,0.121153846153846,18,0.0173076923076923,16,0.0153846153846154,42,0.0403846153846154,6,0.00576923076923077
"UPPSALA VÄSTERTORG",202214,2022-04-08,1186,154,0.129848229342327,18,0.015177065767285,48,0.0404721753794266,4,0.00337268128161889,34,0.0286677908937605,0,0,6,0.00505902192242833,0,0,14,0.0118043844856661,9,0.0075885328836425,3,0.00252951096121417,18,0.015177065767285,148,0.124789207419899,62,0.0522765598650927,6,0.00505902192242833,1,0.000843170320404722,11,0.00927487352445194,42,0.0354131534569983,0,0,4,0.00337268128161889,25,0.021079258010118,9,0.0075885328836425,0,0,6,0.00505902192242833,0,0,6,0.00505902192242833,8,0.00674536256323777,9,0.0075885328836425,3,0.00252951096121417,8,0.00674536256323777,10,0.00843170320404722,148,0.124789207419899,15,0.0126475548060708,11,0.00927487352445194,54,0.045531197301855,6,0.00505902192242833
