"butik","vecka","datum","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_convrate_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_convrate_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_convrate_F&G","sales_zoner_count_Bröd","sales_zoner_convrate_Bröd","sales_zoner_count_Bake off","sales_zoner_convrate_Bake off","sales_zoner_count_Fisk - endast manuell disk","sales_zoner_convrate_Fisk - endast manuell disk","sales_zoner_count_Deli - endast manuell","sales_zoner_convrate_Deli - endast manuell","sales_zoner_count_Frys","sales_zoner_convrate_Frys","sales_zoner_count_Mejeri","sales_zoner_convrate_Mejeri","sales_zoner_count_Gavel 1","sales_zoner_convrate_Gavel 1","sales_zoner_count_Gavel 2","sales_zoner_convrate_Gavel 2","sales_zoner_count_Gavel 3","sales_zoner_convrate_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_convrate_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_convrate_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_convrate_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_convrate_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_convrate_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_convrate_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi ABP","sales_kampanj_convrate_Kampanj 2 - om ej två kampanjer, multi ABP","sales_kampanj_count_Kampanj 1 - bladet eller skagen","sales_kampanj_convrate_Kampanj 1 - bladet eller skagen","sales_kampanj_count_Kampanj 1 - Triangeln, Mölnlycke, Dala-Järna","sales_kampanj_convrate_Kampanj 1 - Triangeln, Mölnlycke, Dala-Järna","sales_kampanj_count_Kampanj 1 Frys","sales_kampanj_convrate_Kampanj 1 Frys","sales_kampanj_count_Kampanj 1 Mejeri","sales_kampanj_convrate_Kampanj 1 Mejeri","sales_kampanj_count_Kampanj 2 Mejeri","sales_kampanj_convrate_Kampanj 2 Mejeri","sales_kampanj_count_Kampanj 3 – Bomben","sales_kampanj_convrate_Kampanj 3 – Bomben","sales_kampanj_count_ABP","sales_kampanj_convrate_ABP","sales_kampanj_count_Kampanj 1 - dryck","sales_kampanj_convrate_Kampanj 1 - dryck","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_convrate_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_convrate_TOTAL","sales_skylttyp_count_klubbvara","sales_skylttyp_convrate_klubbvara","sales_skylttyp_count_kampanjvara","sales_skylttyp_convrate_kampanjvara","sales_skylttyp_count_veckans klipp","sales_skylttyp_convrate_veckans klipp","sales_skylttyp_count_alltid bra pris","sales_skylttyp_convrate_alltid bra pris","sales_skylttyp_count_klubbpris","sales_skylttyp_convrate_klubbpris","sales_skylttyp_count_ordinarie","sales_skylttyp_convrate_ordinarie"
"HEMKÖP UPPSALA VÄSTERTORG",202217,2022-04-25,1256,193,0.153662420382166,21,0.0167197452229299,24,0.0191082802547771,3,0.00238853503184713,22,0.017515923566879,0,0,0,0,5,0.00398089171974522,100,0.0796178343949045,4,0.00318471337579618,3,0.00238853503184713,11,0.00875796178343949,188,0.14968152866242,21,0.0167197452229299,19,0.0151273885350318,2,0.00159235668789809,1,0.000796178343949045,21,0.0167197452229299,1,0.000796178343949045,0,0,0,0,5,0.00398089171974522,95,0.0756369426751592,5,0.00398089171974522,4,0.00318471337579618,3,0.00238853503184713,3,0.00238853503184713,8,0.00636942675159236,188,0.14968152866242,5,0.00398089171974522,54,0.0429936305732484,4,0.00318471337579618,24,0.0191082802547771,101,0.0804140127388535,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202216,2022-04-24,1132,179,0.158127208480565,47,0.0415194346289753,52,0.0459363957597173,6,0.00530035335689046,21,0.0185512367491166,0,0,0,0,9,0.00795053003533569,16,0.0141342756183746,4,0.00353356890459364,12,0.0106007067137809,12,0.0106007067137809,145,0.128091872791519,47,0.0415194346289753,18,0.0159010600706714,4,0.00353356890459364,2,0.00176678445229682,19,0.0167844522968198,2,0.00176678445229682,0,0,0,0,9,0.00795053003533569,6,0.00530035335689046,10,0.0088339222614841,4,0.00353356890459364,12,0.0106007067137809,5,0.00441696113074205,7,0.00618374558303887,145,0.128091872791519,34,0.0300353356890459,58,0.0512367491166078,4,0.00353356890459364,31,0.0273851590106007,18,0.0159010600706714,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202216,2022-04-23,1187,179,0.150800336983993,57,0.0480202190395956,52,0.0438079191238416,1,0.0008424599831508,22,0.0185341196293176,0,0,0,0,0,0,10,0.008424599831508,11,0.0092670598146588,2,0.0016849199663016,24,0.0202190395956192,142,0.119629317607414,57,0.0480202190395956,15,0.012636899747262,1,0.0008424599831508,0,0,21,0.0176916596461668,1,0.0008424599831508,0,0,0,0,0,0,6,0.0050547598989048,4,0.0033698399326032,11,0.0092670598146588,2,0.0016849199663016,2,0.0016849199663016,22,0.0185341196293176,142,0.119629317607414,37,0.0311710193765796,60,0.050547598989048,11,0.0092670598146588,23,0.0193765796124684,11,0.0092670598146588,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202216,2022-04-22,1312,207,0.157774390243902,55,0.0419207317073171,57,0.0434451219512195,5,0.0038109756097561,20,0.0152439024390244,0,0,0,0,2,0.00152439024390244,16,0.0121951219512195,1,0.00076219512195122,1,0.00076219512195122,50,0.038109756097561,165,0.125762195121951,55,0.0419207317073171,15,0.0114329268292683,4,0.00304878048780488,1,0.00076219512195122,15,0.0114329268292683,5,0.0038109756097561,0,0,0,0,2,0.00152439024390244,10,0.00762195121951219,6,0.00457317073170732,1,0.00076219512195122,1,0.00076219512195122,3,0.00228658536585366,47,0.0358231707317073,165,0.125762195121951,42,0.0320121951219512,85,0.0647865853658537,1,0.00076219512195122,16,0.0121951219512195,21,0.0160060975609756,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202216,2022-04-21,1246,170,0.136436597110754,53,0.0425361155698234,51,0.0409309791332263,5,0.00401284109149278,27,0.021669341894061,0,0,0,0,1,0.000802568218298555,5,0.00401284109149278,9,0.007223113964687,1,0.000802568218298555,18,0.014446227929374,133,0.106741573033708,53,0.0425361155698234,14,0.0112359550561798,5,0.00401284109149278,0,0,26,0.0208667736757624,1,0.000802568218298555,0,0,0,0,1,0.000802568218298555,2,0.00160513643659711,3,0.00240770465489567,9,0.007223113964687,1,0.000802568218298555,2,0.00160513643659711,16,0.0128410914927769,133,0.106741573033708,37,0.0296950240770466,54,0.043338683788122,9,0.007223113964687,27,0.021669341894061,6,0.00481540930979133,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202216,2022-04-20,1286,171,0.132970451010886,50,0.0388802488335925,54,0.0419906687402799,8,0.00622083981337481,11,0.00855365474339036,0,0,0,0,10,0.00777604976671851,16,0.0124416796267496,3,0.00233281493001555,0,0,19,0.0147744945567652,130,0.101088646967341,50,0.0388802488335925,13,0.0101088646967341,7,0.00544323483670296,1,0.000777604976671851,9,0.00699844479004666,2,0.0015552099533437,0,0,0,0,10,0.00777604976671851,7,0.00544323483670296,9,0.00699844479004666,3,0.00233281493001555,0,0,1,0.000777604976671851,18,0.0139968895800933,130,0.101088646967341,41,0.0318818040435459,59,0.0458786936236392,3,0.00233281493001555,9,0.00699844479004666,18,0.0139968895800933,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202216,2022-04-19,1296,112,0.0864197530864197,21,0.0162037037037037,25,0.0192901234567901,8,0.00617283950617284,24,0.0185185185185185,0,0,0,0,2,0.00154320987654321,14,0.0108024691358025,4,0.00308641975308642,3,0.00231481481481481,11,0.00848765432098765,102,0.0787037037037037,21,0.0162037037037037,15,0.0115740740740741,8,0.00617283950617284,0,0,21,0.0162037037037037,3,0.00231481481481481,0,0,0,0,2,0.00154320987654321,9,0.00694444444444444,5,0.00385802469135802,4,0.00308641975308642,3,0.00231481481481481,4,0.00308641975308642,7,0.00540123456790123,102,0.0787037037037037,10,0.00771604938271605,47,0.0362654320987654,4,0.00308641975308642,24,0.0185185185185185,17,0.0131172839506173,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202216,2022-04-18,1165,175,0.150214592274678,50,0.0429184549356223,60,0.0515021459227468,9,0.00772532188841202,17,0.0145922746781116,0,0,0,0,3,0.00257510729613734,13,0.0111587982832618,2,0.00171673819742489,4,0.00343347639484979,17,0.0145922746781116,135,0.11587982832618,50,0.0429184549356223,20,0.0171673819742489,7,0.00600858369098712,2,0.00171673819742489,16,0.0137339055793991,1,0.000858369098712446,0,0,0,0,3,0.00257510729613734,5,0.00429184549356223,8,0.00686695278969957,2,0.00171673819742489,4,0.00343347639484979,7,0.00600858369098712,10,0.00858369098712446,135,0.11587982832618,40,0.0343347639484979,59,0.0506437768240343,2,0.00171673819742489,20,0.0171673819742489,14,0.0120171673819742,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202215,2022-04-17,898,145,0.161469933184855,43,0.0478841870824053,42,0.0467706013363029,3,0.00334075723830735,14,0.0155902004454343,0,0,0,0,2,0.0022271714922049,14,0.0155902004454343,0,0,0,0,27,0.0300668151447661,109,0.121380846325167,43,0.0478841870824053,6,0.0066815144766147,2,0.0022271714922049,1,0.00111358574610245,12,0.0133630289532294,2,0.0022271714922049,0,0,0,0,2,0.0022271714922049,8,0.0089086859688196,6,0.0066815144766147,0,0,0,0,11,0.0122494432071269,16,0.0178173719376392,109,0.121380846325167,36,0.0400890868596882,45,0.0501113585746102,0,0,12,0.0133630289532294,16,0.0178173719376392,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202215,2022-04-16,907,174,0.191841234840132,49,0.0540242557883131,61,0.0672546857772878,3,0.00330760749724366,16,0.0176405733186329,0,0,0,0,5,0.00551267916207277,13,0.0143329658213892,1,0.00110253583241455,0,0,26,0.0286659316427784,130,0.143329658213892,49,0.0540242557883131,17,0.0187431091510474,1,0.00110253583241455,2,0.00220507166482911,15,0.0165380374862183,1,0.00110253583241455,0,0,0,0,5,0.00551267916207277,7,0.00771775082690187,6,0.00661521499448732,1,0.00110253583241455,0,0,9,0.00992282249173098,17,0.0187431091510474,130,0.143329658213892,44,0.0485115766262404,56,0.061742006615215,1,0.00110253583241455,15,0.0165380374862183,14,0.0154355016538037,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202215,2022-04-15,1051,179,0.170313986679353,51,0.0485252140818268,46,0.043767840152236,5,0.00475737392959087,22,0.0209324452901998,0,0,0,0,5,0.00475737392959087,6,0.00570884871550904,3,0.00285442435775452,2,0.00190294957183635,39,0.0371075166508088,139,0.132254995242626,51,0.0485252140818268,6,0.00570884871550904,5,0.00475737392959087,0,0,22,0.0209324452901998,0,0,0,0,0,0,5,0.00475737392959087,6,0.00570884871550904,0,0,3,0.00285442435775452,2,0.00190294957183635,11,0.0104662226450999,28,0.0266412940057088,139,0.132254995242626,40,0.0380589914367269,66,0.0627973358705994,3,0.00285442435775452,24,0.0228353948620362,6,0.00570884871550904,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202215,2022-04-14,1123,176,0.156723063223508,53,0.0471950133570792,60,0.0534283170080142,4,0.00356188780053428,16,0.0142475512021371,0,0,0,0,8,0.00712377560106857,8,0.00712377560106857,1,0.000890471950133571,4,0.00356188780053428,22,0.0195903829029386,132,0.117542297417631,53,0.0471950133570792,16,0.0142475512021371,3,0.00267141585040071,1,0.000890471950133571,13,0.0115761353517364,3,0.00267141585040071,0,0,0,0,8,0.00712377560106857,5,0.00445235975066785,3,0.00267141585040071,1,0.000890471950133571,4,0.00356188780053428,7,0.006233303650935,15,0.0133570792520036,132,0.117542297417631,44,0.0391807658058771,59,0.0525378450578807,1,0.000890471950133571,17,0.0151380231522707,11,0.00979519145146928,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202215,2022-04-13,1045,186,0.17799043062201,66,0.0631578947368421,64,0.061244019138756,13,0.0124401913875598,16,0.015311004784689,0,0,0,0,6,0.00574162679425837,7,0.00669856459330144,1,0.000956937799043062,0,0,13,0.0124401913875598,127,0.121531100478469,66,0.0631578947368421,5,0.00478468899521531,12,0.0114832535885167,1,0.000956937799043062,16,0.015311004784689,0,0,0,0,0,0,6,0.00574162679425837,2,0.00191387559808612,5,0.00478468899521531,1,0.000956937799043062,0,0,4,0.00382775119617225,9,0.00861244019138756,127,0.121531100478469,59,0.0564593301435407,44,0.0421052631578947,1,0.000956937799043062,16,0.015311004784689,7,0.00669856459330144,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202215,2022-04-12,1115,213,0.191031390134529,67,0.0600896860986547,70,0.062780269058296,7,0.0062780269058296,26,0.0233183856502242,0,0,0,0,5,0.00448430493273543,10,0.00896860986547085,4,0.00358744394618834,6,0.00538116591928251,18,0.0161434977578475,159,0.142600896860987,67,0.0600896860986547,16,0.0143497757847534,6,0.00538116591928251,1,0.000896860986547085,24,0.02152466367713,2,0.00179372197309417,0,0,0,0,5,0.00448430493273543,4,0.00358744394618834,6,0.00538116591928251,4,0.00358744394618834,6,0.00538116591928251,11,0.00986547085201794,7,0.0062780269058296,159,0.142600896860987,54,0.0484304932735426,59,0.052914798206278,4,0.00358744394618834,30,0.0269058295964126,12,0.010762331838565,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202215,2022-04-11,1129,183,0.162090345438441,50,0.0442869796279894,64,0.0566873339238264,4,0.00354295837023915,20,0.0177147918511957,0,0,0,0,5,0.00442869796279894,22,0.0194862710363153,0,0,3,0.00265721877767936,15,0.0132860938883968,139,0.12311780336581,50,0.0442869796279894,20,0.0177147918511957,4,0.00354295837023915,0,0,18,0.0159433126660762,2,0.00177147918511957,0,0,0,0,5,0.00442869796279894,16,0.0141718334809566,6,0.00531443755535872,0,0,3,0.00265721877767936,4,0.00354295837023915,11,0.00974313551815766,139,0.12311780336581,44,0.0389725420726306,50,0.0442869796279894,0,0,21,0.0186005314437555,24,0.0212577502214349,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202214,2022-04-10,986,93,0.0943204868154158,11,0.0111561866125761,15,0.0152129817444219,3,0.00304259634888438,11,0.0111561866125761,0,0,0,0,8,0.00811359026369168,7,0.00709939148073022,4,0.00405679513184584,8,0.00811359026369168,26,0.026369168356998,90,0.0912778904665314,11,0.0111561866125761,12,0.0121703853955375,3,0.00304259634888438,0,0,10,0.0101419878296146,1,0.00101419878296146,0,0,0,0,8,0.00811359026369168,2,0.00202839756592292,5,0.0050709939148073,4,0.00405679513184584,8,0.00811359026369168,1,0.00101419878296146,25,0.0253549695740365,90,0.0912778904665314,3,0.00304259634888438,57,0.0578093306288032,4,0.00405679513184584,18,0.0182555780933063,8,0.00811359026369168,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202214,2022-04-09,1040,131,0.125961538461538,28,0.0269230769230769,28,0.0269230769230769,7,0.00673076923076923,6,0.00576923076923077,0,0,0,0,5,0.00480769230769231,18,0.0173076923076923,6,0.00576923076923077,8,0.00769230769230769,25,0.0240384615384615,115,0.110576923076923,28,0.0269230769230769,12,0.0115384615384615,6,0.00576923076923077,1,0.000961538461538462,4,0.00384615384615385,2,0.00192307692307692,0,0,0,0,5,0.00480769230769231,12,0.0115384615384615,6,0.00576923076923077,6,0.00576923076923077,8,0.00769230769230769,1,0.000961538461538462,24,0.0230769230769231,115,0.110576923076923,16,0.0153846153846154,61,0.0586538461538462,6,0.00576923076923077,12,0.0115384615384615,20,0.0192307692307692,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202214,2022-04-08,1186,155,0.130691399662732,20,0.0168634064080944,22,0.0185497470489039,8,0.00674536256323777,27,0.0227655986509275,0,0,0,0,0,0,14,0.0118043844856661,6,0.00505902192242833,3,0.00252951096121417,55,0.0463743676222597,147,0.123946037099494,20,0.0168634064080944,14,0.0118043844856661,8,0.00674536256323777,0,0,25,0.021079258010118,2,0.00168634064080944,0,0,0,0,0,0,4,0.00337268128161889,10,0.00843170320404722,6,0.00505902192242833,3,0.00252951096121417,2,0.00168634064080944,53,0.0446880269814503,147,0.123946037099494,8,0.00674536256323777,89,0.0750421585160202,6,0.00505902192242833,28,0.0236087689713322,16,0.0134907251264755,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202214,2022-04-07,1136,109,0.0959507042253521,17,0.0149647887323944,19,0.0167253521126761,7,0.00616197183098592,20,0.0176056338028169,0,0,0,0,5,0.00440140845070423,10,0.00880281690140845,2,0.00176056338028169,0,0,29,0.0255281690140845,100,0.0880281690140845,17,0.0149647887323944,10,0.00880281690140845,6,0.00528169014084507,1,0.000880281690140845,19,0.0167253521126761,1,0.000880281690140845,0,0,0,0,5,0.00440140845070423,4,0.00352112676056338,6,0.00528169014084507,2,0.00176056338028169,0,0,1,0.000880281690140845,28,0.0246478873239437,100,0.0880281690140845,9,0.00792253521126761,59,0.0519366197183099,2,0.00176056338028169,19,0.0167253521126761,11,0.0096830985915493,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202214,2022-04-06,1195,114,0.095397489539749,18,0.0150627615062762,15,0.0125523012552301,8,0.00669456066945607,18,0.0150627615062762,0,0,0,0,10,0.00836820083682008,9,0.00753138075313808,5,0.00418410041841004,9,0.00753138075313808,22,0.0184100418410042,108,0.0903765690376569,18,0.0150627615062762,9,0.00753138075313808,8,0.00669456066945607,0,0,17,0.0142259414225941,1,0.000836820083682008,0,0,0,0,10,0.00836820083682008,4,0.00334728033472803,5,0.00418410041841004,5,0.00418410041841004,9,0.00753138075313808,2,0.00167364016736402,20,0.0167364016736402,108,0.0903765690376569,6,0.00502092050209205,61,0.0510460251046025,5,0.00418410041841004,26,0.0217573221757322,10,0.00836820083682008,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202214,2022-04-05,1267,100,0.0789265982636148,16,0.0126282557221784,24,0.0189423835832676,10,0.00789265982636148,9,0.00710339384372534,0,0,0,0,2,0.0015785319652723,17,0.0134175217048145,0,0,3,0.00236779794790845,19,0.0149960536700868,91,0.0718232044198895,16,0.0126282557221784,15,0.0118389897395422,8,0.00631412786108919,2,0.0015785319652723,8,0.00631412786108919,1,0.000789265982636148,0,0,0,0,2,0.0015785319652723,8,0.00631412786108919,9,0.00710339384372534,0,0,3,0.00236779794790845,3,0.00236779794790845,16,0.0126282557221784,91,0.0718232044198895,9,0.00710339384372534,53,0.0418310970797159,0,0,11,0.00868192580899763,18,0.0142067876874507,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202214,2022-04-04,1105,92,0.0832579185520362,11,0.00995475113122172,19,0.0171945701357466,10,0.00904977375565611,22,0.0199095022624434,0,0,0,0,4,0.00361990950226244,12,0.0108597285067873,1,0.000904977375565611,8,0.00723981900452489,5,0.00452488687782805,86,0.0778280542986425,11,0.00995475113122172,13,0.0117647058823529,9,0.0081447963800905,1,0.000904977375565611,20,0.0180995475113122,2,0.00180995475113122,0,0,0,0,4,0.00361990950226244,10,0.00904977375565611,2,0.00180995475113122,1,0.000904977375565611,8,0.00723981900452489,0,0,5,0.00452488687782805,86,0.0778280542986425,6,0.00542986425339366,37,0.0334841628959276,1,0.000904977375565611,28,0.0253393665158371,14,0.0126696832579186,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202213,2022-04-03,1044,257,0.246168582375479,81,0.0775862068965517,70,0.0670498084291188,7,0.00670498084291188,23,0.0220306513409962,0,0,0,0,22,0.0210727969348659,5,0.00478927203065134,14,0.0134099616858238,10,0.00957854406130268,25,0.0239463601532567,201,0.192528735632184,81,0.0775862068965517,14,0.0134099616858238,6,0.00574712643678161,1,0.000957854406130268,23,0.0220306513409962,0,0,0,0,0,0,22,0.0210727969348659,4,0.00383141762452107,1,0.000957854406130268,14,0.0134099616858238,10,0.00957854406130268,5,0.00478927203065134,20,0.0191570881226054,201,0.192528735632184,56,0.053639846743295,93,0.0890804597701149,14,0.0134099616858238,33,0.0316091954022989,5,0.00478927203065134,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202213,2022-04-02,1099,194,0.176524112829845,47,0.0427661510464058,43,0.0391264786169245,8,0.00727934485896269,31,0.0282074613284804,0,0,0,0,17,0.0154686078252957,11,0.0100090991810737,2,0.00181983621474067,2,0.00181983621474067,33,0.0300272975432211,160,0.145586897179254,47,0.0427661510464058,9,0.00818926296633303,8,0.00727934485896269,0,0,29,0.0263876251137398,2,0.00181983621474067,0,0,0,0,17,0.0154686078252957,5,0.00454959053685168,6,0.00545950864422202,2,0.00181983621474067,2,0.00181983621474067,2,0.00181983621474067,31,0.0282074613284804,160,0.145586897179254,34,0.0309372156505914,80,0.0727934485896269,2,0.00181983621474067,31,0.0282074613284804,13,0.0118289353958144,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202213,2022-04-01,1340,237,0.176865671641791,63,0.0470149253731343,46,0.0343283582089552,8,0.00597014925373134,18,0.0134328358208955,0,0,0,0,20,0.0149253731343284,13,0.00970149253731343,4,0.00298507462686567,4,0.00298507462686567,61,0.0455223880597015,209,0.155970149253731,63,0.0470149253731343,18,0.0134328358208955,8,0.00597014925373134,0,0,16,0.0119402985074627,2,0.00149253731343284,0,0,0,0,20,0.0149253731343284,6,0.00447761194029851,7,0.00522388059701493,4,0.00298507462686567,4,0.00298507462686567,2,0.00149253731343284,59,0.0440298507462687,209,0.155970149253731,28,0.0208955223880597,142,0.105970149253731,4,0.00298507462686567,20,0.0149253731343284,15,0.0111940298507463,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202213,2022-03-31,1169,167,0.142857142857143,52,0.0444824636441403,30,0.0256629597946963,7,0.00598802395209581,3,0.00256629597946963,0,0,0,0,33,0.028229255774166,11,0.00940975192472198,7,0.00598802395209581,1,0.000855431993156544,23,0.0196749358426005,146,0.124893071000855,52,0.0444824636441403,9,0.0076988879384089,7,0.00598802395209581,0,0,3,0.00256629597946963,0,0,0,0,0,0,33,0.028229255774166,8,0.00684345594525235,3,0.00256629597946963,7,0.00598802395209581,1,0.000855431993156544,1,0.000855431993156544,22,0.018819503849444,146,0.124893071000855,21,0.0179640718562874,103,0.088109495295124,7,0.00598802395209581,4,0.00342172797262618,11,0.00940975192472198,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202213,2022-03-30,1169,210,0.179640718562874,79,0.067579127459367,56,0.0479041916167665,5,0.00427715996578272,7,0.00598802395209581,0,0,0,0,27,0.0230966638152267,12,0.0102651839178785,4,0.00342172797262618,3,0.00256629597946963,17,0.0145423438836612,164,0.140290846877673,79,0.067579127459367,10,0.00855431993156544,5,0.00427715996578272,0,0,7,0.00598802395209581,0,0,0,0,0,0,27,0.0230966638152267,8,0.00684345594525235,4,0.00342172797262618,4,0.00342172797262618,3,0.00256629597946963,3,0.00256629597946963,14,0.0119760479041916,164,0.140290846877673,46,0.039349871685201,92,0.0786997433704021,4,0.00342172797262618,10,0.00855431993156544,12,0.0102651839178785,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202213,2022-03-29,1277,207,0.162098668754894,87,0.0681284259984338,64,0.0501174628034456,6,0.00469851213782302,10,0.00783085356303837,0,0,0,0,0,0,10,0.00783085356303837,4,0.00313234142521535,9,0.00704776820673453,17,0.0133124510571652,158,0.123727486296006,87,0.0681284259984338,15,0.0117462803445576,6,0.00469851213782302,0,0,8,0.0062646828504307,2,0.00156617071260767,0,0,0,0,0,0,6,0.00469851213782302,4,0.00313234142521535,4,0.00313234142521535,9,0.00704776820673453,1,0.000783085356303837,16,0.0125293657008614,158,0.123727486296006,49,0.038371182458888,76,0.0595144870790916,4,0.00313234142521535,17,0.0133124510571652,12,0.00939702427564605,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202213,2022-03-28,1188,209,0.175925925925926,96,0.0808080808080808,70,0.0589225589225589,6,0.00505050505050505,6,0.00505050505050505,0,0,0,0,0,0,6,0.00505050505050505,12,0.0101010101010101,4,0.00336700336700337,9,0.00757575757575758,158,0.132996632996633,96,0.0808080808080808,19,0.015993265993266,6,0.00505050505050505,0,0,6,0.00505050505050505,0,0,0,0,0,0,0,0,2,0.00168350168350168,4,0.00336700336700337,12,0.0101010101010101,4,0.00336700336700337,1,0.000841750841750842,8,0.00673400673400673,158,0.132996632996633,51,0.0429292929292929,79,0.0664983164983165,12,0.0101010101010101,10,0.00841750841750842,6,0.00505050505050505,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202212,2022-03-27,1097,118,0.107566089334549,25,0.0227894257064722,9,0.00820419325432999,7,0.00638103919781222,21,0.0191431175934366,0,0,0,0,0,0,10,0.00911577028258888,15,0.0136736554238833,4,0.00364630811303555,27,0.02461257976299,116,0.105742935278031,25,0.0227894257064722,7,0.00638103919781222,6,0.00546946216955333,1,0.000911577028258888,19,0.0173199635369189,2,0.00182315405651778,0,0,0,0,0,0,9,0.00820419325432999,1,0.000911577028258888,15,0.0136736554238833,4,0.00364630811303555,4,0.00364630811303555,23,0.0209662716499544,116,0.105742935278031,2,0.00182315405651778,64,0.0583409298085688,15,0.0136736554238833,23,0.0209662716499544,12,0.0109389243391067,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202212,2022-03-26,1134,135,0.119047619047619,22,0.0194003527336861,18,0.0158730158730159,7,0.00617283950617284,26,0.0229276895943563,0,0,0,0,0,0,22,0.0194003527336861,8,0.00705467372134039,4,0.00352733686067019,28,0.0246913580246914,131,0.115520282186949,22,0.0194003527336861,14,0.0123456790123457,7,0.00617283950617284,0,0,25,0.0220458553791887,1,0.000881834215167548,0,0,0,0,0,0,4,0.00352733686067019,18,0.0158730158730159,8,0.00705467372134039,4,0.00352733686067019,1,0.000881834215167548,27,0.0238095238095238,131,0.115520282186949,4,0.00352733686067019,67,0.0590828924162257,8,0.00705467372134039,29,0.0255731922398589,23,0.0202821869488536,0,0
