"butik","vecka","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_convrate_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_convrate_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_convrate_F&G","sales_zoner_count_Bröd","sales_zoner_convrate_Bröd","sales_zoner_count_Bake off","sales_zoner_convrate_Bake off","sales_zoner_count_Fisk - endast manuell disk","sales_zoner_convrate_Fisk - endast manuell disk","sales_zoner_count_Deli - endast manuell","sales_zoner_convrate_Deli - endast manuell","sales_zoner_count_Frys","sales_zoner_convrate_Frys","sales_zoner_count_Mejeri","sales_zoner_convrate_Mejeri","sales_zoner_count_Gavel 1","sales_zoner_convrate_Gavel 1","sales_zoner_count_Gavel 2","sales_zoner_convrate_Gavel 2","sales_zoner_count_Gavel 3","sales_zoner_convrate_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_convrate_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_convrate_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_convrate_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_convrate_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_convrate_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_convrate_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi ABP","sales_kampanj_convrate_Kampanj 2 - om ej två kampanjer, multi ABP","sales_kampanj_count_Kampanj 1 - bladet eller skagen","sales_kampanj_convrate_Kampanj 1 - bladet eller skagen","sales_kampanj_count_Kampanj 1 - Triangeln, Mölnlycke, Dala-Järna","sales_kampanj_convrate_Kampanj 1 - Triangeln, Mölnlycke, Dala-Järna","sales_kampanj_count_Kampanj 1 Frys","sales_kampanj_convrate_Kampanj 1 Frys","sales_kampanj_count_Kampanj 1 Mejeri","sales_kampanj_convrate_Kampanj 1 Mejeri","sales_kampanj_count_Kampanj 2 Mejeri","sales_kampanj_convrate_Kampanj 2 Mejeri","sales_kampanj_count_Kampanj 3 – Bomben","sales_kampanj_convrate_Kampanj 3 – Bomben","sales_kampanj_count_ABP","sales_kampanj_convrate_ABP","sales_kampanj_count_Kampanj 1 - dryck","sales_kampanj_convrate_Kampanj 1 - dryck","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_convrate_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_convrate_TOTAL","sales_skylttyp_count_klubbvara","sales_skylttyp_convrate_klubbvara","sales_skylttyp_count_kampanjvara","sales_skylttyp_convrate_kampanjvara","sales_skylttyp_count_veckans klipp","sales_skylttyp_convrate_veckans klipp","sales_skylttyp_count_alltid bra pris","sales_skylttyp_convrate_alltid bra pris","sales_skylttyp_count_klubbpris","sales_skylttyp_convrate_klubbpris","sales_skylttyp_count_ordinarie","sales_skylttyp_convrate_ordinarie"
"HEMKÖP UPPSALA VÄSTERTORG",202202,7903,934,0.118182968492977,106,0.0134126281159054,155,0.0196128052638239,229,0.0289763380994559,126,0.0159433126660762,0,0,0,0,33,0.00417562950778185,69,0.00873086169808933,21,0.00265721877767936,50,0.00632671137542705,145,0.0183474629887385,895,0.113248133620144,106,0.0134126281159054,116,0.0146779703909908,224,0.0283436669619132,5,0.000632671137542705,113,0.0142983677084651,13,0.00164494495761103,0,0,0,0,33,0.00417562950778185,45,0.00569404023788435,24,0.00303682146020499,21,0.00265721877767936,50,0.00632671137542705,16,0.00202454764013666,129,0.0163229153486018,895,0.113248133620144,39,0.0049348348728331,590,0.0746551942300392,21,0.00265721877767936,163,0.0206250790838922,82,0.0103758066557004,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202201,7243,804.182,0.111028855446638,123.182,0.0170070412812371,156,0.0215380367251139,45,0.00621289520916747,106,0.0146348198260389,0,0,0,0,32,0.00441805881540798,98,0.0135303051221869,22,0.00303741543559299,41,0.00566063785724147,181,0.0249896451746514,747.182,0.103159188181693,123.182,0.0170070412812371,99,0.0136683694601684,42,0.00579870219522297,3,0.000414193013944498,98,0.0135303051221869,8,0.00110451470385199,0,0,0,0,32,0.00441805881540798,64,0.00883611763081596,34,0.00469418749137098,22,0.00303741543559299,41,0.00566063785724147,17,0.00234709374568549,164,0.0226425514289659,747.182,0.103159188181693,57,0.00786966726494547,423.182,0.0584263426756869,22,0.00303741543559299,139,0.0191909429794284,106,0.0146348198260389,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202152,6533,1268,0.194091535282412,443,0.0678095821215368,431,0.0659727537119241,27,0.00413286392162865,53,0.00811265880912291,0,0,0,0,26,0.00397979488749426,77,0.0117863156283484,36,0.00551048522883821,21,0.00321444971682229,154,0.0235726312566968,897,0.137302923618552,443,0.0678095821215368,60,0.00918414204806368,27,0.00413286392162865,0,0,44,0.00673503750191336,9,0.00137762130720955,0,0,0,0,26,0.00397979488749426,45,0.00688810653604776,32,0.00489820909230063,36,0.00551048522883821,21,0.00321444971682229,13,0.00198989744374713,141,0.0215827338129496,897,0.137302923618552,371,0.0567886116638604,339,0.0518904025715598,36,0.00551048522883821,65,0.00994948721873565,86,0.0131639369355579,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202151,6736,706,0.104809976247031,155,0.0230106888361045,89,0.0132125890736342,31,0.0046021377672209,99,0.0146971496437055,0,0,0,0,13,0.00192992874109264,64,0.00950118764845606,31,0.0046021377672209,10,0.00148456057007126,214,0.0317695961995249,678,0.100653206650831,155,0.0230106888361045,61,0.00905581947743468,26,0.00385985748218527,5,0.000742280285035629,90,0.0133610451306413,9,0.00133610451306413,0,0,0,0,13,0.00192992874109264,34,0.00504750593824228,30,0.00445368171021378,31,0.0046021377672209,10,0.00148456057007126,10,0.00148456057007126,204,0.0302850356294537,678,0.100653206650831,28,0.00415676959619952,446,0.0662114014251781,31,0.0046021377672209,100,0.0148456057007126,73,0.0108372921615202,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202150,8055,808,0.100310366232154,137,0.017008069522036,91,0.0112973308504035,45,0.00558659217877095,112,0.0139044072004966,0,0,0,0,31,0.00384854127870888,72,0.00893854748603352,46,0.00571073867163253,23,0.00285536933581626,251,0.0311607697082557,777,0.0964618249534451,137,0.017008069522036,60,0.0074487895716946,39,0.00484171322160149,6,0.00074487895716946,103,0.0127870887647424,9,0.00111731843575419,0,0,0,0,31,0.00384854127870888,37,0.00459342023587834,35,0.00434512725015518,46,0.00571073867163253,23,0.00285536933581626,10,0.00124146492861577,241,0.02991930477964,777,0.0964618249534451,31,0.00384854127870888,493,0.0612042209807573,46,0.00571073867163253,126,0.0156424581005587,81,0.0100558659217877,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202149,7986,1801,0.225519659403957,197,0.0246681692962685,70,0.00876533934385174,34,0.00425745053844227,1126,0.140996744302529,0,0,0,0,24,0.00300525920360631,77,0.00964187327823691,55,0.0068870523415978,29,0.00363135487102429,189,0.0236664162283997,1775,0.222263961933383,197,0.0246681692962685,44,0.00550964187327824,32,0.00400701227147508,2,0.000250438266967193,1107,0.138617580766341,19,0.00237916353618833,0,0,0,0,24,0.00300525920360631,43,0.00538442273979464,34,0.00425745053844227,55,0.0068870523415978,29,0.00363135487102429,19,0.00237916353618833,170,0.0212872526922114,1775,0.222263961933383,26,0.0032556974705735,462,0.0578512396694215,55,0.0068870523415978,1136,0.142248935637365,96,0.0120210368144252,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202148,8049,812,0.100882097154926,229,0.0284507392222636,80,0.00993912287240651,40,0.00496956143620325,108,0.0134178158777488,0,0,0,0,26,0.00323021493353212,71,0.00882097154926078,73,0.00906944962107094,16,0.0019878245744813,169,0.0209963970679588,786,0.097651882221394,229,0.0284507392222636,54,0.00670890793887439,36,0.00447260529258293,4,0.000496956143620325,96,0.0119269474468878,12,0.00149086843086098,0,0,0,0,26,0.00323021493353212,41,0.00509380047210834,30,0.00372717107715244,73,0.00906944962107094,16,0.0019878245744813,19,0.00236054168219655,150,0.0186358553857622,786,0.097651882221394,26,0.00323021493353212,492,0.0611256056653,73,0.00906944962107094,112,0.0139147720213691,83,0.0103118399801218,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202147,8439,904,0.107121696883517,166,0.0196705770825927,112,0.0132717146581349,38,0.00450290318758147,143,0.0169451356795829,0,0,0,0,24,0.00284393885531461,153,0.0181301102026306,79,0.00936129873207726,28,0.00331792866453371,161,0.0190780898210688,872,0.103329778409764,166,0.0196705770825927,80,0.00947979618438204,38,0.00450290318758147,0,0,126,0.0149306789904017,17,0.00201445668918118,0,0,0,0,24,0.00284393885531461,52,0.00616186751984832,101,0.0119682426827823,79,0.00936129873207726,28,0.00331792866453371,14,0.00165896433226686,147,0.017419125488802,872,0.103329778409764,32,0.00379191847375281,437,0.0517833866571869,79,0.00936129873207726,154,0.0182486076549354,170,0.0201445668918118,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202146,7939,1023,0.128857538732838,150,0.0188940672628795,87,0.0109585590124701,134,0.0168787000881723,127,0.0159969769492379,0,0,0,0,31,0.00390477390099509,241,0.0303564680690263,65,0.00818742914724776,18,0.00226728807154553,170,0.0214132762312634,993,0.125078725280262,150,0.0188940672628795,57,0.00717974555989419,130,0.0163748582944955,4,0.000503841793676786,115,0.0144854515682076,12,0.00151152538103036,0,0,0,0,31,0.00390477390099509,207,0.0260738128227736,34,0.00428265524625268,65,0.00818742914724776,18,0.00226728807154553,12,0.00151152538103036,158,0.019901750850233,993,0.125078725280262,30,0.00377881345257589,512,0.0644917495906285,65,0.00818742914724776,133,0.0167527396397531,253,0.0318679934500567,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202145,8204,789,0.0961725987323257,174,0.0212091662603608,63,0.00767918088737201,44,0.00536323744514871,110,0.0134080936128718,0,0,0,0,42,0.00511945392491468,90,0.0109702584105314,78,0.00950755728912725,16,0.00195026816187226,172,0.0209653827401268,745,0.090809361287177,174,0.0212091662603608,19,0.00231594344222331,42,0.00511945392491468,2,0.000243783520234032,94,0.0114578254509995,16,0.00195026816187226,0,0,0,0,42,0.00511945392491468,53,0.00646026328620185,37,0.0045099951243296,78,0.00950755728912725,16,0.00195026816187226,14,0.00170648464163823,158,0.0192588980984885,745,0.090809361287177,44,0.00536323744514871,407,0.0496099463676256,78,0.00950755728912725,110,0.0134080936128718,106,0.0129205265724037,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202144,7612,993,0.130451918024172,160,0.0210194429847609,146,0.0191802417235943,54,0.00709406200735681,109,0.0143194955333684,0,0,0,0,132,0.0173410404624277,79,0.0103783499737257,75,0.00985286389910667,23,0.00302154492905938,215,0.0282448765107725,965,0.126773515501839,160,0.0210194429847609,118,0.0155018392012612,49,0.00643720441408303,5,0.000656857593273778,101,0.0132685233841303,8,0.00105097214923805,0,0,0,0,132,0.0173410404624277,54,0.00709406200735681,25,0.00328428796636889,75,0.00985286389910667,23,0.00302154492905938,18,0.0023646873357856,197,0.0258801891749869,965,0.126773515501839,28,0.00367840252233316,651,0.0855228586442459,75,0.00985286389910667,124,0.0162900683131897,87,0.0114293221229637,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202143,8249,1611,0.195296399563583,262,0.0317614256273488,677,0.0820705540065463,58,0.00703115529155049,137,0.0166080737059037,0,0,0,0,39,0.00472784579949085,185,0.0224269608437386,65,0.00787974299915141,22,0.00266698993817432,166,0.020123651351679,1556,0.188628924718148,262,0.0317614256273488,622,0.0754030791611104,54,0.00654624803006425,4,0.000484907261486241,133,0.0161231664444175,4,0.000484907261486241,0,0,0,0,39,0.00472784579949085,51,0.00618256758394957,134,0.0162443932597891,65,0.00787974299915141,22,0.00266698993817432,15,0.0018184022305734,151,0.0183052491211056,1556,0.188628924718148,55,0.00666747484543581,1092,0.132379682385744,65,0.00787974299915141,155,0.0187901563825918,189,0.0229118681052249,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202142,8255,963,0.116656571774682,227,0.0274984857662023,182,0.0220472440944882,43,0.00520896426408237,149,0.0180496668685645,0,0,0,0,40,0.00484554815263477,83,0.0100545124167171,63,0.00763173834039976,20,0.00242277407631738,156,0.0188976377952756,839,0.101635372501514,227,0.0274984857662023,58,0.00702604482132041,42,0.0050878255602665,1,0.000121138703815869,138,0.0167171411265899,11,0.00133252574197456,0,0,0,0,40,0.00484554815263477,57,0.00690490611750454,26,0.0031496062992126,63,0.00763173834039976,20,0.00242277407631738,15,0.00181708055723804,141,0.0170805572380376,839,0.101635372501514,124,0.0150211992731678,400,0.0484554815263477,63,0.00763173834039976,158,0.0191399152029073,94,0.0113870381586917,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202141,8298,1058,0.127500602554832,121,0.0145818269462521,85,0.0102434321523259,174,0.0209689081706435,178,0.0214509520366353,0,0,0,0,167,0.0201253314051579,79,0.00952036635333815,42,0.00506146059291396,17,0.00204868643046517,195,0.0234996384671005,1026,0.123644251626898,121,0.0145818269462521,53,0.00638708122439142,170,0.0204868643046517,4,0.000482043865991805,165,0.019884309472162,13,0.00156664256447337,0,0,0,0,167,0.0201253314051579,48,0.00578452639190166,31,0.00373583996143649,42,0.00506146059291396,17,0.00204868643046517,18,0.00216919739696312,177,0.0213304410701374,1026,0.123644251626898,32,0.00385635092793444,678,0.081706435285611,42,0.00506146059291396,182,0.0219329959026271,92,0.0110870089178115,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202140,8571,804,0.0938046902345117,142,0.0165674950414187,59,0.00688367751720919,52,0.00606697001516743,192,0.0224011200560028,0,0,0,0,43,0.00501691751254229,86,0.0100338350250846,60,0.00700035001750087,23,0.00268346750670867,147,0.0171508575428771,771,0.0899544977248862,142,0.0165674950414187,26,0.00303348500758371,46,0.00536693501341734,6,0.000700035001750087,177,0.0206510325516276,15,0.00175008750437522,0,0,0,0,43,0.00501691751254229,56,0.00653366001633415,30,0.00350017500875044,60,0.00700035001750087,23,0.00268346750670867,16,0.0018667600046669,131,0.0152840975382102,771,0.0899544977248862,33,0.00385019250962548,377,0.0439855326099638,60,0.00700035001750087,200,0.0233345000583363,101,0.0117839225294598,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202139,8457,1546,0.182807142012534,447,0.0528556225611919,404,0.0477710772141421,75,0.00886839304717985,202,0.0238855386070711,0,0,0,0,48,0.0056757715501951,174,0.0205746718694573,33,0.00390209294075913,15,0.00177367860943597,148,0.0175002956131016,1181,0.139647629182925,447,0.0528556225611919,39,0.00461156438453352,64,0.00756769540026014,11,0.00130069764691971,193,0.0228213314414095,9,0.00106420716566158,0,0,0,0,48,0.0056757715501951,62,0.00733120491900201,112,0.0132434669504552,33,0.00390209294075913,15,0.00177367860943597,14,0.00165543336880691,134,0.0158448622442947,1181,0.139647629182925,365,0.0431595128296086,392,0.0463521343265934,33,0.00390209294075913,208,0.0245950100508455,183,0.0216388790351188,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202138,8379,782,0.093328559493973,146,0.0174245136651152,44,0.00525122329633608,49,0.00584795321637427,200,0.0238691968015276,0,0,0,0,30,0.00358037952022914,71,0.00847356486454231,66,0.00787683494450412,23,0.00274495763217568,153,0.0182599355531686,756,0.0902255639097744,146,0.0174245136651152,18,0.00214822771213749,47,0.00560926124835899,2,0.000238691968015276,187,0.0223176990094283,13,0.0015514977920993,0,0,0,0,30,0.00358037952022914,47,0.00560926124835899,24,0.00286430361618332,66,0.00787683494450412,23,0.00274495763217568,18,0.00214822771213749,135,0.0161117078410312,756,0.0902255639097744,26,0.00310299558419859,370,0.0441580140828261,66,0.00787683494450412,210,0.025062656641604,84,0.0100250626566416,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202234,5449,4488.4,0.823710772618829,1753.4,0.32178381354377,988,0.181317672967517,61,0.011194714626537,119,0.0218388695173426,0,0,0,0,143,0.0262433474031932,135,0.0247751881079097,963,0.176729675169756,9,0.00165167920719398,317,0.0581758120756102,3955.4,0.725894659570563,1753.4,0.32178381354377,455,0.0835015599192512,46,0.00844191594788034,15,0.00275279867865663,104,0.019086070838686,15,0.00275279867865663,0,0,0,0,143,0.0262433474031932,47,0.00862543585979079,88,0.0161497522481189,963,0.176729675169756,9,0.00165167920719398,112,0.0205542301339695,205,0.0376215819416407,3955.4,0.725894659570563,533,0.0978161130482657,2196.4,0.403083134520095,963,0.176729675169756,113,0.02073775004588,150,0.0275279867865663,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202233,5986,760,0.126962913464751,194,0.0324089542265286,121,0.0202138322753091,22,0.00367524223187437,128,0.0213832275309054,0,0,0,0,10,0.00167056465085199,25,0.00417641162712997,104,0.0173738723688607,7,0.00116939525559639,149,0.0248914132976946,715,0.119445372535917,194,0.0324089542265286,76,0.0126962913464751,21,0.00350818576678917,1,0.000167056465085199,128,0.0213832275309054,0,0,0,0,0,0,10,0.00167056465085199,15,0.00250584697627798,10,0.00167056465085199,104,0.0173738723688607,7,0.00116939525559639,24,0.00400935516204477,125,0.0208820581356499,715,0.119445372535917,45,0.00751754092883395,406,0.0678249248245907,104,0.0173738723688607,135,0.0225526227865018,25,0.00417641162712997,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202232,5809,1227,0.211223962816319,434,0.0747116543294887,352,0.0605956274746084,24,0.00413152005508693,114,0.0196247202616629,0,0,0,0,13,0.00223790669650542,24,0.00413152005508693,82,0.0141160268548804,3,0.000516440006885867,181,0.031158547082114,944,0.162506455500086,434,0.0747116543294887,69,0.0118781201583749,23,0.00395937338612498,1,0.000172146668961956,114,0.0196247202616629,0,0,0,0,0,0,13,0.00223790669650542,15,0.00258220003442933,9,0.0015493200206576,82,0.0141160268548804,3,0.000516440006885867,31,0.00533654673782062,150,0.0258220003442933,944,0.162506455500086,283,0.0487175073162334,438,0.0754002410053365,82,0.0141160268548804,117,0.0201411602685488,24,0.00413152005508693,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202231,5588,970.666,0.173705440229062,154.666,0.0276782390837509,370,0.0662133142448103,21,0.0037580529706514,151,0.0270221904080172,0,0,0,0,14,0.00250536864710093,27,0.00483178239083751,48,0.00858983536148891,4,0.000715819613457409,181,0.0323908375089477,943.666,0.168873657838225,154.666,0.0276782390837509,343,0.0613815318539728,18,0.00322118826055834,3,0.000536864710093057,147,0.0263063707945598,4,0.000715819613457409,0,0,0,0,14,0.00250536864710093,14,0.00250536864710093,13,0.00232641374373658,48,0.00858983536148891,4,0.000715819613457409,34,0.00608446671438797,147,0.0263063707945598,943.666,0.168873657838225,27,0.00483178239083751,686.666,0.122882247673586,48,0.00858983536148891,151,0.0270221904080172,31,0.00554760200429492,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202230,5499,846.002,0.153846517548645,278.002,0.0505550100018185,133,0.0241862156755774,19,0.00345517366793963,97,0.0176395708310602,0,0,0,0,13,0.00236406619385343,30,0.00545553737043099,32,0.00581923986179305,8,0.00145480996544826,236,0.0429168939807238,821.002,0.149300236406619,278.002,0.0505550100018185,108,0.0196399345335516,19,0.00345517366793963,0,0,95,0.0172758683396981,2,0.000363702491362066,0,0,0,0,13,0.00236406619385343,17,0.00309147117657756,13,0.00236406619385343,32,0.00581923986179305,8,0.00145480996544826,35,0.00636479359883615,201,0.0365521003818876,821.002,0.149300236406619,25,0.00454628114202582,629.002,0.114384797235861,32,0.00581923986179305,103,0.0187306783051464,32,0.00581923986179305,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202229,5777,660,0.114246148519993,106,0.018348623853211,127,0.0219837285788472,20,0.00346200450060585,121,0.0209451272286654,0,0,0,0,21,0.00363510472563614,31,0.00536610697593907,18,0.00311580405054527,4,0.00069240090012117,212,0.036697247706422,642,0.111130344469448,106,0.018348623853211,109,0.0188679245283019,20,0.00346200450060585,0,0,117,0.0202527263285442,4,0.00069240090012117,0,0,0,0,21,0.00363510472563614,18,0.00311580405054527,13,0.0022503029253938,18,0.00311580405054527,4,0.00069240090012117,34,0.00588540765102995,178,0.0308118400553921,642,0.111130344469448,18,0.00311580405054527,450,0.0778951012636316,18,0.00311580405054527,121,0.0209451272286654,35,0.00605850787606024,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202228,5652,813,0.143842887473461,69,0.012208067940552,122,0.021585279547063,27,0.00477707006369427,140,0.0247699929228592,0,0,0,0,29,0.0051309271054494,25,0.00442321302193914,25,0.00442321302193914,12,0.00212314225053079,364,0.0644019815994338,803,0.142073602264685,69,0.012208067940552,112,0.0198159943382873,27,0.00477707006369427,0,0,139,0.0245930644019816,1,0.000176928520877565,0,0,0,0,29,0.0051309271054494,13,0.00230007077140835,12,0.00212314225053079,25,0.00442321302193914,12,0.00212314225053079,221,0.039101203113942,143,0.0253007784854919,803,0.142073602264685,10,0.00176928520877565,591,0.104564755838641,25,0.00442321302193914,151,0.0267162066525124,26,0.0046001415428167,0,0
"HEMKÖP OSKARSTRÖM BLÅKLINTSVÄGEN",202227,5635,643,0.114108251996451,84,0.0149068322981366,102,0.0181011535048802,21,0.00372670807453416,97,0.0172138420585626,0,0,0,0,63,0.0111801242236025,26,0.00461401952085182,29,0.00514640638864241,10,0.00177462289263532,211,0.0374445430346051,634,0.112511091393079,84,0.0149068322981366,93,0.0165039929015084,20,0.00354924578527063,1,0.000177462289263532,97,0.0172138420585626,0,0,0,0,0,0,63,0.0111801242236025,13,0.00230700976042591,13,0.00230700976042591,29,0.00514640638864241,10,0.00177462289263532,62,0.011002661934339,149,0.0264418811002662,634,0.112511091393079,9,0.00159716060337178,463,0.0821650399290151,29,0.00514640638864241,107,0.0189884649511979,26,0.00461401952085182,0,0
